name,n,method,polarity,action_rank,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,score,terms,correct,time_s,error
anf_n14_9,14,root_neural_top4,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.00019311904907226562,
anf_n14_9,14,root_union_h4_n4,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.00026607513427734375,
anf_n14_9,14,root_neural_top8,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.00020694732666015625,
anf_n14_9,14,root_union_h4_n8,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.00026702880859375,
anf_n14_9,14,root_neural_top12,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.00022459030151367188,
anf_n14_9,14,root_union_h4_n12,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.0004978179931640625,
anf_n14_10,14,root_direct,0,,16104,25141,25141,9037,0,4,17585.125,985,True,0.5998589992523193,
anf_n14_10,14,root_heuristic_top1,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0066149234771728516,
anf_n14_10,14,root_beam4_oracle_eval,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.014750957489013672,
anf_n14_10,14,root_oracle12,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.03930497169494629,
anf_n14_10,14,root_oracle24,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.04967498779296875,
anf_n14_10,14,root_neural_top4,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0033669471740722656,
anf_n14_10,14,root_union_h4_n4,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0008111000061035156,
anf_n14_10,14,root_neural_top8,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0007848739624023438,
anf_n14_10,14,root_union_h4_n8,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0007789134979248047,
anf_n14_10,14,root_neural_top12,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0013391971588134766,
anf_n14_10,14,root_union_h4_n12,0,0,15076,23630,23630,8514,3,5,16470.79,985,True,0.0008530616760253906,
anf_n14_11,14,root_direct,0,,3616,5690,5691,2075,0,3,3955.7149999999997,267,True,0.6173889636993408,
anf_n14_11,14,root_heuristic_top1,0,0,2336,4055,4056,1572,2,4,2582.7599999999998,267,True,0.06354117393493652,
anf_n14_11,14,root_beam4_oracle_eval,0,1,2288,4024,4025,1569,2,4,2533.025,267,True,0.36861586570739746,
anf_n14_11,14,root_oracle12,0,1,2288,4024,4025,1569,2,4,2533.025,267,True,0.4819650650024414,
anf_n14_11,14,root_oracle24,0,1,2288,4024,4025,1569,2,4,2533.025,267,True,0.708575963973999,
anf_n14_11,14,root_neural_top4,0,4,2308,4053,4054,1576,2,4,2554.69,267,True,0.0003178119659423828,
anf_n14_11,14,root_union_h4_n4,0,1,2288,4024,4025,1569,2,4,2533.025,267,True,0.00032901763916015625,
anf_n14_11,14,root_neural_top8,0,4,2308,4053,4054,1576,2,4,2554.69,267,True,0.00032210350036621094,
anf_n14_11,14,root_union_h4_n8,0,1,2288,4024,4025,1569,2,4,2533.025,267,True,0.0003521442413330078,
anf_n14_11,14,root_neural_top12,0,18,2304,4060,4061,1583,2,4,2551.145,267,True,0.00040984153747558594,
anf_n14_11,14,root_union_h4_n12,0,1,2288,4024,4025,1569,2,4,2533.025,267,True,0.00037384033203125,
