split,target,baseline,metric,items,wins,losses,ties,mean_relative
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,rz_total,114,14,0,100,-0.013639180479378801
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,CNOT,114,16,1,97,-0.0140593112847985
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,depth,114,17,1,96,-0.01424938793371097
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,4,110,0.000283298592776969
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,score,114,0,4,110,0.0015818941132684523
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,score_rz1,114,0,4,110,0.000745549949581991
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,rz_total,114,0,3,111,0.00326647037173353
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,CNOT,114,0,3,111,0.0035041987503787162
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,depth,114,0,4,110,0.0034383677524397922
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,score_synth_tperrz30,114,18,1,95,-0.001042059522017018
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,score,114,18,1,95,-0.006125253296485635
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,score_rz1,114,18,1,95,-0.002968456126348018
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,rz_total,114,11,2,101,-0.0064808559945859715
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,CNOT,114,13,0,101,-0.018815020318586517
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,depth,114,18,1,95,-0.011442217861692592
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,score_synth_tperrz30,114,12,3,99,-0.0009108642468236562
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,score,114,12,3,99,-0.0013164379217696096
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,score_rz1,114,12,3,99,-0.001106469311746664
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,rz_total,114,10,3,101,-0.0004521063731590046
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,CNOT,114,9,3,102,-0.009777348726928089
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,depth,114,12,3,99,-0.0029371620109037632
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,score_synth_tperrz30,114,5,4,105,9.855901651460932e-05
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,score,114,5,4,105,0.000909913554760067
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,score_rz1,114,5,4,105,0.0003834872181086164
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,rz_total,114,4,2,108,-0.0006996658312447787
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,CNOT,114,1,3,110,0.0019965836418975847
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,depth,114,5,4,105,0.0012421415173708432
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,score_synth_tperrz30,114,3,4,107,3.470664964721154e-05
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,score,114,3,4,107,0.001035339993524253
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,score_rz1,114,3,4,107,0.00038929465731956156
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,rz_total,114,3,2,109,0.0011819321029847346
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,CNOT,114,2,3,109,0.0019435924154526812
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,depth,114,3,4,107,0.0017308093897738328
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,20,0,94,-0.0006190561171006678
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,score,114,20,0,94,-0.009434272169354331
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,score_rz1,114,20,0,94,-0.00400735029374582
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,rz_total,114,14,2,98,-0.012906915033154545
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,CNOT,114,18,1,95,-0.015127025820005295
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,depth,114,19,1,94,-0.014820810681934945
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,4,110,0.00016139940640419792
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,score,114,0,4,110,0.001271155957726917
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,score_rz1,114,0,4,110,0.0005528085172200728
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,rz_total,114,0,4,110,0.0040864551162034
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,CNOT,114,0,2,112,0.002468087782179463
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,depth,114,0,4,110,0.0028747940371940768
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,score_synth_tperrz30,114,20,0,94,-0.0011611524999496222
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,score,114,20,0,94,-0.006418968889719351
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,score_rz1,114,20,0,94,-0.0031563344093472096
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,rz_total,114,10,3,101,-0.005762085825014886
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,CNOT,114,16,0,98,-0.019736536023383953
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,depth,114,19,0,95,-0.011960340090341135
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,score_synth_tperrz30,114,12,2,100,-0.0010311973883200837
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,score,114,12,2,100,-0.0016254155249773201
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,score_rz1,114,12,2,100,-0.0012976104166709766
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,rz_total,114,9,3,102,0.0003519871940924573
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,CNOT,114,9,1,104,-0.010787810777511666
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,depth,114,12,2,100,-0.003485599899823416
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,score_synth_tperrz30,114,5,3,106,-2.1477192270203107e-05
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,score,114,5,3,106,0.000602964799253806
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,score_rz1,114,5,3,106,0.000192864282275342
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,rz_total,114,4,3,107,9.9433366023755e-05
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,CNOT,114,1,1,112,0.000994964262508122
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,depth,114,5,3,106,0.000702999417370219
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,score_synth_tperrz30,114,3,3,108,-8.53302058092637e-05
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,score,114,3,3,108,0.0007264641688990136
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,score_rz1,114,3,3,108,0.00019841555587393915
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,rz_total,114,3,3,108,0.002001916847454605
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,CNOT,114,2,1,111,0.0009331303648691044
train,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,depth,114,3,3,108,0.0011878917102217472
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,12,10,92,0.0005394408601438203
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,score,114,12,10,92,-0.0028292693822171153
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,score_rz1,114,12,10,92,-0.0008280624037077693
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,rz_total,114,13,8,93,-0.005429446743329277
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,CNOT,114,9,5,100,0.014197573172993886
train,phase_affine_random_top64,phase_affine_budget32_tperrz30,depth,114,11,11,92,-0.001954065652806156
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,20,94,0.0013246498825762094
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,score,114,0,20,94,0.008137038832445357
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,score_rz1,114,0,20,94,0.0037766120220933774
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,rz_total,114,2,12,100,0.011985222502505413
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,CNOT,114,0,16,98,0.03277749900488616
train,phase_affine_random_top64,phase_affine_wide128_tperrz30,depth,114,0,20,94,0.016655762937077864
train,phase_affine_random_top64,phase_affine_random_top128,score_synth_tperrz30,114,5,16,93,0.00013063827275689574
train,phase_affine_random_top64,phase_affine_random_top128,score,114,5,16,93,0.0051904630474686264
train,phase_affine_random_top64,phase_affine_random_top128,score_rz1,114,5,16,93,0.0019180393252232059
train,phase_affine_random_top64,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top64,phase_affine_random_top128,rz_total,114,5,8,101,0.007227903029119457
train,phase_affine_random_top64,phase_affine_random_top128,CNOT,114,4,13,97,0.010569608280706962
train,phase_affine_random_top64,phase_affine_random_top128,depth,114,5,16,93,0.009720111695489397
train,phase_affine_random_top64,phase_affine_random_top256,score_synth_tperrz30,114,1,18,95,0.0011405007135006627
train,phase_affine_random_top64,phase_affine_random_top256,score,114,1,18,95,0.007455137113381862
train,phase_affine_random_top64,phase_affine_random_top256,score_rz1,114,1,18,95,0.0034135665388724877
train,phase_affine_random_top64,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top64,phase_affine_random_top256,rz_total,114,3,10,101,0.0077668586671356754
train,phase_affine_random_top64,phase_affine_random_top256,CNOT,114,0,15,99,0.031217902090037258
train,phase_affine_random_top64,phase_affine_random_top256,depth,114,1,17,96,0.014395710883370168
train,phase_affine_random_top64,phase_affine_random_top512,score_synth_tperrz30,114,1,18,95,0.001076393177991744
train,phase_affine_random_top64,phase_affine_random_top512,score,114,1,18,95,0.007570166750209225
train,phase_affine_random_top64,phase_affine_random_top512,score_rz1,114,1,18,95,0.0034179247802838555
train,phase_affine_random_top64,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top64,phase_affine_random_top512,rz_total,114,2,11,101,0.009801250867732862
train,phase_affine_random_top64,phase_affine_random_top512,CNOT,114,1,16,97,0.03114829497827245
train,phase_affine_random_top64,phase_affine_random_top512,depth,114,1,17,96,0.014869623323660607
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,18,5,91,0.0004148780155975672
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,score,114,18,5,91,-0.007723915753131333
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,score_rz1,114,18,5,91,-0.002696164787209367
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,rz_total,114,15,5,94,-0.012133485422959108
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,CNOT,114,16,4,94,0.004699506249716987
train,phase_affine_random_top128,phase_affine_budget32_tperrz30,depth,114,17,6,91,-0.010734459760439685
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,14,100,0.001193879115637897
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,score,114,0,14,100,0.0029478450423675367
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,score_rz1,114,0,14,100,0.0018596596728218885
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,rz_total,114,1,10,103,0.0046476497126864465
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,CNOT,114,0,10,104,0.022304725463993414
train,phase_affine_random_top128,phase_affine_wide128_tperrz30,depth,114,0,14,100,0.006923458692383924
train,phase_affine_random_top128,phase_affine_random_top64,score_synth_tperrz30,114,16,5,93,-0.00012853867100257526
train,phase_affine_random_top128,phase_affine_random_top64,score,114,16,5,93,-0.004654112774915839
train,phase_affine_random_top128,phase_affine_random_top64,score_rz1,114,16,5,93,-0.0018367507756630952
train,phase_affine_random_top128,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top128,phase_affine_random_top64,rz_total,114,8,5,101,-0.005669874310225188
train,phase_affine_random_top128,phase_affine_random_top64,CNOT,114,13,4,97,-0.00841511977098215
train,phase_affine_random_top128,phase_affine_random_top64,depth,114,16,5,93,-0.007995427730999271
train,phase_affine_random_top128,phase_affine_random_top256,score_synth_tperrz30,114,3,12,99,0.0010109261387639382
train,phase_affine_random_top128,phase_affine_random_top256,score,114,3,12,99,0.0022916325066871155
train,phase_affine_random_top128,phase_affine_random_top256,score_rz1,114,3,12,99,0.0015010380050179432
train,phase_affine_random_top128,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top128,phase_affine_random_top256,rz_total,114,5,8,101,0.0006352147791988814
train,phase_affine_random_top128,phase_affine_random_top256,CNOT,114,1,8,105,0.020841518836313105
train,phase_affine_random_top128,phase_affine_random_top256,depth,114,3,12,99,0.004763661096917637
train,phase_affine_random_top128,phase_affine_random_top512,score_synth_tperrz30,114,1,13,100,0.0009461573546649728
train,phase_affine_random_top128,phase_affine_random_top512,score,114,1,13,100,0.0023911352036406147
train,phase_affine_random_top128,phase_affine_random_top512,score_rz1,114,1,13,100,0.0015027677146998478
train,phase_affine_random_top128,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top128,phase_affine_random_top512,rz_total,114,3,10,101,0.0024731429329165086
train,phase_affine_random_top128,phase_affine_random_top512,CNOT,114,0,7,107,0.020703219458837158
train,phase_affine_random_top128,phase_affine_random_top512,depth,114,1,13,100,0.005154692859645205
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,18,1,95,-0.0005974209083658843
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,score,114,18,1,95,-0.009941554208353624
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,score_rz1,114,18,1,95,-0.004186320972487506
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,rz_total,114,14,1,99,-0.012450360541512334
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,CNOT,114,17,1,96,-0.015826780905725292
train,phase_affine_random_top256,phase_affine_budget32_tperrz30,depth,114,17,2,95,-0.01519622471521717
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,7,107,0.00018299543109152552
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,score,114,0,7,107,0.0006581429019452659
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,score_rz1,114,0,7,107,0.00035886998234768887
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,rz_total,114,0,6,108,0.004185348220636671
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,CNOT,114,0,3,111,0.001472049298874426
train,phase_affine_random_top256,phase_affine_wide128_tperrz30,depth,114,0,7,107,0.0021580166159427174
train,phase_affine_random_top256,phase_affine_random_top64,score_synth_tperrz30,114,18,1,95,-0.00113963857790495
train,phase_affine_random_top256,phase_affine_random_top64,score,114,18,1,95,-0.006926418215229668
train,phase_affine_random_top256,phase_affine_random_top64,score_rz1,114,18,1,95,-0.0033353622502212727
train,phase_affine_random_top256,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top256,phase_affine_random_top64,rz_total,114,10,3,101,-0.005461525083950713
train,phase_affine_random_top256,phase_affine_random_top64,CNOT,114,15,0,99,-0.020436291109103954
train,phase_affine_random_top256,phase_affine_random_top64,depth,114,17,1,96,-0.012355276142141566
train,phase_affine_random_top256,phase_affine_random_top128,score_synth_tperrz30,114,12,3,99,-0.0010100381478376828
train,phase_affine_random_top256,phase_affine_random_top128,score,114,12,3,99,-0.0022460790011003783
train,phase_affine_random_top256,phase_affine_random_top128,score_rz1,114,12,3,99,-0.0014931389909889725
train,phase_affine_random_top256,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top256,phase_affine_random_top128,rz_total,114,8,5,101,0.0003010745995209443
train,phase_affine_random_top256,phase_affine_random_top128,CNOT,114,8,1,105,-0.011835831067184475
train,phase_affine_random_top256,phase_affine_random_top128,depth,114,12,3,99,-0.004270776037868783
train,phase_affine_random_top256,phase_affine_random_top512,score_synth_tperrz30,114,2,4,108,-6.410820463338332e-05
train,phase_affine_random_top256,phase_affine_random_top512,score,114,2,4,108,0.00011303077830651499
train,phase_affine_random_top256,phase_affine_random_top512,score_rz1,114,2,4,108,4.0948349755217965e-06
train,phase_affine_random_top256,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top256,phase_affine_random_top512,rz_total,114,1,4,109,0.0019885239414325286
train,phase_affine_random_top256,phase_affine_random_top512,CNOT,114,2,2,110,-6.290811843593227e-05
train,phase_affine_random_top256,phase_affine_random_top512,depth,114,2,4,108,0.0004456526949103313
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,20,1,93,-0.0005325286015870242
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,score,114,20,1,93,-0.01005712178971019
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,score_rz1,114,20,1,93,-0.004190120874522431
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,rz_total,114,15,1,98,-0.01434193451546617
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,CNOT,114,18,2,94,-0.015714632657612134
train,phase_affine_random_top512,phase_affine_budget32_tperrz30,depth,114,19,2,93,-0.015614677992545907
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,4,110,0.00024789225995393456
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,score,114,0,4,110,0.0005553732697633894
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,score_rz1,114,0,4,110,0.00035683203335872915
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,rz_total,114,0,4,110,0.0021695124097870096
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,CNOT,114,0,3,111,0.0016015060051562597
train,phase_affine_random_top512,phase_affine_wide128_tperrz30,depth,114,0,4,110,0.0017552870287268628
train,phase_affine_random_top512,phase_affine_random_top64,score_synth_tperrz30,114,18,1,95,-0.0010749926735779472
train,phase_affine_random_top512,phase_affine_random_top64,score,114,18,1,95,-0.007019942544976326
train,phase_affine_random_top512,phase_affine_random_top64,score_rz1,114,18,1,95,-0.0033361019315584395
train,phase_affine_random_top512,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top512,phase_affine_random_top64,rz_total,114,11,2,101,-0.007233364355789985
train,phase_affine_random_top512,phase_affine_random_top64,CNOT,114,16,1,97,-0.020261486219386782
train,phase_affine_random_top512,phase_affine_random_top64,depth,114,17,1,96,-0.012706526982348657
train,phase_affine_random_top512,phase_affine_random_top128,score_synth_tperrz30,114,13,1,100,-0.0009460522720927296
train,phase_affine_random_top512,phase_affine_random_top128,score,114,13,1,100,-0.00235338011391465
train,phase_affine_random_top512,phase_affine_random_top128,score_rz1,114,13,1,100,-0.0014964137570911194
train,phase_affine_random_top512,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top512,phase_affine_random_top128,rz_total,114,10,3,101,-0.001645678247508911
train,phase_affine_random_top512,phase_affine_random_top128,CNOT,114,7,0,107,-0.01172094114238077
train,phase_affine_random_top512,phase_affine_random_top128,depth,114,13,1,100,-0.004692228617744807
train,phase_affine_random_top512,phase_affine_random_top256,score_synth_tperrz30,114,4,2,108,6.464524746333777e-05
train,phase_affine_random_top512,phase_affine_random_top256,score,114,4,2,108,-9.378692054765506e-05
train,phase_affine_random_top512,phase_affine_random_top256,score_rz1,114,4,2,108,-9.112533727233843e-07
train,phase_affine_random_top512,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_random_top512,phase_affine_random_top256,rz_total,114,4,1,109,-0.0017980557454241664
train,phase_affine_random_top512,phase_affine_random_top256,CNOT,114,2,2,110,0.00019028118384371924
train,phase_affine_random_top512,phase_affine_random_top256,depth,114,4,2,108,-0.00036697602969665603
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,0,2,23,0.004979640084007402
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,score,25,2,0,23,-0.010874579347373996
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,score_rz1,25,1,1,23,-0.0012588613322515698
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,2,23,0.005333333333333333
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,rz_total,25,1,1,23,0.0004013377926421402
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,CNOT,25,1,1,23,-0.005617147080561716
valid,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,depth,25,1,1,23,-0.004128173116937162
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,4,21,0.0059675344576110585
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,score,25,2,2,21,-0.004638733639383562
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,score_rz1,25,0,4,21,0.0019456878454508647
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,2,23,0.005333333333333333
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,rz_total,25,0,3,22,0.020367149758454106
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,CNOT,25,0,4,21,0.009368686868686868
valid,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,depth,25,0,4,21,0.012432078948932881
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,score_synth_tperrz30,25,1,3,21,0.0059403673686112875
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,score,25,3,1,21,-0.005860529161647727
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,score_rz1,25,1,3,21,0.0014417176711695391
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,rz_non_clifford,25,0,2,23,0.005333333333333333
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,rz_total,25,1,3,21,0.016414768806073152
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,CNOT,25,0,3,22,0.006868686868686869
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top64,depth,25,1,3,21,0.00957808486518289
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,score_synth_tperrz30,25,1,4,20,0.0017630178640945782
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,score,25,3,2,20,-0.00903026241546527
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,score_rz1,25,1,4,20,-0.0023360691334045475
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,rz_non_clifford,25,0,2,23,0.005333333333333333
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,rz_total,25,0,4,21,0.03626984126984127
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,CNOT,25,1,4,20,-0.03063131313131313
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top128,depth,25,1,4,20,0.0014522533108124644
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,score_synth_tperrz30,25,0,4,21,0.005953499650046128
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,score,25,2,2,21,-0.00529010078466788
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,score_rz1,25,0,4,21,0.001681386504581754
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,rz_non_clifford,25,0,2,23,0.005333333333333333
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,rz_total,25,0,3,22,0.01808143547273982
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,CNOT,25,0,4,21,0.00808080808080808
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top256,depth,25,0,4,21,0.010921405714121715
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,score_synth_tperrz30,25,0,4,21,0.0059675344576110585
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,score,25,2,2,21,-0.004638733639383562
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,score_rz1,25,0,4,21,0.0019456878454508647
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,rz_non_clifford,25,0,2,23,0.005333333333333333
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,rz_total,25,0,3,22,0.020367149758454106
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,CNOT,25,0,4,21,0.009368686868686868
valid,phase_affine_prefix16_tperrz30,phase_affine_random_top512,depth,25,0,4,21,0.012432078948932881
