name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_polarities,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,rank_metric,shifted_constant_term
truth_n4_48,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0002079010009765625,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_48,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0002079010009765625,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_49,4,phase_parity_fprm_opt_score,8,18,27,27,0,0,4,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,0.00013494491577148438,7,9,9,1,8,0,4,8,1,True,phase oracle verified up to global phase,,,C374,16,0/1,1,0,1,0x1,1,score,0
truth_n4_49,4,phase_parity_fprm_opt_rz1,8,18,27,27,0,0,4,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,0.00013494491577148438,7,9,9,1,8,0,4,8,1,True,phase oracle verified up to global phase,,,C374,16,0/1,1,0,1,0x1,1,score_rz1,0
truth_n4_49,4,phase_parity_fprm_opt_tperrz30,8,18,27,27,0,0,4,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,9.395,0.00013494491577148438,7,9,9,1,8,0,4,8,1,True,phase oracle verified up to global phase,,,C374,16,0/1,1,0,1,0x1,1,score_synth_tperrz30,0
truth_n4_5,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00015687942504882812,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,16,1/1,1,1,0,0x0,0,score,1
truth_n4_5,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00015687942504882812,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_5,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00015687942504882812,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_50,4,phase_parity_fprm_opt_score,8,20,30,30,0,0,4,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,0.00013017654418945312,10,10,10,2,8,0,4,8,1,True,phase oracle verified up to global phase,,,562B,16,1/1,1,1,0,0x0,0,score,1
truth_n4_50,4,phase_parity_fprm_opt_rz1,8,20,30,30,0,0,4,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,0.00013017654418945312,10,10,10,2,8,0,4,8,1,True,phase oracle verified up to global phase,,,562B,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_50,4,phase_parity_fprm_opt_tperrz30,8,20,30,30,0,0,4,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,0.00013017654418945312,10,10,10,2,8,0,4,8,1,True,phase oracle verified up to global phase,,,562B,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_51,4,phase_parity_fprm_opt_score,8,18,28,28,0,0,4,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,0.00012803077697753906,6,10,10,2,8,0,4,8,1,True,phase oracle verified up to global phase,,,1A2A,16,0/1,1,0,9,0x9,2,score,1
truth_n4_51,4,phase_parity_fprm_opt_rz1,8,18,28,28,0,0,4,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,0.00012803077697753906,6,10,10,2,8,0,4,8,1,True,phase oracle verified up to global phase,,,1A2A,16,0/1,1,0,9,0x9,2,score_rz1,1
truth_n4_51,4,phase_parity_fprm_opt_tperrz30,8,18,28,28,0,0,4,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,0.00012803077697753906,6,10,10,2,8,0,4,8,1,True,phase oracle verified up to global phase,,,1A2A,16,0/1,1,0,9,0x9,2,score_synth_tperrz30,1
truth_n4_52,4,phase_parity_fprm_opt_score,7,16,27,27,0,0,4,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,0.00012803077697753906,10,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,16,0/1,1,0,0,0x0,0,score,0
truth_n4_52,4,phase_parity_fprm_opt_rz1,7,16,27,27,0,0,4,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,0.00012803077697753906,10,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_52,4,phase_parity_fprm_opt_tperrz30,7,16,27,27,0,0,4,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,8.315,0.00012803077697753906,10,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_53,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00019311904907226562,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,16,0/1,1,0,0,0x0,0,score,0
truth_n4_53,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00019311904907226562,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_53,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00019311904907226562,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_54,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001761913299560547,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,16,0/1,1,0,0,0x0,0,score,0
truth_n4_54,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001761913299560547,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_54,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001761913299560547,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_55,4,phase_parity_fprm_opt_score,8,28,42,42,0,0,4,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,0.0001652240753173828,8,14,14,6,8,0,4,8,1,True,phase oracle verified up to global phase,,,5BE6,16,0/1,1,0,0,0x0,0,score,0
truth_n4_55,4,phase_parity_fprm_opt_rz1,8,28,42,42,0,0,4,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,0.0001652240753173828,8,14,14,6,8,0,4,8,1,True,phase oracle verified up to global phase,,,5BE6,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_55,4,phase_parity_fprm_opt_tperrz30,8,28,42,42,0,0,4,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,10.170000000000002,0.0001652240753173828,8,14,14,6,8,0,4,8,1,True,phase oracle verified up to global phase,,,5BE6,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_56,4,phase_parity_fprm_opt_score,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.0001232624053955078,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,16,1/1,1,1,1,0x1,1,score,0
truth_n4_56,4,phase_parity_fprm_opt_rz1,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.0001232624053955078,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,16,1/1,1,1,1,0x1,1,score_rz1,0
truth_n4_56,4,phase_parity_fprm_opt_tperrz30,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.0001232624053955078,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,16,1/1,1,1,1,0x1,1,score_synth_tperrz30,0
truth_n4_57,4,phase_parity_fprm_opt_score,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.0001201629638671875,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,16,1/1,1,1,0,0x0,0,score,1
truth_n4_57,4,phase_parity_fprm_opt_rz1,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.0001201629638671875,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_57,4,phase_parity_fprm_opt_tperrz30,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.0001201629638671875,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_58,4,phase_parity_fprm_opt_score,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.00015091896057128906,9,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,16,1/1,1,1,4,0x4,1,score,0
truth_n4_58,4,phase_parity_fprm_opt_rz1,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.00015091896057128906,9,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,16,1/1,1,1,4,0x4,1,score_rz1,0
truth_n4_58,4,phase_parity_fprm_opt_tperrz30,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.00015091896057128906,9,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,16,1/1,1,1,4,0x4,1,score_synth_tperrz30,0
truth_n4_59,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00019812583923339844,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,16,1/1,1,1,0,0x0,0,score,1
truth_n4_59,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00019812583923339844,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_59,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00019812583923339844,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_6,4,phase_parity_fprm_opt_score,8,20,31,31,0,0,4,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,0.00013780593872070312,8,11,11,3,8,0,4,8,1,True,phase oracle verified up to global phase,,,3924,16,0/1,1,0,0,0x0,0,score,0
truth_n4_6,4,phase_parity_fprm_opt_rz1,8,20,31,31,0,0,4,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,0.00013780593872070312,8,11,11,3,8,0,4,8,1,True,phase oracle verified up to global phase,,,3924,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_6,4,phase_parity_fprm_opt_tperrz30,8,20,31,31,0,0,4,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,9.575000000000001,0.00013780593872070312,8,11,11,3,8,0,4,8,1,True,phase oracle verified up to global phase,,,3924,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_60,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001900196075439453,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,16,1/1,1,1,0,0x0,0,score,1
truth_n4_60,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001900196075439453,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_60,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001900196075439453,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_61,4,phase_parity_fprm_opt_score,7,24,36,36,0,0,4,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,0.00014400482177734375,8,12,12,5,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,16,1/1,1,1,0,0x0,0,score,1
truth_n4_61,4,phase_parity_fprm_opt_rz1,7,24,36,36,0,0,4,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,0.00014400482177734375,8,12,12,5,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_61,4,phase_parity_fprm_opt_tperrz30,7,24,36,36,0,0,4,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,0.00014400482177734375,8,12,12,5,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_62,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00017595291137695312,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,BACF,16,1/1,1,1,0,0x0,0,score,1
truth_n4_62,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00017595291137695312,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,BACF,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_62,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00017595291137695312,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,BACF,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_63,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001881122589111328,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,759C,16,0/1,1,0,0,0x0,0,score,0
truth_n4_63,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001881122589111328,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,759C,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_63,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0001881122589111328,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,759C,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_7,4,phase_parity_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00018286705017089844,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,23B8,16,0/1,1,0,0,0x0,0,score,0
truth_n4_7,4,phase_parity_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00018286705017089844,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,23B8,16,0/1,1,0,0,0x0,0,score_rz1,0
truth_n4_7,4,phase_parity_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.00018286705017089844,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,23B8,16,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n4_8,4,phase_parity_fprm_opt_score,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.00017499923706054688,11,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,BC89,16,1/1,1,1,0,0x0,0,score,1
truth_n4_8,4,phase_parity_fprm_opt_rz1,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.00017499923706054688,11,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,BC89,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_8,4,phase_parity_fprm_opt_tperrz30,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.00017499923706054688,11,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,BC89,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n4_9,4,phase_parity_fprm_opt_score,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.0001518726348876953,10,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A3D,16,1/1,1,1,0,0x0,0,score,1
truth_n4_9,4,phase_parity_fprm_opt_rz1,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.0001518726348876953,10,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A3D,16,1/1,1,1,0,0x0,0,score_rz1,1
truth_n4_9,4,phase_parity_fprm_opt_tperrz30,7,24,35,35,0,0,4,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,8.834999999999999,0.0001518726348876953,10,11,11,4,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A3D,16,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
majority_n5,5,phase_parity_fprm_opt_score,0,90,115,115,0,0,5,6.4750000000000005,6.4750000000000005,21.475,28.975,36.475,66.475,156.475,467.725,928.975,1543.975,0.0004961490631103516,15,25,25,10,0,15,8,15,0,True,phase oracle verified up to global phase,,,FEE8E880,32,0/1,1,0,0,0x0,0,score,0
majority_n5,5,phase_parity_fprm_opt_rz1,0,90,115,115,0,0,5,6.4750000000000005,6.4750000000000005,21.475,28.975,36.475,66.475,156.475,467.725,928.975,1543.975,0.0004961490631103516,15,25,25,10,0,15,8,15,0,True,phase oracle verified up to global phase,,,FEE8E880,32,0/1,1,0,0,0x0,0,score_rz1,0
majority_n5,5,phase_parity_fprm_opt_tperrz30,0,90,115,115,0,0,5,6.4750000000000005,6.4750000000000005,21.475,28.975,36.475,66.475,156.475,467.725,928.975,1543.975,0.0004961490631103516,15,25,25,10,0,15,8,15,0,True,phase oracle verified up to global phase,,,FEE8E880,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
parity_n5,5,phase_parity_fprm_opt_score,0,0,5,5,0,0,5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00014090538024902344,5,5,5,5,0,0,1,0,1,True,phase oracle verified up to global phase,,,96696996,32,0/1,1,0,0,0x0,0,score,0
parity_n5,5,phase_parity_fprm_opt_rz1,0,0,5,5,0,0,5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00014090538024902344,5,5,5,5,0,0,1,0,1,True,phase oracle verified up to global phase,,,96696996,32,0/1,1,0,0,0x0,0,score_rz1,0
parity_n5,5,phase_parity_fprm_opt_tperrz30,0,0,5,5,0,0,5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00014090538024902344,5,5,5,5,0,0,1,0,1,True,phase oracle verified up to global phase,,,96696996,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
threshold2_n5,5,phase_parity_fprm_opt_score,6,90,120,120,0,0,5,12.599999999999998,12.599999999999998,27.599999999999998,35.099999999999994,42.599999999999994,72.6,162.6,473.85,935.1,1550.1,0.00061798095703125,21,30,30,9,6,15,8,21,0,True,phase oracle verified up to global phase,,,FFFEFEE8,32,0/1,1,0,3,0x3,2,score,1
threshold2_n5,5,phase_parity_fprm_opt_rz1,6,90,120,120,0,0,5,12.599999999999998,12.599999999999998,27.599999999999998,35.099999999999994,42.599999999999994,72.6,162.6,473.85,935.1,1550.1,0.00061798095703125,21,30,30,9,6,15,8,21,0,True,phase oracle verified up to global phase,,,FFFEFEE8,32,0/1,1,0,3,0x3,2,score_rz1,1
threshold2_n5,5,phase_parity_fprm_opt_tperrz30,6,90,120,120,0,0,5,12.599999999999998,12.599999999999998,27.599999999999998,35.099999999999994,42.599999999999994,72.6,162.6,473.85,935.1,1550.1,0.00061798095703125,21,30,30,9,6,15,8,21,0,True,phase oracle verified up to global phase,,,FFFEFEE8,32,0/1,1,0,3,0x3,2,score_synth_tperrz30,1
truth_n5_0,5,phase_parity_fprm_opt_score,5,64,88,88,0,0,5,9.760000000000002,9.760000000000002,25.76,33.760000000000005,41.760000000000005,73.76,169.76,501.76,993.76,1649.76,0.00041174888610839844,15,24,24,3,5,16,8,21,0,True,phase oracle verified up to global phase,,,89463E85,32,1/1,1,1,0,0x0,0,score,1
truth_n5_0,5,phase_parity_fprm_opt_rz1,5,64,88,88,0,0,5,9.760000000000002,9.760000000000002,25.76,33.760000000000005,41.760000000000005,73.76,169.76,501.76,993.76,1649.76,0.00041174888610839844,15,24,24,3,5,16,8,21,0,True,phase oracle verified up to global phase,,,89463E85,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_0,5,phase_parity_fprm_opt_tperrz30,5,64,88,88,0,0,5,9.760000000000002,9.760000000000002,25.76,33.760000000000005,41.760000000000005,73.76,169.76,501.76,993.76,1649.76,0.00041174888610839844,15,24,24,3,5,16,8,21,0,True,phase oracle verified up to global phase,,,89463E85,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_1,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005128383636474609,12,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,1FF49B78,32,0/1,1,0,0,0x0,0,score,0
truth_n5_1,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005128383636474609,12,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,1FF49B78,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_1,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005128383636474609,12,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,1FF49B78,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_10,5,phase_parity_fprm_opt_score,6,54,77,77,0,0,5,10.084999999999999,10.084999999999999,25.085,32.585,40.085,70.085,160.085,471.335,932.5849999999999,1547.585,0.00043010711669921875,15,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,9E574F7A,32,0/1,1,0,0,0x0,0,score,0
truth_n5_10,5,phase_parity_fprm_opt_rz1,6,54,77,77,0,0,5,10.084999999999999,10.084999999999999,25.085,32.585,40.085,70.085,160.085,471.335,932.5849999999999,1547.585,0.00043010711669921875,15,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,9E574F7A,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_10,5,phase_parity_fprm_opt_tperrz30,6,54,77,77,0,0,5,10.084999999999999,10.084999999999999,25.085,32.585,40.085,70.085,160.085,471.335,932.5849999999999,1547.585,0.00043010711669921875,15,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,9E574F7A,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
