CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
321,164,35,True,322,,2,136,and_mcts_factor,6,9,truth_n6_16,3,189.03000000000003,,35,0.4990239143371582,89FA6A688FB5D27B
146,200,33,True,202,,0,104,sshr_h,6,7,truth_n6_19,2,213.91,,33,0.03912615776062012,956269F0E5D7B875
321,532,30,True,322,,0,30,direct_anf,6,7,truth_n6_20,2,553.97,,30,0.00019311904907226562,5CABCC97663F1C97
443,276,30,True,444,,0,168,and_direct_anf,6,7,truth_n6_20,3,308.06000000000006,,30,0.00016498565673828125,5CABCC97663F1C97
233,124,34,True,236,,2,100,and_affine_nmcts,6,9,truth_n6_14,3,143.85999999999999,,25,0.7927608489990234,23BED01D43CF2FDE
277,144,31,True,277,,1,117,and_mcts_factor,6,8,truth_n6_17,2,164.405,,31,0.4659388065338135,BF3C4C06434308BC
139,184,30,True,195,,0,111,sshr_h,6,7,truth_n6_20,2,197.59500000000003,,30,0.034857988357543945,5CABCC97663F1C97
367,608,35,True,367,,0,35,direct_anf,6,7,truth_n6_21,2,632.535,,35,0.00019693374633789062,FF50BDE4382567B8
509,316,35,True,509,,0,193,and_direct_anf,6,7,truth_n6_21,4,353.925,,35,0.00017690658569335938,FF50BDE4382567B8
261,128,35,True,273,,2,127,and_affine_nmcts,6,9,truth_n6_16,3,149.805,,25,0.6314239501953125,89FA6A688FB5D27B
242,128,31,True,248,,2,108,and_affine_nmcts,6,9,truth_n6_17,3,148.48000000000002,,26,0.5369086265563965,BF3C4C06434308BC
148,200,35,True,184,,0,86,sshr_h,6,7,truth_n6_21,2,213.54,,35,0.037069082260131836,FF50BDE4382567B8
382,592,34,True,382,,0,34,direct_anf,6,7,truth_n6_22,2,617.35,,34,0.0002181529998779297,2369B584FF5E9FF0
496,308,34,True,496,,0,188,and_direct_anf,6,7,truth_n6_22,4,345.15999999999997,,34,0.00021696090698242188,2369B584FF5E9FF0
103,156,34,True,139,,0,68,sshr_h,6,7,truth_n6_18,2,166.88500000000002,,34,0.4558100700378418,6DADD6C795A76D79
292,148,33,True,293,,2,125,and_mcts_factor,6,9,truth_n6_19,3,171.32500000000002,,33,0.5295407772064209,956269F0E5D7B875
150,224,34,True,224,,0,117,sshr_h,6,7,truth_n6_22,2,238.53,,34,0.04101085662841797,2369B584FF5E9FF0
275,448,24,True,275,,0,24,direct_anf,6,7,truth_n6_23,2,467.365,,24,0.00015115737915039062,7E570DDF827050A8
372,232,24,True,372,,0,140,and_direct_anf,6,7,truth_n6_23,4,261.86,,24,0.0001342296600341797,7E570DDF827050A8
246,124,33,True,259,,2,121,and_affine_nmcts,6,9,truth_n6_19,3,144.935,,25,0.6383528709411621,956269F0E5D7B875
304,152,30,True,305,,1,127,and_mcts_factor,6,8,truth_n6_20,2,174.005,,30,0.5754010677337646,5CABCC97663F1C97
152,212,24,True,208,,0,102,sshr_h,6,7,truth_n6_23,2,226.22000000000003,,24,0.03713202476501465,7E570DDF827050A8
392,616,37,True,392,,0,37,direct_anf,6,7,truth_n6_24,2,641.93,,37,0.0002307891845703125,C17AF08A1745D6D8
523,324,37,True,523,,0,199,and_direct_anf,6,7,truth_n6_24,4,362.75500000000005,,37,0.00021195411682128906,C17AF08A1745D6D8
246,124,30,True,253,,2,117,and_affine_nmcts,6,9,truth_n6_20,3,144.80499999999998,,27,0.6656148433685303,5CABCC97663F1C97
250,128,24,True,250,,2,104,and_mcts_factor,6,9,truth_n6_23,3,148.79,,24,0.36774277687072754,7E570DDF827050A8
290,148,34,True,291,,2,125,and_mcts_factor,6,9,truth_n6_18,3,171.215,,34,1.0203208923339844,6DADD6C795A76D79
286,460,31,True,287,,0,31,direct_anf,6,7,truth_n6_25,2,480.055,,31,0.00017690658569335938,DC713D960C0FD195
402,248,31,True,403,,0,155,and_direct_anf,6,7,truth_n6_25,3,277.675,,31,0.00015926361083984375,DC713D960C0FD195
146,228,37,True,206,,0,100,sshr_h,6,7,truth_n6_24,2,241.93,,37,0.036035776138305664,C17AF08A1745D6D8
327,168,34,True,327,,2,137,and_mcts_factor,6,9,truth_n6_22,3,193.35500000000002,,34,0.6141541004180908,2369B584FF5E9FF0
330,172,35,True,330,,2,138,and_mcts_factor,6,9,truth_n6_21,3,197.52999999999997,,35,0.7281599044799805,FF50BDE4382567B8
333,524,32,True,334,,0,32,direct_anf,6,7,truth_n6_26,2,546.6500000000001,,32,0.0002110004425048828,27209BDF1C11F735
445,276,32,True,446,,0,170,and_direct_anf,6,7,truth_n6_26,4,310.19,,32,0.00019097328186035156,27209BDF1C11F735
221,112,34,True,229,,2,101,and_affine_nmcts,6,9,truth_n6_18,3,131.28500000000003,,23,1.0742170810699463,6DADD6C795A76D79
150,204,31,True,204,,0,102,sshr_h,6,7,truth_n6_25,2,218.08,,31,0.03914499282836914,DC713D960C0FD195
156,212,32,True,202,,0,88,sshr_h,6,7,truth_n6_26,2,226.15,,32,0.04437589645385742,27209BDF1C11F735
369,532,36,True,369,,0,36,direct_anf,6,7,truth_n6_27,2,556.655,,36,0.0002529621124267578,28F49481A0A04DC4
462,284,36,True,462,,0,178,and_direct_anf,6,7,truth_n6_27,4,319.19,,36,0.00018525123596191406,28F49481A0A04DC4
250,128,24,True,250,,2,104,and_affine_nmcts,6,9,truth_n6_23,3,148.79,,24,0.44826698303222656,7E570DDF827050A8
296,152,34,True,308,,2,142,and_affine_nmcts,6,9,truth_n6_22,4,177.88,,30,0.7527880668640137,2369B584FF5E9FF0
295,152,35,True,295,,2,129,and_affine_nmcts,6,9,truth_n6_21,3,175.51500000000001,,30,0.8634319305419922,FF50BDE4382567B8
288,380,29,True,288,,0,29,direct_anf,6,7,truth_n6_28,2,400.13,,29,0.00016689300537109375,AE340454CAC5B68C
104,156,36,True,144,,0,65,sshr_h,6,7,truth_n6_27,2,166.97,,36,0.023699045181274414,28F49481A0A04DC4
341,208,29,True,341,,0,133,and_direct_anf,6,7,truth_n6_28,3,234.085,,29,0.00015306472778320312,AE340454CAC5B68C
273,140,31,True,274,,1,116,and_mcts_factor,6,8,truth_n6_25,2,160.18999999999997,,31,0.4912099838256836,DC713D960C0FD195
114,156,29,True,152,,0,68,sshr_h,6,7,truth_n6_28,2,167.52,,29,0.030846118927001953,AE340454CAC5B68C
254,372,25,True,254,,0,25,direct_anf,6,7,truth_n6_29,2,390.22,,25,0.0001552104949951172,98AE43346C12ACE8
331,204,25,True,331,,0,127,and_direct_anf,6,7,truth_n6_29,3,229.47500000000002,,25,0.00018215179443359375,98AE43346C12ACE8
212,108,31,True,218,,2,96,and_affine_nmcts,6,9,truth_n6_25,3,126.71,,23,0.5715141296386719,DC713D960C0FD195
304,152,32,True,305,,2,129,and_mcts_factor,6,9,truth_n6_26,3,176.02499999999998,,32,0.5787038803100586,27209BDF1C11F735
128,156,25,True,172,,0,88,sshr_h,6,7,truth_n6_29,2,168.58,,25,0.033648014068603516,98AE43346C12ACE8
289,412,28,True,289,,0,28,direct_anf,6,7,truth_n6_30,2,432.17499999999995,,28,0.00018906593322753906,62801C4510435A10
358,220,28,True,358,,0,138,and_direct_anf,6,7,truth_n6_30,4,249.07,,28,0.00017309188842773438,62801C4510435A10
284,148,32,True,292,,2,126,and_affine_nmcts,6,9,truth_n6_26,3,171.0,,27,0.6534380912780762,27209BDF1C11F735
353,176,37,True,353,,2,149,and_mcts_factor,6,9,truth_n6_24,3,202.905,,37,0.9015228748321533,C17AF08A1745D6D8
118,192,28,True,162,,0,74,sshr_h,6,7,truth_n6_30,2,203.89000000000001,,28,0.035099029541015625,62801C4510435A10
278,432,29,True,278,,0,29,direct_anf,6,7,truth_n6_31,2,451.58000000000004,,29,0.00020575523376464844,988C24C961B1CD22
371,228,29,True,371,,0,143,and_direct_anf,6,7,truth_n6_31,3,255.835,,29,0.000209808349609375,988C24C961B1CD22
251,128,29,True,251,,1,107,and_mcts_factor,6,8,truth_n6_28,2,146.87499999999997,,29,0.5244040489196777,AE340454CAC5B68C
286,148,37,True,295,,2,133,and_affine_nmcts,6,9,truth_n6_24,3,171.19500000000002,,28,0.9921290874481201,C17AF08A1745D6D8
205,100,29,True,209,,1,97,and_affine_nmcts,6,8,truth_n6_28,2,116.305,,22,0.6253299713134766,AE340454CAC5B68C
537,1040,48,True,537,,0,48,direct_anf,8,9,anf_n8_0,2,1074.015,,48,0.0003540515899658203,41BA3C21A9B44DDA03C6E2B37E55847FB44C00AEF58BED6960AAEE00BE5AB4F0
852,536,48,True,852,,0,316,and_direct_anf,8,9,anf_n8_0,4,594.02,,48,0.00032806396484375,41BA3C21A9B44DDA03C6E2B37E55847FB44C00AEF58BED6960AAEE00BE5AB4F0
134,196,29,True,188,,0,103,sshr_h,6,7,truth_n6_31,2,209.21,,29,0.04361891746520996,988C24C961B1CD22
320,164,36,True,320,,2,136,and_mcts_factor,6,9,truth_n6_27,3,188.96000000000004,,36,0.8572568893432617,28F49481A0A04DC4
,,48,,,,,,sshr_h,8,,anf_n8_0,,,n>6 for SSHR reference in this harness,,,41BA3C21A9B44DDA03C6E2B37E55847FB44C00AEF58BED6960AAEE00BE5AB4F0
1,0,1,True,1,,0,1,direct_anf,8,9,anf_n8_1,0,0.065,,1,0.00014591217041015625,FFFFFFFFFFFFFFFF0000000000000000FFFFFFFFFFFFFFFF0000000000000000
1,0,1,True,1,,0,1,and_direct_anf,8,9,anf_n8_1,0,0.065,,1,0.00014591217041015625,FFFFFFFFFFFFFFFF0000000000000000FFFFFFFFFFFFFFFF0000000000000000
1,0,1,True,1,,0,1,and_mcts_factor,8,9,anf_n8_1,0,0.065,,1,0.0001862049102783203,FFFFFFFFFFFFFFFF0000000000000000FFFFFFFFFFFFFFFF0000000000000000
1,0,1,True,1,,0,1,and_affine_nmcts,8,9,anf_n8_1,0,0.065,,1,0.0018811225891113281,FFFFFFFFFFFFFFFF0000000000000000FFFFFFFFFFFFFFFF0000000000000000
,,1,,,,,,sshr_h,8,,anf_n8_1,,,n>6 for SSHR reference in this harness,,,FFFFFFFFFFFFFFFF0000000000000000FFFFFFFFFFFFFFFF0000000000000000
139,244,12,True,139,,0,12,direct_anf,8,9,anf_n8_2,2,255.76500000000001,,12,0.00019097328186035156,3AFA4CCC90FA4CCCC9637FFF63637FFF40AA000040AA00008000000080000000
198,124,12,True,198,,0,74,and_direct_anf,8,9,anf_n8_2,3,141.63,,12,0.00018405914306640625,3AFA4CCC90FA4CCCC9637FFF63637FFF40AA000040AA00008000000080000000
244,124,25,True,244,,1,102,and_mcts_factor,6,8,truth_n6_29,2,142.44,,25,0.5350542068481445,98AE43346C12ACE8
256,128,36,True,264,,2,120,and_affine_nmcts,6,9,truth_n6_27,3,149.4,,23,0.9767589569091797,28F49481A0A04DC4
,,12,,,,,,sshr_h,8,,anf_n8_2,,,n>6 for SSHR reference in this harness,,,3AFA4CCC90FA4CCCC9637FFF63637FFF40AA000040AA00008000000080000000
65,124,7,True,65,,0,7,direct_anf,8,9,anf_n8_3,2,131.64499999999998,,7,0.00018310546875,E8E47B777777888817D7B77788888888AC6C3FFFFFFF00009F5F3FFF00000000
103,64,7,True,103,,0,39,and_direct_anf,8,9,anf_n8_3,3,76.055,,7,0.00017309188842773438,E8E47B777777888817D7B77788888888AC6C3FFFFFFF00009F5F3FFF00000000
96,52,7,True,96,,1,38,and_mcts_factor,8,10,anf_n8_3,2,61.660000000000004,,7,0.01721501350402832,E8E47B777777888817D7B77788888888AC6C3FFFFFFF00009F5F3FFF00000000
167,84,12,True,167,,1,67,and_mcts_factor,8,10,anf_n8_2,2,97.855,,12,0.16158795356750488,3AFA4CCC90FA4CCCC9637FFF63637FFF40AA000040AA00008000000080000000
,,7,,,,,,sshr_h,8,,anf_n8_3,,,n>6 for SSHR reference in this harness,,,E8E47B777777888817D7B77788888888AC6C3FFFFFFF00009F5F3FFF00000000
369,644,36,True,369,,0,36,direct_anf,8,9,anf_n8_4,2,668.655,,36,0.0003037452697753906,623314A54129547CEF0FA5A5259ACF306CE319B6B5CF609A027888D215303F9A
546,340,36,True,546,,0,206,and_direct_anf,8,9,anf_n8_4,3,378.09,,36,0.00028395652770996094,623314A54129547CEF0FA5A5259ACF306CE319B6B5CF609A027888D215303F9A
96,52,7,True,96,,1,38,and_affine_nmcts,8,10,anf_n8_3,2,61.660000000000004,,7,0.04197406768798828,E8E47B777777888817D7B77788888888AC6C3FFFFFFF00009F5F3FFF00000000
258,128,29,True,258,,1,110,and_mcts_factor,6,8,truth_n6_31,2,147.29,,29,0.4447810649871826,988C24C961B1CD22
,,36,,,,,,sshr_h,8,,anf_n8_4,,,n>6 for SSHR reference in this harness,,,623314A54129547CEF0FA5A5259ACF306CE319B6B5CF609A027888D215303F9A
260,468,22,True,260,,0,22,direct_anf,8,9,anf_n8_5,2,486.52,,22,0.0003228187561035156,1C91E6ADD091662D461E7A22E61EDA22A2C40208CEC42288CE4402886E44A288
388,244,22,True,388,,0,144,and_direct_anf,8,9,anf_n8_5,4,274.78,,22,0.0002810955047607422,1C91E6ADD091662D461E7A22E61EDA22A2C40208CEC42288CE4402886E44A288
244,124,25,True,244,,1,102,and_affine_nmcts,6,8,truth_n6_29,2,142.44,,25,0.6319000720977783,98AE43346C12ACE8
167,84,12,True,167,,1,67,and_affine_nmcts,8,10,anf_n8_2,2,97.855,,12,0.2035517692565918,3AFA4CCC90FA4CCCC9637FFF63637FFF40AA000040AA00008000000080000000
,,22,,,,,,sshr_h,8,,anf_n8_5,,,n>6 for SSHR reference in this harness,,,1C91E6ADD091662D461E7A22E61EDA22A2C40208CEC42288CE4402886E44A288
303,564,26,True,303,,0,26,direct_anf,8,9,anf_n8_6,2,584.925,,26,0.0002617835998535156,197F9AB491FBD2FC03591E84D1BBA6CC52E60C3C347CCC0C840C440C84CC84CC
452,284,26,True,452,,0,168,and_direct_anf,8,9,anf_n8_6,3,316.53999999999996,,26,0.00024890899658203125,197F9AB491FBD2FC03591E84D1BBA6CC52E60C3C347CCC0C840C440C84CC84CC
244,120,29,True,253,,2,117,and_affine_nmcts,6,9,truth_n6_31,3,140.72499999999997,,24,0.5532650947570801,988C24C961B1CD22
257,128,28,True,257,,1,109,and_mcts_factor,6,8,truth_n6_30,3,149.225,,28,0.6545600891113281,62801C4510435A10
,,26,,,,,,sshr_h,8,,anf_n8_6,,,n>6 for SSHR reference in this harness,,,197F9AB491FBD2FC03591E84D1BBA6CC52E60C3C347CCC0C840C440C84CC84CC
146,272,13,True,146,,0,13,direct_anf,8,9,anf_n8_7,2,284.15999999999997,,13,0.0002288818359375,905A050F78B878780A000A00C0C00000009AA50FC0F0F0F09AC0AA00F0000000
223,140,13,True,223,,0,83,and_direct_anf,8,9,anf_n8_7,3,159.095,,13,0.00022983551025390625,905A050F78B878780A000A00C0C00000009AA50FC0F0F0F09AC0AA00F0000000
257,128,28,True,257,,1,109,and_affine_nmcts,6,8,truth_n6_30,3,149.225,,28,0.8013870716094971,62801C4510435A10
180,88,13,True,180,,1,72,and_mcts_factor,8,10,anf_n8_7,3,104.62,,13,0.17957305908203125,905A050F78B878780A000A00C0C00000009AA50FC0F0F0F09AC0AA00F0000000
,,13,,,,,,sshr_h,8,,anf_n8_7,,,n>6 for SSHR reference in this harness,,,905A050F78B878780A000A00C0C00000009AA50FC0F0F0F09AC0AA00F0000000
1,0,1,True,1,,0,1,direct_anf,8,9,anf_n8_8,0,0.065,,1,0.0001468658447265625,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000000000000000000000000000
1,0,1,True,1,,0,1,and_direct_anf,8,9,anf_n8_8,0,0.065,,1,0.0001461505889892578,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000000000000000000000000000
1,0,1,True,1,,0,1,and_mcts_factor,8,9,anf_n8_8,0,0.065,,1,0.0001881122589111328,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000000000000000000000000000
1,0,1,True,1,,0,1,and_affine_nmcts,8,9,anf_n8_8,0,0.065,,1,0.0037691593170166016,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000000000000000000000000000
,,1,,,,,,sshr_h,8,,anf_n8_8,,,n>6 for SSHR reference in this harness,,,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000000000000000000000000000
133,236,13,True,133,,0,13,direct_anf,8,9,anf_n8_9,1,245.445,,13,0.0002040863037109375,E188E188212E4B4499AA33003FC0FF000F9655CC03FC33CC99AA33003FC0FF00
193,120,13,True,193,,0,73,and_direct_anf,8,9,anf_n8_9,2,135.345,,13,0.00019478797912597656,E188E188212E4B4499AA33003FC0FF000F9655CC03FC33CC99AA33003FC0FF00
283,148,22,True,283,,1,113,and_mcts_factor,8,10,anf_n8_5,3,170.695,,22,0.38573694229125977,1C91E6ADD091662D461E7A22E61EDA22A2C40208CEC42288CE4402886E44A288
283,148,22,True,283,,1,113,and_affine_nmcts,8,10,anf_n8_5,3,170.695,,22,0.4317760467529297,1C91E6ADD091662D461E7A22E61EDA22A2C40208CEC42288CE4402886E44A288
,,13,,,,,,sshr_h,8,,anf_n8_9,,,n>6 for SSHR reference in this harness,,,E188E188212E4B4499AA33003FC0FF000F9655CC03FC33CC99AA33003FC0FF00
74,76,7,True,74,,0,7,direct_anf,8,9,anf_n8_10,1,82.13999999999999,,7,0.00017380714416503906,C53A55AA35CA55AA6F6F000060600000C53A55AA35CA55AA6F6F000060600000
73,44,7,True,73,,0,29,and_direct_anf,8,9,anf_n8_10,1,50.305,,7,0.00017118453979492188,C53A55AA35CA55AA6F6F000060600000C53A55AA35CA55AA6F6F000060600000
63,32,7,True,63,,1,27,and_mcts_factor,8,10,anf_n8_10,1,37.73500000000001,,7,0.00424504280090332,C53A55AA35CA55AA6F6F000060600000C53A55AA35CA55AA6F6F000060600000
167,88,13,True,167,,1,67,and_mcts_factor,8,10,anf_n8_9,2,101.855,,13,0.15209388732910156,E188E188212E4B4499AA33003FC0FF000F9655CC03FC33CC99AA33003FC0FF00
63,32,7,True,63,,1,27,and_affine_nmcts,8,10,anf_n8_10,1,37.73500000000001,,7,0.008908987045288086,C53A55AA35CA55AA6F6F000060600000C53A55AA35CA55AA6F6F000060600000
,,7,,,,,,sshr_h,8,,anf_n8_10,,,n>6 for SSHR reference in this harness,,,C53A55AA35CA55AA6F6F000060600000C53A55AA35CA55AA6F6F000060600000
13,8,3,True,13,,0,3,direct_anf,8,9,anf_n8_11,0,8.745,,3,0.00015878677368164062,ACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACAC
15,8,3,True,15,,0,7,and_direct_anf,8,9,anf_n8_11,0,8.895,,3,0.00018835067749023438,ACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACAC
15,8,3,True,15,,0,7,and_mcts_factor,8,9,anf_n8_11,0,8.895,,3,0.0002110004425048828,ACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACAC
,,3,,,,,,sshr_h,8,,anf_n8_11,,,n>6 for SSHR reference in this harness,,,ACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACAC
15,8,3,True,15,,0,7,and_affine_nmcts,8,9,anf_n8_11,0,8.895,,3,0.002174854278564453,ACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACACAC
162,308,15,True,162,,0,15,direct_anf,8,9,anf_n8_12,1,319.06,,15,0.00020194053649902344,E0BFDC2CF0A0C0C04F1F4C4CF0A00000B313D0206FC000002373808050000000
249,156,15,True,249,,0,93,and_direct_anf,8,9,anf_n8_12,2,174.62500000000003,,15,0.0002071857452392578,E0BFDC2CF0A0C0C04F1F4C4CF0A00000B313D0206FC000002373808050000000
180,88,13,True,180,,1,72,and_affine_nmcts,8,10,anf_n8_7,3,104.62,,13,0.23878192901611328,905A050F78B878780A000A00C0C00000009AA50FC0F0F0F09AC0AA00F0000000
,,15,,,,,,sshr_h,8,,anf_n8_12,,,n>6 for SSHR reference in this harness,,,E0BFDC2CF0A0C0C04F1F4C4CF0A00000B313D0206FC000002373808050000000
6,4,1,True,6,,0,1,direct_anf,8,9,anf_n8_13,0,4.34,,1,0.00017309188842773438,FFFF000000000000FFFF000000000000FFFF000000000000FFFF000000000000
7,4,1,True,7,,0,3,and_direct_anf,8,9,anf_n8_13,0,4.415000000000001,,1,0.0001747608184814453,FFFF000000000000FFFF000000000000FFFF000000000000FFFF000000000000
7,4,1,True,7,,0,3,and_mcts_factor,8,9,anf_n8_13,0,4.415000000000001,,1,0.0002810955047607422,FFFF000000000000FFFF000000000000FFFF000000000000FFFF000000000000
7,4,1,True,7,,0,3,and_affine_nmcts,8,9,anf_n8_13,0,4.415000000000001,,1,0.0019440650939941406,FFFF000000000000FFFF000000000000FFFF000000000000FFFF000000000000
,,1,,,,,,sshr_h,8,,anf_n8_13,,,n>6 for SSHR reference in this harness,,,FFFF000000000000FFFF000000000000FFFF000000000000FFFF000000000000
104,180,10,True,104,,0,10,direct_anf,8,9,anf_n8_14,2,189.82,,10,0.00022983551025390625,2EEA488C5159C8C0226688CC22AA8800DDD5444C91990800EE6644CC22AA8800
167,88,13,True,167,,1,67,and_affine_nmcts,8,10,anf_n8_9,2,101.855,,13,0.16248822212219238,E188E188212E4B4499AA33003FC0FF000F9655CC03FC33CC99AA33003FC0FF00
154,96,10,True,154,,0,58,and_direct_anf,8,9,anf_n8_14,3,111.05,,10,0.00021910667419433594,2EEA488C5159C8C0226688CC22AA8800DDD5444C91990800EE6644CC22AA8800
127,68,10,True,127,,1,51,and_mcts_factor,8,10,anf_n8_14,2,79.495,,10,0.05099821090698242,2EEA488C5159C8C0226688CC22AA8800DDD5444C91990800EE6644CC22AA8800
,,10,,,,,,sshr_h,8,,anf_n8_14,,,n>6 for SSHR reference in this harness,,,2EEA488C5159C8C0226688CC22AA8800DDD5444C91990800EE6644CC22AA8800
80,136,8,True,80,,0,8,direct_anf,8,9,anf_n8_15,1,142.48,,8,0.00018596649169921875,29794F1F25D58F7F06A660C0AAAA00001A4AB0E0DA2A7080CA6A60C0AAAA0000
116,72,8,True,116,,0,44,and_direct_anf,8,9,anf_n8_15,2,82.82,,8,0.0001761913299560547,29794F1F25D58F7F06A660C0AAAA00001A4AB0E0DA2A7080CA6A60C0AAAA0000
107,56,8,True,107,,1,43,and_mcts_factor,8,10,anf_n8_15,2,66.315,,8,0.020984888076782227,29794F1F25D58F7F06A660C0AAAA00001A4AB0E0DA2A7080CA6A60C0AAAA0000
127,68,10,True,127,,1,51,and_affine_nmcts,8,10,anf_n8_14,2,79.495,,10,0.09736895561218262,2EEA488C5159C8C0226688CC22AA8800DDD5444C91990800EE6644CC22AA8800
,,8,,,,,,sshr_h,8,,anf_n8_15,,,n>6 for SSHR reference in this harness,,,29794F1F25D58F7F06A660C0AAAA00001A4AB0E0DA2A7080CA6A60C0AAAA0000
113,120,13,True,114,,0,13,direct_anf,8,9,anf_n8_16,1,128.35999999999999,,13,0.00019979476928710938,95569A56959A6A6A9AA665569A6A956AA599AA9955A5AA555569AA99A555AA55
108,64,13,True,109,,0,45,and_direct_anf,8,9,anf_n8_16,1,72.405,,13,0.00019502639770507812,95569A56959A6A6A9AA665569A6A956AA599AA9955A5AA555569AA99A555AA55
107,56,8,True,107,,1,43,and_affine_nmcts,8,10,anf_n8_15,2,66.315,,8,0.0378570556640625,29794F1F25D58F7F06A660C0AAAA00001A4AB0E0DA2A7080CA6A60C0AAAA0000
96,48,13,True,97,,1,43,and_mcts_factor,8,10,anf_n8_16,1,55.725,,13,0.014832019805908203,95569A56959A6A6A9AA665569A6A956AA599AA9955A5AA555569AA99A555AA55
,,13,,,,,,sshr_h,8,,anf_n8_16,,,n>6 for SSHR reference in this harness,,,95569A56959A6A6A9AA665569A6A956AA599AA9955A5AA555569AA99A555AA55
19,12,4,True,19,,0,4,direct_anf,8,9,anf_n8_17,0,13.084999999999999,,4,0.00015306472778320312,F0FF0F0FFFF00000F0FF0F0FFFF00000FF00FF0FF00FF000FF00FF0FF00FF00
22,12,4,True,22,,0,10,and_direct_anf,8,9,anf_n8_17,0,13.31,,4,0.00015592575073242188,F0FF0F0FFFF00000F0FF0F0FFFF00000FF00FF0FF00FF000FF00FF0FF00FF00
22,12,4,True,22,,0,10,and_mcts_factor,8,9,anf_n8_17,0,13.31,,4,0.00021409988403320312,F0FF0F0FFFF00000F0FF0F0FFFF00000FF00FF0FF00FF000FF00FF0FF00FF00
22,12,4,True,22,,0,10,and_affine_nmcts,8,9,anf_n8_17,0,13.31,,4,0.0020749568939208984,F0FF0F0FFFF00000F0FF0F0FFFF00000FF00FF0FF00FF000FF00FF0FF00FF00
,,4,,,,,,sshr_h,8,,anf_n8_17,,,n>6 for SSHR reference in this harness,,,F0FF0F0FFFF00000F0FF0F0FFFF00000FF00FF0FF00FF000FF00FF0FF00FF00
100,156,10,True,100,,0,10,direct_anf,8,9,anf_n8_18,1,163.6,,10,0.00018286705017089844,4F5170E6964496CC839DBC2A5A885A00D9FBE64C664466CC15372A80AA88AA00
136,84,10,True,136,,0,52,and_direct_anf,8,9,anf_n8_18,2,96.0,,10,0.00017905235290527344,4F5170E6964496CC839DBC2A5A885A00D9FBE64C664466CC15372A80AA88AA00
96,48,13,True,97,,1,43,and_affine_nmcts,8,10,anf_n8_16,1,55.725,,13,0.0267791748046875,95569A56959A6A6A9AA665569A6A956AA599AA9955A5AA555569AA99A555AA55
124,64,10,True,124,,1,50,and_mcts_factor,8,10,anf_n8_18,2,75.32,,10,0.053472042083740234,4F5170E6964496CC839DBC2A5A885A00D9FBE64C664466CC15372A80AA88AA00
,,10,,,,,,sshr_h,8,,anf_n8_18,,,n>6 for SSHR reference in this harness,,,4F5170E6964496CC839DBC2A5A885A00D9FBE64C664466CC15372A80AA88AA00
359,668,30,True,359,,0,30,direct_anf,8,9,anf_n8_19,2,692.045,,30,0.0002796649932861328,6EB8EF481D645828B13FA384A1F7788885BB5788829BA828FA331B4491F78888
540,340,30,True,540,,0,200,and_direct_anf,8,9,anf_n8_19,4,379.70000000000005,,30,0.00026798248291015625,6EB8EF481D645828B13FA384A1F7788885BB5788829BA828FA331B4491F78888
124,64,10,True,124,,1,50,and_affine_nmcts,8,10,anf_n8_18,2,75.32,,10,0.06486701965332031,4F5170E6964496CC839DBC2A5A885A00D9FBE64C664466CC15372A80AA88AA00
200,104,15,True,200,,1,80,and_mcts_factor,8,10,anf_n8_12,2,119.8,,15,0.30667805671691895,E0BFDC2CF0A0C0C04F1F4C4CF0A00000B313D0206FC000002373808050000000
,,30,,,,,,sshr_h,8,,anf_n8_19,,,n>6 for SSHR reference in this harness,,,6EB8EF481D645828B13FA384A1F7788885BB5788829BA828FA331B4491F78888
82,144,7,True,82,,0,7,direct_anf,8,9,anf_n8_20,1,150.57999999999998,,7,0.000179290771484375,A8C8970828481788DF40E0805FC0600020802080A000A00020802080A000A000
115,72,7,True,115,,0,43,and_direct_anf,8,9,anf_n8_20,2,82.755,,7,0.00016999244689941406,A8C8970828481788DF40E0805FC0600020802080A000A00020802080A000A000
200,104,15,True,200,,1,80,and_affine_nmcts,8,10,anf_n8_12,2,119.8,,15,0.32492733001708984,E0BFDC2CF0A0C0C04F1F4C4CF0A00000B313D0206FC000002373808050000000
103,56,7,True,103,,1,41,and_mcts_factor,8,10,anf_n8_20,2,66.07499999999999,,7,0.020520925521850586,A8C8970828481788DF40E0805FC0600020802080A000A00020802080A000A000
,,7,,,,,,sshr_h,8,,anf_n8_20,,,n>6 for SSHR reference in this harness,,,A8C8970828481788DF40E0805FC0600020802080A000A00020802080A000A000
13,8,3,True,13,,0,3,direct_anf,8,9,anf_n8_21,0,8.745,,3,0.00016307830810546875,CCCCCCCC3333333300000000FFFFFFFFCCCCCCCCCCCCCCCC0000000000000000
