name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
terms_n20_0010_shallow,20,shallow,66,direct_logical_and,647.39,584,942,942,358,4,7.920025382190943e-07,True,1,0,True,66,66,0
terms_n20_0010_shallow,20,shallow,66,screen_depth1,536.2249999999999,480,785,785,305,5,0.02032066700485302,True,5,0,True,65,66,0
terms_n20_0010_shallow,20,shallow,66,screen_depth2,532.0699999999999,476,782,782,306,5,0.042468957995879464,True,7,0,True,68,66,0
terms_n20_0010_shallow,20,shallow,66,screen_single,566.6099999999999,508,826,826,318,5,0.004894459001661744,True,3,0,True,64,66,0
terms_n20_0011_mixed,20,mixed,108,adaptive_all_depth,1175.705,1060,1697,1697,637,8,0.3853689579918864,True,7,0,True,107,108,0
terms_n20_0011_mixed,20,mixed,108,depth2_guard_direct,1175.705,1060,1697,1697,637,8,0.3124952919970383,True,7,0,True,107,108,0
terms_n20_0011_mixed,20,mixed,108,depth_policy,1175.705,1060,1697,1697,637,8,0.3124952919970383,True,7,0,True,107,108,0
terms_n20_0011_mixed,20,mixed,108,direct_logical_and,1347.77,1220,1938,1938,718,7,6.249974831007421e-07,True,1,0,True,108,108,0
terms_n20_0011_mixed,20,mixed,108,screen_depth1,1197.325,1080,1725,1725,645,8,0.06329608299711253,True,5,0,True,105,108,0
terms_n20_0011_mixed,20,mixed,108,screen_depth2,1175.705,1060,1697,1697,637,8,0.3124952919970383,True,7,0,True,107,108,0
terms_n20_0011_mixed,20,mixed,108,screen_single,1234.3449999999998,1116,1777,1777,661,7,0.00957758299773559,True,3,0,True,103,108,0
terms_n20_0012_deep,20,deep,149,adaptive_all_depth,1676.5549999999998,1520,2427,2427,907,7,0.5714802490110742,True,7,0,True,147,149,0
terms_n20_0012_deep,20,deep,149,depth2_guard_direct,1676.5549999999998,1520,2427,2427,907,7,0.46291833300347207,True,7,0,True,147,149,0
terms_n20_0012_deep,20,deep,149,depth_policy,1676.5549999999998,1520,2427,2427,907,7,0.46291833300347207,True,7,0,True,147,149,0
terms_n20_0012_deep,20,deep,149,direct_logical_and,1841.985,1672,2657,2657,985,7,7.079943316057324e-07,True,1,0,True,149,149,0
terms_n20_0012_deep,20,deep,149,screen_depth1,1715.705,1556,2481,2481,925,7,0.09451975000411039,True,5,0,True,147,149,0
terms_n20_0012_deep,20,deep,149,screen_depth2,1676.5549999999998,1520,2427,2427,907,7,0.46291833300347207,True,7,0,True,147,149,0
terms_n20_0012_deep,20,deep,149,screen_single,1767.905,1604,2553,2553,949,7,0.01404216600349173,True,3,0,True,147,149,0
terms_n20_0013_shallow,20,shallow,75,adaptive_all_depth,649.715,584,947,947,363,5,0.16939121000177693,True,7,0,True,71,75,0
terms_n20_0013_shallow,20,shallow,75,depth2_guard_direct,649.715,584,947,947,363,5,0.12670279200392542,True,7,0,True,71,75,0
terms_n20_0013_shallow,20,shallow,75,depth_policy,653.8050000000001,588,949,949,361,5,0.03640833399549592,True,5,0,True,67,75,0
terms_n20_0013_shallow,20,shallow,75,direct_logical_and,826.325,748,1197,1197,449,4,8.749993867240846e-07,True,1,0,True,75,75,0
terms_n20_0013_shallow,20,shallow,75,screen_depth1,653.8050000000001,588,949,949,361,5,0.03640833399549592,True,5,0,True,67,75,0
terms_n20_0013_shallow,20,shallow,75,screen_depth2,649.715,584,947,947,363,5,0.12670279200392542,True,7,0,True,71,75,0
terms_n20_0013_shallow,20,shallow,75,screen_single,736.7149999999999,664,1067,1067,403,5,0.006280084002355579,True,3,0,True,71,75,0
terms_n20_0014_mixed,20,mixed,85,adaptive_all_depth,750.48,676,1096,1096,420,5,0.2833755419997033,True,7,0,True,82,85,0
terms_n20_0014_mixed,20,mixed,85,depth2_guard_direct,750.48,676,1096,1096,420,5,0.22842050000326708,True,7,0,True,82,85,0
terms_n20_0014_mixed,20,mixed,85,depth_policy,750.48,676,1096,1096,420,5,0.22842050000326708,True,7,0,True,82,85,0
terms_n20_0014_mixed,20,mixed,85,direct_logical_and,896.5749999999999,812,1303,1303,491,4,1.0000003385357559e-06,True,1,0,True,85,85,0
terms_n20_0014_mixed,20,mixed,85,screen_depth1,763.465,688,1113,1113,425,5,0.048032958002295345,True,5,0,True,81,85,0
terms_n20_0014_mixed,20,mixed,85,screen_depth2,750.48,676,1096,1096,420,5,0.22842050000326708,True,7,0,True,82,85,0
terms_n20_0014_mixed,20,mixed,85,screen_single,820.0799999999999,740,1192,1192,452,5,0.0069220839941408485,True,3,0,True,82,85,0
terms_n20_0015_deep,20,deep,208,adaptive_all_depth,2055.9300000000003,1868,2994,2994,1126,6,0.8047870009977487,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,depth2_guard_direct,2055.9300000000003,1868,2994,2994,1126,6,0.6500299999970593,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,depth_policy,2055.9300000000003,1868,2994,2994,1126,6,0.6500299999970593,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,direct_logical_and,2383.2200000000003,2168,3460,3460,1292,6,1.1250012903474271e-06,True,1,0,True,208,208,0
terms_n20_0015_deep,20,deep,208,screen_depth1,2138.905,1944,3113,3113,1169,6,0.1343828340031905,True,5,0,True,197,208,0
terms_n20_0015_deep,20,deep,208,screen_depth2,2055.9300000000003,1868,2994,2994,1126,6,0.6500299999970593,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,screen_single,2239.2149999999997,2036,3255,3255,1219,6,0.020374166997498833,True,3,0,True,201,208,0
terms_n20_0016_shallow,20,shallow,53,adaptive_all_depth,431.655,388,639,639,251,3,0.10438366700691404,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,depth2_guard_direct,431.655,388,639,639,251,3,0.07191637500363868,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,depth_policy,431.655,388,639,639,251,3,0.028086667000025045,True,5,0,True,57,53,0
