dataset,name,n,budget,cap_fraction,peak_cap,feasible,method,selected_policy,selected_k,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,lut_nodes,lut_edges,checkpoint_nodes,expanded_compute_calls,keep_peak_ancilla,keep_score,peak_reduction_vs_keep_pct,score_change_vs_keep_pct,official_ros_fully_reproduced
n14,anf_n14_28,14,keep100,1.0,5856,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,132152.0,234857.0,238151.0,105999.0,5855.0,5856.0,5870.0,157890.535,5855.0,9115.0,5855.0,11710.0,5856.0,157890.535,0.0,0.0,False
n14,anf_n14_28,14,line75,0.75,4392,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,27851715472.0,49321484587.0,50123855969.0,22272140497.0,565.0,620.0,580.0,30799155339.985,5855.0,9115.0,564.0,2418031502.0,5856.0,157890.535,89.41256830601093,19506550.819813233,False
n14,anf_n14_28,14,line50,0.5,2928,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,27851715472.0,49321484587.0,50123855969.0,22272140497.0,565.0,620.0,580.0,30799155339.985,5855.0,9115.0,564.0,2418031502.0,5856.0,157890.535,89.41256830601093,19506550.819813233,False
n14,anf_n14_28,14,line25,0.25,1464,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,27851715472.0,49321484587.0,50123855969.0,22272140497.0,565.0,620.0,580.0,30799155339.985,5855.0,9115.0,564.0,2418031502.0,5856.0,157890.535,89.41256830601093,19506550.819813233,False
n14,anf_n14_28,14,minline,0.0,61.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,50044489656.0,94818096049.0,97211145571.0,47166655915.0,1.0,61.0,16.0,55767047362.675,5855.0,9115.0,0.0,8299216150.0,5856.0,157890.535,98.95833333333333,35319969.92228825,False
n14,anf_n14_29,14,keep100,1.0,24,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,632.0,1131.0,1147.0,515.0,23.0,24.0,38.0,747.595,23.0,26.0,23.0,46.0,24.0,747.595,0.0,0.0,False
n14,anf_n14_29,14,line75,0.75,18,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,4,2984.0,5413.0,5473.0,2489.0,5.0,13.0,20.0,3333.505,23.0,26.0,4.0,222.0,24.0,747.595,45.833333333333336,345.89717694741137,False
n14,anf_n14_29,14,line50,0.5,12,True,external_ros_lut_garbage_budget_line50,zero_checkpoint,4,5960.0,10621.0,10867.0,4907.0,1.0,10.0,16.0,6616.915,23.0,26.0,0.0,470.0,24.0,747.595,58.333333333333336,785.0935332633311,False
n14,anf_n14_29,14,minline,0.0,10.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,4,5960.0,10621.0,10867.0,4907.0,1.0,10.0,16.0,6616.915,23.0,26.0,0.0,470.0,24.0,747.595,58.333333333333336,785.0935332633311,False
n14,anf_n14_3,14,keep100,1.0,6155,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,139376.0,247217.0,250731.0,111355.0,6154.0,6155.0,6169.0,166449.195,6154.0,9572.0,6154.0,12308.0,6155.0,166449.195,0.0,0.0,False
n14,anf_n14_3,14,line75,0.75,4616,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,72619864672.0,129605571295.0,131823419441.0,59203554769.0,564.0,621.0,579.0,80373475605.10501,6154.0,9572.0,563.0,6549286084.0,6155.0,166449.195,89.910641754671,48286991.809068225,False
n14,anf_n14_3,14,line50,0.5,3077,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,72619864672.0,129605571295.0,131823419441.0,59203554769.0,564.0,621.0,579.0,80373475605.10501,6154.0,9572.0,563.0,6549286084.0,6155.0,166449.195,89.910641754671,48286991.809068225,False
n14,anf_n14_3,14,line25,0.25,1538,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,72619864672.0,129605571295.0,131823419441.0,59203554769.0,564.0,621.0,579.0,80373475605.10501,6154.0,9572.0,563.0,6549286084.0,6155.0,166449.195,89.910641754671,48286991.809068225,False
n14,anf_n14_3,14,minline,0.0,59.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,125781749496.0,235285930789.0,240765250919.0,114983501423.0,1.0,59.0,16.0,139954500623.575,6154.0,9572.0,0.0,19179510582.0,6155.0,166449.195,99.04142973192526,84082313.62992173,False
n14,anf_n14_30,14,keep100,1.0,627,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,14776.0,26567.0,26965.0,12189.0,626.0,627.0,641.0,17619.045,626.0,774.0,626.0,1252.0,627.0,17619.045,0.0,0.0,False
n14,anf_n14_30,14,line75,0.75,470,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,5501088.0,9879755.0,10043327.0,4542239.0,69.0,93.0,84.0,6092536.495,626.0,774.0,68.0,473598.0,627.0,17619.045,85.16746411483254,34479.26632799905,False
n14,anf_n14_30,14,line50,0.5,313,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,5501088.0,9879755.0,10043327.0,4542239.0,69.0,93.0,84.0,6092536.495,626.0,774.0,68.0,473598.0,627.0,17619.045,85.16746411483254,34479.26632799905,False
n14,anf_n14_30,14,line25,0.25,156,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,5501088.0,9879755.0,10043327.0,4542239.0,69.0,93.0,84.0,6092536.495,626.0,774.0,68.0,473598.0,627.0,17619.045,85.16746411483254,34479.26632799905,False
n14,anf_n14_30,14,minline,0.0,26.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,7256712.0,13574677.0,13909479.0,6652767.0,1.0,26.0,16.0,8074920.935,626.0,774.0,0.0,930414.0,627.0,17619.045,95.85326953748006,45730.63914644637,False
n14,anf_n14_31,14,keep100,1.0,6505,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,145816.0,259361.0,263105.0,117289.0,6504.0,6505.0,6519.0,174319.905,6504.0,10272.0,6504.0,13008.0,6505.0,174319.905,0.0,0.0,False
n14,anf_n14_31,14,line75,0.75,4878,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,57878638200.0,102825453729.0,104346505211.0,46467867011.0,639.0,693.0,654.0,64021533983.435005,6504.0,10272.0,638.0,5315882182.0,6505.0,174319.905,89.34665641813989,36726362.18080202,False
n14,anf_n14_31,14,line50,0.5,3252,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,57878638200.0,102825453729.0,104346505211.0,46467867011.0,639.0,693.0,654.0,64021533983.435005,6504.0,10272.0,638.0,5315882182.0,6505.0,174319.905,89.34665641813989,36726362.18080202,False
n14,anf_n14_31,14,line25,0.25,1626,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,57878638200.0,102825453729.0,104346505211.0,46467867011.0,639.0,693.0,654.0,64021533983.435005,6504.0,10272.0,638.0,5315882182.0,6505.0,174319.905,89.34665641813989,36726362.18080202,False
n14,anf_n14_31,14,minline,0.0,57.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,113502714296.0,213361150549.0,218655282891.0,105152568595.0,1.0,57.0,16.0,126368515361.27501,6504.0,10272.0,0.0,18038325470.0,6505.0,174319.905,99.12375096079938,72492203.94043355,False
n14,anf_n14_32,14,keep100,1.0,3101,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,71648.0,128113.0,130047.0,58399.0,3100.0,3101.0,3115.0,85509.215,3100.0,4466.0,3100.0,6200.0,3101.0,85509.215,0.0,0.0,False
n14,anf_n14_32,14,line75,0.75,2325,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,165384216.0,295212933.0,299949963.0,134565747.0,340.0,370.0,355.0,183038380.235,3100.0,4466.0,339.0,14259328.0,3101.0,85509.215,88.06836504353434,213956.90630536136,False
n14,anf_n14_32,14,line50,0.5,1550,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,165384216.0,295212933.0,299949963.0,134565747.0,340.0,370.0,355.0,183038380.235,3100.0,4466.0,339.0,14259328.0,3101.0,85509.215,88.06836504353434,213956.90630536136,False
n14,anf_n14_32,14,line25,0.25,775,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,165384216.0,295212933.0,299949963.0,134565747.0,340.0,370.0,355.0,183038380.235,3100.0,4466.0,339.0,14259328.0,3101.0,85509.215,88.06836504353434,213956.90630536136,False
n14,anf_n14_32,14,minline,0.0,34.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,285640312.0,535845333.0,548807843.0,263167531.0,1.0,34.0,16.0,317937986.275,3100.0,4466.0,0.0,42158614.0,3101.0,85509.215,98.90357949048693,371717.2202551503,False
n14,anf_n14_33,14,keep100,1.0,3259,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,74928.0,133777.0,135815.0,60887.0,3258.0,3259.0,3273.0,89443.175,3258.0,4772.0,3258.0,6516.0,3259.0,89443.175,0.0,0.0,False
n14,anf_n14_33,14,line75,0.75,2444,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,231021960.0,412326859.0,418770263.0,187748303.0,361.0,396.0,376.0,255674863.335,3258.0,4772.0,360.0,20765546.0,3259.0,89443.175,87.84903344584228,285751.7302577866,False
n14,anf_n14_33,14,line50,0.5,1629,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,231021960.0,412326859.0,418770263.0,187748303.0,361.0,396.0,376.0,255674863.335,3258.0,4772.0,360.0,20765546.0,3259.0,89443.175,87.84903344584228,285751.7302577866,False
n14,anf_n14_33,14,line25,0.25,814,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,231021960.0,412326859.0,418770263.0,187748303.0,361.0,396.0,376.0,255674863.335,3258.0,4772.0,360.0,20765546.0,3259.0,89443.175,87.84903344584228,285751.7302577866,False
n14,anf_n14_33,14,minline,0.0,38.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,387249704.0,729397317.0,748030287.0,360780583.0,1.0,38.0,16.0,431253932.815,3258.0,4772.0,0.0,60063246.0,3259.0,89443.175,98.83399815894447,482054.0970733653,False
n14,anf_n14_34,14,keep100,1.0,4427,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,101096.0,180253.0,182939.0,81843.0,4426.0,4427.0,4441.0,120722.635,4426.0,6583.0,4426.0,8852.0,4427.0,120722.635,0.0,0.0,False
n14,anf_n14_34,14,line75,0.75,3320,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,813875608.0,1451692541.0,1474890843.0,661015235.0,430.0,466.0,445.0,900677756.635,4426.0,6583.0,429.0,71954388.0,4427.0,120722.635,89.47368421052632,745971.9828017339,False
n14,anf_n14_34,14,line50,0.5,2213,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,813875608.0,1451692541.0,1474890843.0,661015235.0,430.0,466.0,445.0,900677756.635,4426.0,6583.0,429.0,71954388.0,4427.0,120722.635,89.47368421052632,745971.9828017339,False
n14,anf_n14_34,14,line25,0.25,1106,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,813875608.0,1451692541.0,1474890843.0,661015235.0,430.0,466.0,445.0,900677756.635,4426.0,6583.0,429.0,71954388.0,4427.0,120722.635,89.47368421052632,745971.9828017339,False
n14,anf_n14_34,14,minline,0.0,38.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,1341804792.0,2520347017.0,2582874627.0,1241069835.0,1.0,38.0,16.0,1493772566.435,4426.0,6583.0,0.0,204964958.0,4427.0,120722.635,99.14163090128756,1237259.1468037458,False
n14,anf_n14_35,14,keep100,1.0,4982,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,113600.0,202233.0,205121.0,91521.0,4981.0,4982.0,4996.0,135645.345,4981.0,7479.0,4981.0,9962.0,4982.0,135645.345,0.0,0.0,False
n14,anf_n14_35,14,line75,0.75,3736,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,4583312232.0,8118745599.0,8230393427.0,3647081195.0,501.0,543.0,516.0,5067989855.315,4981.0,7479.0,500.0,411978418.0,4982.0,135645.345,89.10076274588519,3736106.2482239986,False
n14,anf_n14_35,14,line50,0.5,2491,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,4583312232.0,8118745599.0,8230393427.0,3647081195.0,501.0,543.0,516.0,5067989855.315,4981.0,7479.0,500.0,411978418.0,4982.0,135645.345,89.10076274588519,3736106.2482239986,False
n14,anf_n14_35,14,line25,0.25,1245,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,4583312232.0,8118745599.0,8230393427.0,3647081195.0,501.0,543.0,516.0,5067989855.315,4981.0,7479.0,500.0,411978418.0,4982.0,135645.345,89.10076274588519,3736106.2482239986,False
n14,anf_n14_35,14,minline,0.0,45.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,7934372936.0,14795053401.0,15120147707.0,7185774771.0,1.0,45.0,16.0,8824835125.355,4981.0,7479.0,0.0,1195700566.0,4982.0,135645.345,99.09674829385789,6505714.943634815,False
n14,anf_n14_36,14,keep100,1.0,10,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,5,176.0,343.0,351.0,175.0,9.0,10.0,24.0,216.735,9.0,8.0,9.0,18.0,10.0,216.735,0.0,0.0,False
n14,anf_n14_36,14,line75,0.75,7,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,5,416.0,879.0,905.0,489.0,1.0,7.0,16.0,483.625,9.0,8.0,0.0,58.0,10.0,216.735,30.0,123.1411631716151,False
n14,anf_n14_36,14,minline,0.0,7.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,416.0,879.0,905.0,489.0,1.0,7.0,16.0,483.625,9.0,8.0,0.0,58.0,10.0,216.735,30.0,123.1411631716151,False
n14,anf_n14_37,14,keep100,1.0,6570,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,147672.0,262843.0,266523.0,118851.0,6569.0,6570.0,6584.0,176512.075,6569.0,10323.0,6569.0,13138.0,6570.0,176512.075,0.0,0.0,False
n14,anf_n14_37,14,line75,0.75,4927,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,85062918080.0,150950891251.0,153285133657.0,68222215577.0,643.0,699.0,658.0,94082454288.665,6569.0,10323.0,642.0,7828106694.0,6570.0,176512.075,89.3607305936073,53300760.1755234,False
n14,anf_n14_37,14,line50,0.5,3285,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,85062918080.0,150950891251.0,153285133657.0,68222215577.0,643.0,699.0,658.0,94082454288.665,6569.0,10323.0,642.0,7828106694.0,6570.0,176512.075,89.3607305936073,53300760.1755234,False
n14,anf_n14_37,14,line25,0.25,1642,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,85062918080.0,150950891251.0,153285133657.0,68222215577.0,643.0,699.0,658.0,94082454288.665,6569.0,10323.0,642.0,7828106694.0,6570.0,176512.075,89.3607305936073,53300760.1755234,False
n14,anf_n14_37,14,minline,0.0,58.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,163221134088.0,307400734285.0,314768077419.0,151546943331.0,1.0,58.0,16.0,181754154169.995,6569.0,10323.0,0.0,26567163814.0,6570.0,176512.075,99.117199391172,102969713.35129339,False
n14,anf_n14_38,14,keep100,1.0,5985,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,133944.0,238289.0,241641.0,107697.0,5984.0,5985.0,5999.0,160147.145,5984.0,9253.0,5984.0,11968.0,5985.0,160147.145,0.0,0.0,False
n14,anf_n14_38,14,line75,0.75,4488,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,15491944456.0,27498110715.0,27933374917.0,12441430461.0,591.0,642.0,606.0,17135285096.965,5984.0,9253.0,590.0,1415269414.0,5985.0,160147.145,89.27318295739349,10699613.127552165,False
n14,anf_n14_38,14,line50,0.5,2992,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,15491944456.0,27498110715.0,27933374917.0,12441430461.0,591.0,642.0,606.0,17135285096.965,5984.0,9253.0,590.0,1415269414.0,5985.0,160147.145,89.27318295739349,10699613.127552165,False
n14,anf_n14_38,14,line25,0.25,1496,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,15491944456.0,27498110715.0,27933374917.0,12441430461.0,591.0,642.0,606.0,17135285096.965,5984.0,9253.0,590.0,1415269414.0,5985.0,160147.145,89.27318295739349,10699613.127552165,False
n14,anf_n14_38,14,minline,0.0,55.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,30549576056.0,57683040561.0,59090461211.0,28540885155.0,1.0,55.0,16.0,34028663558.155,5984.0,9253.0,0.0,5131684806.0,5985.0,160147.145,99.08103592314119,21248273.52433289,False
n14,anf_n14_39,14,keep100,1.0,5913,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,132712.0,235597.0,238973.0,106261.0,5912.0,5913.0,5927.0,158609.085,5912.0,9130.0,5912.0,11824.0,5913.0,158609.085,0.0,0.0,False
n14,anf_n14_39,14,line75,0.75,4434,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,135765022520.0,241282503069.0,245277043163.0,109512020643.0,556.0,613.0,571.0,150190599722.635,5912.0,9130.0,555.0,12248171768.0,5913.0,158609.085,89.63301200744124,94692205.75451276,False
n14,anf_n14_39,14,line50,0.5,2956,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,135765022520.0,241282503069.0,245277043163.0,109512020643.0,556.0,613.0,571.0,150190599722.635,5912.0,9130.0,555.0,12248171768.0,5913.0,158609.085,89.63301200744124,94692205.75451276,False
n14,anf_n14_39,14,line25,0.25,1478,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,135765022520.0,241282503069.0,245277043163.0,109512020643.0,556.0,613.0,571.0,150190599722.635,5912.0,9130.0,555.0,12248171768.0,5913.0,158609.085,89.63301200744124,94692205.75451276,False
n14,anf_n14_39,14,minline,0.0,59.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,243358604392.0,457549537105.0,468765487903.0,225406883511.0,1.0,59.0,16.0,270946137147.855,5912.0,9130.0,0.0,39132921150.0,5913.0,158609.085,99.00219854557754,170826266.69132477,False
n14,anf_n14_4,14,keep100,1.0,6383,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,143696.0,255193.0,258771.0,115075.0,6382.0,6383.0,6397.0,171702.035,6382.0,10113.0,6382.0,12764.0,6383.0,171702.035,0.0,0.0,False
n14,anf_n14_4,14,line75,0.75,4787,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,126205407608.0,224088886269.0,227667154291.0,101461746683.0,665.0,727.0,680.0,139598589293.955,6382.0,10113.0,664.0,11269567798.0,6383.0,171702.035,88.61037129876233,81302715.83089855,False
n14,anf_n14_4,14,line50,0.5,3191,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,126205407608.0,224088886269.0,227667154291.0,101461746683.0,665.0,727.0,680.0,139598589293.955,6382.0,10113.0,664.0,11269567798.0,6383.0,171702.035,88.61037129876233,81302715.83089855,False
n14,anf_n14_4,14,line25,0.25,1595,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,126205407608.0,224088886269.0,227667154291.0,101461746683.0,665.0,727.0,680.0,139598589293.955,6382.0,10113.0,664.0,11269567798.0,6383.0,171702.035,88.61037129876233,81302715.83089855,False
n14,anf_n14_4,14,minline,0.0,63.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,253601345688.0,477957983777.0,490225555251.0,236624209563.0,1.0,63.0,16.0,282439290589.47504,6382.0,10113.0,0.0,40618786646.0,6383.0,171702.035,99.01300328998903,164493751.5664506,False
n14,anf_n14_40,14,keep100,1.0,3079,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,69168.0,123361.0,125247.0,56079.0,3078.0,3079.0,3093.0,82699.935,3078.0,4530.0,3078.0,6156.0,3079.0,82699.935,0.0,0.0,False
n14,anf_n14_40,14,line75,0.75,2309,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,148084096.0,264105923.0,268314645.0,120230549.0,342.0,372.0,357.0,163876102.085,3078.0,4530.0,341.0,13322912.0,3079.0,82699.935,87.91815524520949,198057.47386621285,False
n14,anf_n14_40,14,line50,0.5,1539,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,148084096.0,264105923.0,268314645.0,120230549.0,342.0,372.0,357.0,163876102.085,3078.0,4530.0,341.0,13322912.0,3079.0,82699.935,87.91815524520949,198057.47386621285,False
n14,anf_n14_40,14,line25,0.25,769,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,148084096.0,264105923.0,268314645.0,120230549.0,342.0,372.0,357.0,163876102.085,3078.0,4530.0,341.0,13322912.0,3079.0,82699.935,87.91815524520949,198057.47386621285,False
n14,anf_n14_40,14,minline,0.0,34.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,280697744.0,525950847.0,539389801.0,258692057.0,1.0,34.0,16.0,312413613.465,3078.0,4530.0,0.0,41958670.0,3079.0,82699.935,98.89574537187399,377667.6650713208,False
n14,anf_n14_41,14,keep100,1.0,6477,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,145448.0,258891.0,262617.0,117169.0,6476.0,6477.0,6491.0,173868.585,6476.0,10164.0,6476.0,12952.0,6477.0,173868.585,0.0,0.0,False
n14,anf_n14_41,14,line75,0.75,4857,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,46877264512.0,83365987471.0,84730258829.0,37852994317.0,642.0,694.0,657.0,51861389224.44499,6476.0,10164.0,641.0,4242960544.0,6477.0,173868.585,89.28516288405126,29827823.902667634,False
n14,anf_n14_41,14,line50,0.5,3238,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,46877264512.0,83365987471.0,84730258829.0,37852994317.0,642.0,694.0,657.0,51861389224.44499,6476.0,10164.0,641.0,4242960544.0,6477.0,173868.585,89.28516288405126,29827823.902667634,False
n14,anf_n14_41,14,line25,0.25,1619,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,46877264512.0,83365987471.0,84730258829.0,37852994317.0,642.0,694.0,657.0,51861389224.44499,6476.0,10164.0,641.0,4242960544.0,6477.0,173868.585,89.28516288405126,29827823.902667634,False
n14,anf_n14_41,14,minline,0.0,56.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,83983054136.0,157684121829.0,161711081563.0,77728027427.0,1.0,56.0,16.0,93493365618.87502,6476.0,10164.0,0.0,13259694406.0,6477.0,173868.585,99.13540219237301,53772331.41357308,False
n14,anf_n14_42,14,keep100,1.0,2304,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,53296.0,95319.0,96705.0,43409.0,2303.0,2304.0,2318.0,63601.425,2303.0,3220.0,2303.0,4606.0,2304.0,63601.425,0.0,0.0,False
n14,anf_n14_42,14,line75,0.75,1728,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,52105480.0,92583807.0,93859537.0,41754057.0,250.0,279.0,265.0,57634823.905,2303.0,3220.0,249.0,4599520.0,2304.0,63601.425,87.890625,90518.7619302555,False
n14,anf_n14_42,14,line50,0.5,1152,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,52105480.0,92583807.0,93859537.0,41754057.0,250.0,279.0,265.0,57634823.905,2303.0,3220.0,249.0,4599520.0,2304.0,63601.425,87.890625,90518.7619302555,False
n14,anf_n14_42,14,line25,0.25,576,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,52105480.0,92583807.0,93859537.0,41754057.0,250.0,279.0,265.0,57634823.905,2303.0,3220.0,249.0,4599520.0,2304.0,63601.425,87.890625,90518.7619302555,False
n14,anf_n14_42,14,minline,0.0,32.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,89461072.0,166601793.0,170349943.0,80888871.0,1.0,32.0,16.0,99489345.575,2303.0,3220.0,0.0,12606950.0,2304.0,63601.425,98.61111111111111,156326.28380574807,False
n14,anf_n14_43,14,keep100,1.0,1843,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,43376.0,77727.0,78917.0,35541.0,1842.0,1843.0,1857.0,51710.245,1842.0,2457.0,1842.0,3684.0,1843.0,51710.245,0.0,0.0,False
