name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
terms_n28_0002_shallow,28,shallow,30,depth_policy,245.16000000000003,220,359,360,140,2,0.004635874996893108,True,1,0,True,30,30,0
terms_n28_0002_shallow,28,shallow,30,direct_logical_and,245.16000000000003,220,359,360,140,2,1.2500022421590984e-06,True,1,0,True,30,30,0
terms_n28_0002_shallow,28,shallow,30,screen_depth1,245.16000000000003,220,359,360,140,2,0.004620957995939534,True,1,0,True,30,30,0
terms_n28_0002_shallow,28,shallow,30,screen_depth2,245.16000000000003,220,359,360,140,2,0.004600209002092015,True,1,0,True,30,30,0
terms_n28_0002_shallow,28,shallow,30,screen_single,245.16000000000003,220,359,360,140,2,0.004635874996893108,True,1,0,True,30,30,0
terms_n28_0003_mixed,28,mixed,144,adaptive_all_depth,1219.3099999999997,1104,1790,1790,686,5,5.241770208995149,True,7,0,True,134,144,0
terms_n28_0003_mixed,28,mixed,144,depth2_guard_direct,1219.3099999999997,1104,1790,1790,686,5,4.732567041995935,True,7,0,True,134,144,0
terms_n28_0003_mixed,28,mixed,144,depth_policy,1219.3099999999997,1104,1790,1790,686,5,4.732567041995935,True,7,0,True,134,144,0
terms_n28_0003_mixed,28,mixed,144,direct_logical_and,1500.7099999999998,1364,2190,2190,826,4,2.2500025806948543e-06,True,1,0,True,144,144,0
terms_n28_0003_mixed,28,mixed,144,screen_depth1,1284.625,1164,1881,1881,717,5,0.48237091699411394,True,5,0,True,135,144,0
