CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
1932,1236,78,True,1932,,0,696,and_direct_anf,12,13,anf_n12_12,4,1357.22,,78,0.004644155502319336,3C56D6C3114461748D28C160CA1889A0D228C71D009080F06F5A543AD7C0ECA0479CA7B1C314209C5CE22612278834882155CE28FF781C500918F430D7284C001956D8DB83F3272410E777C057D73F0058DDC65098779CA02A171230C8D700008AA909A3133C6C6CD61830B807D88888166A3A908F00A0A0F160B830DFA00000FAFC0E789F0CA478A624AE2856D4AE281771E3558DD446F03CDEBCFACC844CA0F64E4C0A36E416503C96B65A3C3CEC005C44E6A0C6B416501E141CF044E4EC0067B4B828024412283414E888C4E4E888D5CCAA50EACC5AA0866CFAF02C6CA0007CCC5A5016CCAAA0466C50F0EC6CA000DCCC5A50B6CCAAA0E66C50F04C6CA000F2A9D2559BBBB7B82011CF9ADC8BFF006763CFB7A4DBF00085EB6AC0D3DB0000A411F0D264CCF0F07656E2E21C3C88887663AA88ECE4000054D4C0C064E4000070D43FB8FB244748E55C6530B36CFF00976C7800EC6CF0004AAC6AC0EC6C000091ACE2C04C6C000004244848C4E4888831ACE2C0EC6C00002CACC0C0EC6C00006E218DDDA184827804A6D8D2F4FC2888C42BAFFFA124FA00D6D40A008C24A0000466505A6ECCFAF09E1E0AAA34B4A000D6140A00E6E40A003414A000C4E4A000A41428783EE472883E14727864E428887C6C5000166CFA00E66C0A004C6CA000866C0A00466C0A00EC6CA000EC6CA000266C0A00E66C0A004C6CA0004C6CA000
392,204,38,True,392,,1,164,and_mcts_factor,12,14,anf_n12_10,1,229.2,,38,16.68135666847229,1D71EE7DE78BE477D1BDDD4EDBB7D84BE281E17DE7841488D1B22DB12447D74B1D8EEE7D178414872EBD22B1D447D744E27EE17D178BE4782EB2D24E2BB7D844A606550A53F3AFF09A3A96C99F3F633C0CA30F5F06A90A5A309FCC9CCA65C6960C53FFA00956F5AA306F3C63C59A3966A6F6A5F55C0C50009ACA663690C09CCCB8D4B427B2DE4EDDB8D44BD8BDD141D2B8DB44D8B2D1BE22472444D842214ED212811E8DE87B14871281E172E7741B88128EEE72E874E478ED71EE721884148803A3F0AF06A6FAA5F353FFA0F959055A56F9550553FC5F0FA6095A0AAC03A0F0FCA30F500956F5AAF3ACFFA00956F5AAA9F9AAFA5C0C5000A6F65A0A5C0C500074E8781B24B8D8BB47DBB4D7E77B1B7874E788E4DB48D7BBB82BBBD7E774EB87741787E4D4B7D7B447244B28177414777418771B2B47D8B4B8D44428177BE48830603C936F3F6CC3F3A300AF5C0C5FF09AC566C63A65C96959065AFA0956FA5A9A3569C6359AC966A609AA05F95605AA3090339360C06CCC0CACF050AC0CA0001D81EE8DBD21BEDDE27EEE8D4DD14E2DE271E18D42D1B1DDE2711E724DDEBED2B7D4BBD8E7841B78B7D44427E88B14774824B4D818741478B7DBB4D8E884E488590955FAF6A6F55A5606A50AF6A6F55A0C53F050A3FC50F0035C00A0A3FC50F0A60955FAF95605AAA906A50AF95605AAF353F050AC0CA000FC5C00A0AC0CA000
392,204,38,True,392,,1,164,and_affine_nmcts,12,14,anf_n12_10,1,229.2,,38,16.917202949523926,1D71EE7DE78BE477D1BDDD4EDBB7D84BE281E17DE7841488D1B22DB12447D74B1D8EEE7D178414872EBD22B1D447D744E27EE17D178BE4782EB2D24E2BB7D844A606550A53F3AFF09A3A96C99F3F633C0CA30F5F06A90A5A309FCC9CCA65C6960C53FFA00956F5AA306F3C63C59A3966A6F6A5F55C0C50009ACA663690C09CCCB8D4B427B2DE4EDDB8D44BD8BDD141D2B8DB44D8B2D1BE22472444D842214ED212811E8DE87B14871281E172E7741B88128EEE72E874E478ED71EE721884148803A3F0AF06A6FAA5F353FFA0F959055A56F9550553FC5F0FA6095A0AAC03A0F0FCA30F500956F5AAF3ACFFA00956F5AAA9F9AAFA5C0C5000A6F65A0A5C0C500074E8781B24B8D8BB47DBB4D7E77B1B7874E788E4DB48D7BBB82BBBD7E774EB87741787E4D4B7D7B447244B28177414777418771B2B47D8B4B8D44428177BE48830603C936F3F6CC3F3A300AF5C0C5FF09AC566C63A65C96959065AFA0956FA5A9A3569C6359AC966A609AA05F95605AA3090339360C06CCC0CACF050AC0CA0001D81EE8DBD21BEDDE27EEE8D4DD14E2DE271E18D42D1B1DDE2711E724DDEBED2B7D4BBD8E7841B78B7D44427E88B14774824B4D818741478B7DBB4D8E884E488590955FAF6A6F55A5606A50AF6A6F55A0C53F050A3FC50F0035C00A0A3FC50F0A60955FAF95605AAA906A50AF95605AAF353F050AC0CA000FC5C00A0AC0CA000
18,12,3,True,18,,0,3,direct_anf,12,13,anf_n12_13,0,13.02,,3,0.0052890777587890625,AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000
21,12,3,True,21,,0,9,and_direct_anf,12,13,anf_n12_13,0,13.245,,3,0.0034008026123046875,AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000
21,12,3,True,21,,0,9,and_mcts_factor,12,13,anf_n12_13,0,13.245,,3,0.004068136215209961,AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000
21,12,3,True,21,,0,9,and_affine_nmcts,12,13,anf_n12_13,0,13.245,,3,0.029844284057617188,AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA0000AAAA00005555FFFFAAAA00005555FFFF5555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFFAAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA00005555FFFF5555FFFF5555FFFF5555FFFFAAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000AAAA0000
178,192,15,True,178,,0,15,direct_anf,12,13,anf_n12_14,1,203.94,,15,0.003454923629760742,F303659A030C95950CFC9A65FCF36A6A3F306565CF3F956AC0309A65303F6A6AFC0CC03F030C3F3F03F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C033C3A55AC3CC5555CC3C5AA53C33AAAAFFF0A5A50FFF55AA00F05AA5F0FFAAAA3CCC00FFC3CCFFFFC333FF003C330000F0FF00000FFFFF000FFFFF00F0FF00000C039A9A030C95950C036565030C6A6AC0309A65CF3F956AC0CF6565CFC06A6A030C3F3F030C3F3F030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C0CCC35A5AC3CC5555CCC3A5A5C3CCAAAA00F05AA50FFF55AA000FA5A50F00AAAAC3CCFFFFC3CCFFFFC3CC0000C3CC00000FFFFF000FFFFF000F0000000F00000059A9CF305659C0C059A9CF305659C0C06A65303065953FC09565CF309A95C0C003F33FC0FCF3C0C003F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C099690FF09699000099690FF096990000AAA5F0F0A555FF0055A50FF05A550000C333FF003C330000C333FF003C330000F0FF00000FFFFF000FFFFF00F0FF0000A6A930305659C0C059563030A9A6C0C09565CF3065953FC0959A3030656AC0C0FCF3C0C0FCF3C0C0030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C06669F0F0969900009996F0F06966000055A50FF0A555FF00555AF0F0A5AA00003C3300003C330000C3CC0000C3CC00000FFFFF000FFFFF000F0000000F000000
171,104,15,True,171,,0,67,and_direct_anf,12,13,anf_n12_14,1,116.075,,15,0.004431962966918945,F303659A030C95950CFC9A65FCF36A6A3F306565CF3F956AC0309A65303F6A6AFC0CC03F030C3F3F03F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C033C3A55AC3CC5555CC3C5AA53C33AAAAFFF0A5A50FFF55AA00F05AA5F0FFAAAA3CCC00FFC3CCFFFFC333FF003C330000F0FF00000FFFFF000FFFFF00F0FF00000C039A9A030C95950C036565030C6A6AC0309A65CF3F956AC0CF6565CFC06A6A030C3F3F030C3F3F030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C0CCC35A5AC3CC5555CCC3A5A5C3CCAAAA00F05AA50FFF55AA000FA5A50F00AAAAC3CCFFFFC3CCFFFFC3CC0000C3CC00000FFFFF000FFFFF000F0000000F00000059A9CF305659C0C059A9CF305659C0C06A65303065953FC09565CF309A95C0C003F33FC0FCF3C0C003F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C099690FF09699000099690FF096990000AAA5F0F0A555FF0055A50FF05A550000C333FF003C330000C333FF003C330000F0FF00000FFFFF000FFFFF00F0FF0000A6A930305659C0C059563030A9A6C0C09565CF3065953FC0959A3030656AC0C0FCF3C0C0FCF3C0C0030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C06669F0F0969900009996F0F06966000055A50FF0A555FF00555AF0F0A5AA00003C3300003C330000C3CC0000C3CC00000FFFFF000FFFFF000F0000000F000000
161,84,15,True,161,,1,67,and_mcts_factor,12,14,anf_n12_14,1,95.525,,15,0.056250810623168945,F303659A030C95950CFC9A65FCF36A6A3F306565CF3F956AC0309A65303F6A6AFC0CC03F030C3F3F03F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C033C3A55AC3CC5555CC3C5AA53C33AAAAFFF0A5A50FFF55AA00F05AA5F0FFAAAA3CCC00FFC3CCFFFFC333FF003C330000F0FF00000FFFFF000FFFFF00F0FF00000C039A9A030C95950C036565030C6A6AC0309A65CF3F956AC0CF6565CFC06A6A030C3F3F030C3F3F030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C0CCC35A5AC3CC5555CCC3A5A5C3CCAAAA00F05AA50FFF55AA000FA5A50F00AAAAC3CCFFFFC3CCFFFFC3CC0000C3CC00000FFFFF000FFFFF000F0000000F00000059A9CF305659C0C059A9CF305659C0C06A65303065953FC09565CF309A95C0C003F33FC0FCF3C0C003F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C099690FF09699000099690FF096990000AAA5F0F0A555FF0055A50FF05A550000C333FF003C330000C333FF003C330000F0FF00000FFFFF000FFFFF00F0FF0000A6A930305659C0C059563030A9A6C0C09565CF3065953FC0959A3030656AC0C0FCF3C0C0FCF3C0C0030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C06669F0F0969900009996F0F06966000055A50FF0A555FF00555AF0F0A5AA00003C3300003C330000C3CC0000C3CC00000FFFFF000FFFFF000F0000000F000000
161,84,15,True,161,,1,67,and_affine_nmcts,12,14,anf_n12_14,1,95.525,,15,0.11794924736022949,F303659A030C95950CFC9A65FCF36A6A3F306565CF3F956AC0309A65303F6A6AFC0CC03F030C3F3F03F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C033C3A55AC3CC5555CC3C5AA53C33AAAAFFF0A5A50FFF55AA00F05AA5F0FFAAAA3CCC00FFC3CCFFFFC333FF003C330000F0FF00000FFFFF000FFFFF00F0FF00000C039A9A030C95950C036565030C6A6AC0309A65CF3F956AC0CF6565CFC06A6A030C3F3F030C3F3F030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C0CCC35A5AC3CC5555CCC3A5A5C3CCAAAA00F05AA50FFF55AA000FA5A50F00AAAAC3CCFFFFC3CCFFFFC3CC0000C3CC00000FFFFF000FFFFF000F0000000F00000059A9CF305659C0C059A9CF305659C0C06A65303065953FC09565CF309A95C0C003F33FC0FCF3C0C003F33FC0FCF3C0C0303FC0C0CF3F3FC0CF3F3FC0303FC0C099690FF09699000099690FF096990000AAA5F0F0A555FF0055A50FF05A550000C333FF003C330000C333FF003C330000F0FF00000FFFFF000FFFFF00F0FF0000A6A930305659C0C059563030A9A6C0C09565CF3065953FC0959A3030656AC0C0FCF3C0C0FCF3C0C0030CC0C0030CC0C0CF3F3FC0CF3F3FC0CFC0C0C0CFC0C0C06669F0F0969900009996F0F06966000055A50FF0A555FF00555AF0F0A5AA00003C3300003C330000C3CC0000C3CC00000FFFFF000FFFFF000F0000000F000000
882,1688,89,True,883,,0,89,direct_anf,12,13,anf_n12_15,1,1739.415,,89,0.003851175308227539,AEC00135F766C1A030C76FC233C4AFA81987B542458E252D5FA70392590B930232A3073CF19F5D33A6AE63C1C0C8C6CE204119E14C78B9BE93945AC45AF7059B80D8191BEA4DEABD965755CEA667A6975DA06DF9329ACEA56CF706F45968A557D0B48947DF441F8433CE3067996459A4A869570F089C3B9C6CCBC9F769645A64E38DB378158423BD82DFDD25D18CB2E094FAC7C06853F70F2D8F71BA747CBE7580114A8E137DBF2E14B6D1262280DB86AD3C6B639E5A94631E43D713887FD713983FFEFC5D055D0A24B0E7D644D0BB2085884A2E4A1249D21EDF74DC741F8820C8536EA097F357CC7ED67D80842CBBEC704170D88FEB4314E11C4420BBEC88ECF6A4A96DAF02AA3B5BA30B6558A008CCD8B6844F84BFD7E352960160543A5233309DF53E03519C0297905D3C0106CB00BB2A72B627E3E1DAC4FF026CFD6C6E0014707D8FB2298126CE00025A32FCFE0C0508C56DA6FE693E07A06260FEF3CECCB4EC1D238720741F9B6997030DFF013F00310F6B9CF89C07F76C5D93CEFF31FF9C3EC30895C86FF1CE6C9E5562C0CDAC721C2EE5714A22160769549FA165A76CA5F860A4399B59C8025FC80C3B660E601180D81C2DE9EBD06EFFA86CF7CC64A0D4BFBDBF22B6EEB95B30979508633B930508C56DF9A13661525F379F0BAC3B937423DD13E840E47FF1A6FD33C89F3B5F00310F6B3C583CA75D6CF793C45F3B5F
1390,868,89,True,1391,,0,523,and_direct_anf,12,13,anf_n12_15,2,953.695,,89,0.005326986312866211,AEC00135F766C1A030C76FC233C4AFA81987B542458E252D5FA70392590B930232A3073CF19F5D33A6AE63C1C0C8C6CE204119E14C78B9BE93945AC45AF7059B80D8191BEA4DEABD965755CEA667A6975DA06DF9329ACEA56CF706F45968A557D0B48947DF441F8433CE3067996459A4A869570F089C3B9C6CCBC9F769645A64E38DB378158423BD82DFDD25D18CB2E094FAC7C06853F70F2D8F71BA747CBE7580114A8E137DBF2E14B6D1262280DB86AD3C6B639E5A94631E43D713887FD713983FFEFC5D055D0A24B0E7D644D0BB2085884A2E4A1249D21EDF74DC741F8820C8536EA097F357CC7ED67D80842CBBEC704170D88FEB4314E11C4420BBEC88ECF6A4A96DAF02AA3B5BA30B6558A008CCD8B6844F84BFD7E352960160543A5233309DF53E03519C0297905D3C0106CB00BB2A72B627E3E1DAC4FF026CFD6C6E0014707D8FB2298126CE00025A32FCFE0C0508C56DA6FE693E07A06260FEF3CECCB4EC1D238720741F9B6997030DFF013F00310F6B9CF89C07F76C5D93CEFF31FF9C3EC30895C86FF1CE6C9E5562C0CDAC721C2EE5714A22160769549FA165A76CA5F860A4399B59C8025FC80C3B660E601180D81C2DE9EBD06EFFA86CF7CC64A0D4BFBDBF22B6EEB95B30979508633B930508C56DF9A13661525F379F0BAC3B937423DD13E840E47FF1A6FD33C89F3B5F00310F6B3C583CA75D6CF793C45F3B5F
1384,760,78,True,1384,,2,532,and_mcts_factor,12,15,anf_n12_12,4,849.44,,78,18.16168713569641,3C56D6C3114461748D28C160CA1889A0D228C71D009080F06F5A543AD7C0ECA0479CA7B1C314209C5CE22612278834882155CE28FF781C500918F430D7284C001956D8DB83F3272410E777C057D73F0058DDC65098779CA02A171230C8D700008AA909A3133C6C6CD61830B807D88888166A3A908F00A0A0F160B830DFA00000FAFC0E789F0CA478A624AE2856D4AE281771E3558DD446F03CDEBCFACC844CA0F64E4C0A36E416503C96B65A3C3CEC005C44E6A0C6B416501E141CF044E4EC0067B4B828024412283414E888C4E4E888D5CCAA50EACC5AA0866CFAF02C6CA0007CCC5A5016CCAAA0466C50F0EC6CA000DCCC5A50B6CCAAA0E66C50F04C6CA000F2A9D2559BBBB7B82011CF9ADC8BFF006763CFB7A4DBF00085EB6AC0D3DB0000A411F0D264CCF0F07656E2E21C3C88887663AA88ECE4000054D4C0C064E4000070D43FB8FB244748E55C6530B36CFF00976C7800EC6CF0004AAC6AC0EC6C000091ACE2C04C6C000004244848C4E4888831ACE2C0EC6C00002CACC0C0EC6C00006E218DDDA184827804A6D8D2F4FC2888C42BAFFFA124FA00D6D40A008C24A0000466505A6ECCFAF09E1E0AAA34B4A000D6140A00E6E40A003414A000C4E4A000A41428783EE472883E14727864E428887C6C5000166CFA00E66C0A004C6CA000866C0A00466C0A00EC6CA000EC6CA000266C0A00E66C0A004C6CA0004C6CA000
1384,760,78,True,1384,,2,532,and_affine_nmcts,12,15,anf_n12_12,4,849.44,,78,18.705209016799927,3C56D6C3114461748D28C160CA1889A0D228C71D009080F06F5A543AD7C0ECA0479CA7B1C314209C5CE22612278834882155CE28FF781C500918F430D7284C001956D8DB83F3272410E777C057D73F0058DDC65098779CA02A171230C8D700008AA909A3133C6C6CD61830B807D88888166A3A908F00A0A0F160B830DFA00000FAFC0E789F0CA478A624AE2856D4AE281771E3558DD446F03CDEBCFACC844CA0F64E4C0A36E416503C96B65A3C3CEC005C44E6A0C6B416501E141CF044E4EC0067B4B828024412283414E888C4E4E888D5CCAA50EACC5AA0866CFAF02C6CA0007CCC5A5016CCAAA0466C50F0EC6CA000DCCC5A50B6CCAAA0E66C50F04C6CA000F2A9D2559BBBB7B82011CF9ADC8BFF006763CFB7A4DBF00085EB6AC0D3DB0000A411F0D264CCF0F07656E2E21C3C88887663AA88ECE4000054D4C0C064E4000070D43FB8FB244748E55C6530B36CFF00976C7800EC6CF0004AAC6AC0EC6C000091ACE2C04C6C000004244848C4E4888831ACE2C0EC6C00002CACC0C0EC6C00006E218DDDA184827804A6D8D2F4FC2888C42BAFFFA124FA00D6D40A008C24A0000466505A6ECCFAF09E1E0AAA34B4A000D6140A00E6E40A003414A000C4E4A000A41428783EE472883E14727864E428887C6C5000166CFA00E66C0A004C6CA000866C0A00466C0A00EC6CA000EC6CA000266C0A00E66C0A004C6CA0004C6CA000
775,1408,72,True,775,,0,72,direct_anf,12,13,anf_n12_16,1,1453.345,,72,0.0037298202514648438,7CB9E6E5D62FB373807A157CB3758CD93FC69656CF0A999A00A0A66A960A9A6AD97A43261A757F29E9467C40E685D9299A0ACC65FCA055CF966CCF593C0ACF952F40B51CE31A8646DC73497576B0491C9C3035A0F530A3A0ACA60A6C5CC050A08C7AE9D9E5757FD6E61C8CE5BCDF7C8CC0FA9695F3505A3F96C6CFF396A0653F8919DA8C797F7F4049E6E5D9467FEA40C596690360A5999AC6CC95F363FF30C01F16B37C4A25B3E5131640D6EC8FBF4FAC960003530FAA309CCCCFF3C9FF9AC025E07675B34AB575BF45137A2910852F996035F5A59F5CA0C060935F039F50A0B516E6834A254C1AB6E61AD91C7FB0400966A5F3A3FF5AC036CC65F3C9FF9AC04673DCE38A4FEFDF4A40DF8A1FE52085505906FA6C95C5366F3F36C63595C6C625DCBF4C4CB52925E51070DA40B57FD5CC06655AAA60FC3CC06066666ACA666629B64CD9834619292A754040E61C26833F6369C09A6333C00FF5560C3393C0C04CE0D6708F89EA19D67643BC26D319B35A3AF366695C3F000C06AA000CAC0000B3D3E08A251F23EC83DC2F2FEAEF461CAA09F9AFC33AC536A953055FC0606C6C1C4FB0E9E31A1A16E0BFB3B3B540E64C056556C3FA30FC3C353F993360C0CCCC23168FB0D3162A1A49431A4FB9BCEAB03A336995CACCCCC06333CF3F6CCCC0C08A7326D5DF26262A79732A7F798C2A806C593FFFC60CC00053F3FFFFAC0C0000
1146,716,72,True,1146,,0,430,and_direct_anf,12,13,anf_n12_16,2,787.3299999999999,,72,0.003726959228515625,7CB9E6E5D62FB373807A157CB3758CD93FC69656CF0A999A00A0A66A960A9A6AD97A43261A757F29E9467C40E685D9299A0ACC65FCA055CF966CCF593C0ACF952F40B51CE31A8646DC73497576B0491C9C3035A0F530A3A0ACA60A6C5CC050A08C7AE9D9E5757FD6E61C8CE5BCDF7C8CC0FA9695F3505A3F96C6CFF396A0653F8919DA8C797F7F4049E6E5D9467FEA40C596690360A5999AC6CC95F363FF30C01F16B37C4A25B3E5131640D6EC8FBF4FAC960003530FAA309CCCCFF3C9FF9AC025E07675B34AB575BF45137A2910852F996035F5A59F5CA0C060935F039F50A0B516E6834A254C1AB6E61AD91C7FB0400966A5F3A3FF5AC036CC65F3C9FF9AC04673DCE38A4FEFDF4A40DF8A1FE52085505906FA6C95C5366F3F36C63595C6C625DCBF4C4CB52925E51070DA40B57FD5CC06655AAA60FC3CC06066666ACA666629B64CD9834619292A754040E61C26833F6369C09A6333C00FF5560C3393C0C04CE0D6708F89EA19D67643BC26D319B35A3AF366695C3F000C06AA000CAC0000B3D3E08A251F23EC83DC2F2FEAEF461CAA09F9AFC33AC536A953055FC0606C6C1C4FB0E9E31A1A16E0BFB3B3B540E64C056556C3FA30FC3C353F993360C0CCCC23168FB0D3162A1A49431A4FB9BCEAB03A336995CACCCCC06333CF3F6CCCC0C08A7326D5DF26262A79732A7F798C2A806C593FFFC60CC00053F3FFFFAC0C0000
887,492,72,True,887,,1,355,and_mcts_factor,12,14,anf_n12_16,2,548.3349999999999,,72,9.82409405708313,7CB9E6E5D62FB373807A157CB3758CD93FC69656CF0A999A00A0A66A960A9A6AD97A43261A757F29E9467C40E685D9299A0ACC65FCA055CF966CCF593C0ACF952F40B51CE31A8646DC73497576B0491C9C3035A0F530A3A0ACA60A6C5CC050A08C7AE9D9E5757FD6E61C8CE5BCDF7C8CC0FA9695F3505A3F96C6CFF396A0653F8919DA8C797F7F4049E6E5D9467FEA40C596690360A5999AC6CC95F363FF30C01F16B37C4A25B3E5131640D6EC8FBF4FAC960003530FAA309CCCCFF3C9FF9AC025E07675B34AB575BF45137A2910852F996035F5A59F5CA0C060935F039F50A0B516E6834A254C1AB6E61AD91C7FB0400966A5F3A3FF5AC036CC65F3C9FF9AC04673DCE38A4FEFDF4A40DF8A1FE52085505906FA6C95C5366F3F36C63595C6C625DCBF4C4CB52925E51070DA40B57FD5CC06655AAA60FC3CC06066666ACA666629B64CD9834619292A754040E61C26833F6369C09A6333C00FF5560C3393C0C04CE0D6708F89EA19D67643BC26D319B35A3AF366695C3F000C06AA000CAC0000B3D3E08A251F23EC83DC2F2FEAEF461CAA09F9AFC33AC536A953055FC0606C6C1C4FB0E9E31A1A16E0BFB3B3B540E64C056556C3FA30FC3C353F993360C0CCCC23168FB0D3162A1A49431A4FB9BCEAB03A336995CACCCCC06333CF3F6CCCC0C08A7326D5DF26262A79732A7F798C2A806C593FFFC60CC00053F3FFFFAC0C0000
