dataset,index,name,preset_name,n,anf_terms,method,flow,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,correct,source_blif_correct,verilog_correct,time_s,abc_time_s,cirkit_time_s,verify_time_s,aig_gates,aig_level,mc_size,mc_depth,cirkit_commit,abc_binary,cirkit_binary,source_manifest,skipped,error,aig_inputs,aig_outputs
traditional,69,truth_n4_52,truth_n4_52,4,10,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",48,73,31,25,12,12,17,75.635,True,True,True,0.14220905303955078,0.03746914863586426,0.08262872695922852,0.021363019943237305,12,5,12,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,70,truth_n4_53,truth_n4_53,4,10,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",32,49,25,17,8,8,13,50.505,True,True,True,0.14005780220031738,0.035523176193237305,0.08285689353942871,0.0211179256439209,8,4,8,4,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,71,truth_n4_54,truth_n4_54,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",36,55,31,19,9,9,14,56.855000000000004,True,True,True,0.14014816284179688,0.03707599639892578,0.0816497802734375,0.020447969436645508,9,5,9,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,72,truth_n4_55,truth_n4_55,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",44,67,25,23,11,11,16,69.285,True,True,True,0.13973307609558105,0.03500485420227051,0.08362007141113281,0.02042222023010254,11,4,11,4,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,73,truth_n4_56,truth_n4_56,4,7,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",28,43,25,15,7,7,12,44.245,True,True,True,0.13945221900939941,0.035208940505981445,0.08224892616271973,0.02118515968322754,7,4,7,4,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,74,truth_n4_57,truth_n4_57,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",24,37,25,13,6,6,11,37.985,True,True,True,0.13898921012878418,0.03621196746826172,0.08149075508117676,0.02049088478088379,6,4,6,4,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,75,truth_n4_58,truth_n4_58,4,9,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",56,85,37,29,14,14,19,88.245,True,True,True,0.14155912399291992,0.036414146423339844,0.0826101303100586,0.02133011817932129,14,6,14,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,76,truth_n4_59,truth_n4_59,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",44,67,43,23,11,11,16,69.555,True,True,True,0.13877320289611816,0.034880876541137695,0.08312702178955078,0.02001500129699707,11,7,11,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,23,truth_n4_6,truth_n4_6,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",36,55,31,19,9,9,14,56.855000000000004,True,True,True,0.13405919075012207,0.03333115577697754,0.08019208908081055,0.019845008850097656,9,5,9,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,77,truth_n4_60,truth_n4_60,4,9,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",28,43,25,15,7,7,12,44.245,True,True,True,0.13919901847839355,0.03457522392272949,0.08230400085449219,0.021622896194458008,7,4,7,4,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,78,truth_n4_61,truth_n4_61,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",24,37,19,13,6,6,11,37.894999999999996,True,True,True,0.1385049819946289,0.0348048210144043,0.08209776878356934,0.020980358123779297,6,3,6,3,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,79,truth_n4_62,truth_n4_62,4,7,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",20,31,19,11,5,5,10,31.634999999999998,True,True,True,0.1397109031677246,0.03679394721984863,0.08173894882202148,0.020533084869384766,5,3,5,3,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,80,truth_n4_63,truth_n4_63,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",44,67,31,23,11,11,16,69.375,True,True,True,0.14029788970947266,0.03492307662963867,0.08426070213317871,0.02039790153503418,11,5,11,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,24,truth_n4_7,truth_n4_7,4,8,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",32,49,31,17,8,8,13,50.595000000000006,True,True,True,0.13942694664001465,0.03569364547729492,0.08246922492980957,0.0205838680267334,8,5,8,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,25,truth_n4_8,truth_n4_8,4,11,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",56,85,31,29,14,14,19,88.155,True,True,True,0.14066791534423828,0.03564596176147461,0.08461999893188477,0.019711017608642578,14,5,14,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,26,truth_n4_9,truth_n4_9,4,10,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",56,85,37,29,14,14,19,88.245,True,True,True,0.1390371322631836,0.035196781158447266,0.08379817008972168,0.019366025924682617,14,6,14,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,4,1
traditional,7,majority_n5,majority_n5,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,49,43,21,21,27,132.245,True,True,True,0.14000272750854492,0.03471994400024414,0.08448600769042969,0.019823789596557617,21,8,21,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,6,parity_n5,parity_n5,5,5,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",48,73,37,25,12,12,18,75.725,True,True,True,0.13870835304260254,0.03297615051269531,0.08417105674743652,0.020636796951293945,12,6,12,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,8,threshold2_n5,threshold2_n5,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",48,73,37,25,12,12,18,75.725,True,True,True,0.14088201522827148,0.03659987449645996,0.08382725715637207,0.01987004280090332,12,6,12,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,81,truth_n5_0,truth_n5_0,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",104,157,49,53,26,26,32,163.54500000000002,True,True,True,0.14288806915283203,0.03428912162780762,0.08768415451049805,0.020173072814941406,26,8,26,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,82,truth_n5_1,truth_n5_1,5,12,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",76,115,37,39,19,19,25,119.545,True,True,True,0.1396961212158203,0.03388094902038574,0.08401298522949219,0.021053075790405273,19,6,19,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,91,truth_n5_10,truth_n5_10,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",124,187,55,63,31,31,37,194.93499999999997,True,True,True,0.14726805686950684,0.03649425506591797,0.08941483497619629,0.020759105682373047,31,9,31,9,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,92,truth_n5_11,truth_n5_11,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",68,103,49,35,17,17,23,107.205,True,True,True,0.14383411407470703,0.03430604934692383,0.08784794807434082,0.020879030227661133,17,8,17,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,93,truth_n5_12,truth_n5_12,5,19,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",72,109,49,37,18,18,24,113.465,True,True,True,0.1411888599395752,0.03576016426086426,0.08458209037780762,0.020116090774536133,18,8,18,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,94,truth_n5_13,truth_n5_13,5,12,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",80,121,49,41,20,20,26,125.985,True,True,True,0.14219880104064941,0.03613901138305664,0.08480691909790039,0.02064824104309082,20,8,20,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,95,truth_n5_14,truth_n5_14,5,13,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",112,169,61,57,28,28,34,176.245,True,True,True,0.14475488662719727,0.03251504898071289,0.09066891670227051,0.02094411849975586,28,10,28,10,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,96,truth_n5_15,truth_n5_15,5,12,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",116,175,49,59,29,29,35,182.325,True,True,True,0.14359235763549805,0.03499197959899902,0.08711671829223633,0.020632028579711914,29,8,29,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,97,truth_n5_16,truth_n5_16,5,17,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",96,145,49,49,24,24,30,151.02499999999998,True,True,True,0.14307403564453125,0.036330223083496094,0.08579492568969727,0.020114898681640625,24,8,24,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,98,truth_n5_17,truth_n5_17,5,12,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,43,43,21,21,27,132.155,True,True,True,0.14106130599975586,0.03362274169921875,0.08580994606018066,0.020629167556762695,21,7,21,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,99,truth_n5_18,truth_n5_18,5,10,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,43,43,21,21,27,132.155,True,True,True,0.13903403282165527,0.03499102592468262,0.08417415618896484,0.019236087799072266,21,7,21,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,100,truth_n5_19,truth_n5_19,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",80,121,49,41,20,20,26,125.985,True,True,True,0.14051008224487305,0.03538107872009277,0.08410286903381348,0.020203113555908203,20,8,20,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,83,truth_n5_2,truth_n5_2,5,17,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,55,43,21,21,27,132.335,True,True,True,0.14220595359802246,0.035402774810791016,0.08492803573608398,0.02114391326904297,21,9,21,9,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,101,truth_n5_20,truth_n5_20,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",76,115,43,39,19,19,25,119.63499999999999,True,True,True,0.14060187339782715,0.03505396842956543,0.08451604843139648,0.02018284797668457,19,7,19,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,102,truth_n5_21,truth_n5_21,5,13,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",56,85,25,29,14,14,20,88.065,True,True,True,0.13927102088928223,0.03416705131530762,0.08397388458251953,0.02043914794921875,14,4,14,4,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,103,truth_n5_22,truth_n5_22,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",76,115,49,39,19,19,25,119.725,True,True,True,0.13957595825195312,0.03425192832946777,0.08336091041564941,0.021079063415527344,19,8,19,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,104,truth_n5_23,truth_n5_23,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",108,163,49,55,27,27,33,169.805,True,True,True,0.14430594444274902,0.03627610206604004,0.08764815330505371,0.019694089889526367,27,8,27,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,105,truth_n5_24,truth_n5_24,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",88,133,37,45,22,22,28,138.325,True,True,True,0.14205718040466309,0.036006927490234375,0.08579516410827637,0.019504308700561523,22,6,22,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,106,truth_n5_25,truth_n5_25,5,13,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",60,91,43,31,15,15,21,94.595,True,True,True,0.14261579513549805,0.0351259708404541,0.08594274520874023,0.020726919174194336,15,7,15,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,107,truth_n5_26,truth_n5_26,5,14,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",96,145,49,49,24,24,30,151.02499999999998,True,True,True,0.14229393005371094,0.03570413589477539,0.08535909652709961,0.020534038543701172,24,8,24,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,108,truth_n5_27,truth_n5_27,5,21,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,43,43,21,21,27,132.155,True,True,True,0.14195895195007324,0.035637855529785156,0.08631300926208496,0.01907205581665039,21,7,21,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,109,truth_n5_28,truth_n5_28,5,14,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",76,115,37,39,19,19,25,119.545,True,True,True,0.14084601402282715,0.0350191593170166,0.0843052864074707,0.020830869674682617,19,6,19,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,110,truth_n5_29,truth_n5_29,5,14,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",76,115,31,39,19,19,25,119.455,True,True,True,0.14177203178405762,0.03531217575073242,0.08569598197937012,0.019906044006347656,19,5,19,5,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,84,truth_n5_3,truth_n5_3,5,19,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",72,109,43,37,18,18,24,113.375,True,True,True,0.13956403732299805,0.036579132080078125,0.08309292793273926,0.01918315887451172,18,7,18,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,111,truth_n5_30,truth_n5_30,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",68,103,49,35,17,17,23,107.205,True,True,True,0.14346599578857422,0.03413200378417969,0.08622288703918457,0.0223538875579834,17,8,17,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,112,truth_n5_31,truth_n5_31,5,20,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,37,43,21,21,27,132.065,True,True,True,0.14092493057250977,0.03571295738220215,0.08438992500305176,0.01990795135498047,21,6,21,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,113,truth_n5_32,truth_n5_32,5,15,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",112,169,49,57,28,28,34,176.065,True,True,True,0.14233970642089844,0.034651756286621094,0.08780217170715332,0.019099950790405273,28,8,28,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,114,truth_n5_33,truth_n5_33,5,19,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",88,133,43,45,22,22,28,138.415,True,True,True,0.14158391952514648,0.03569483757019043,0.08479499816894531,0.020293235778808594,22,7,22,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,115,truth_n5_34,truth_n5_34,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",96,145,43,49,24,24,30,150.935,True,True,True,0.14312386512756348,0.03578662872314453,0.08521008491516113,0.02147817611694336,24,7,24,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,116,truth_n5_35,truth_n5_35,5,20,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,43,43,21,21,27,132.155,True,True,True,0.14055109024047852,0.03756594657897949,0.082672119140625,0.019548892974853516,21,7,21,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,117,truth_n5_36,truth_n5_36,5,10,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",84,127,55,43,21,21,27,132.335,True,True,True,0.14009594917297363,0.03509092330932617,0.08336615562438965,0.020767927169799805,21,9,21,9,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,118,truth_n5_37,truth_n5_37,5,10,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",60,91,37,31,15,15,21,94.50500000000001,True,True,True,0.14103174209594727,0.03488421440124512,0.08332705497741699,0.022157907485961914,15,6,15,6,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,119,truth_n5_38,truth_n5_38,5,16,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",88,133,43,45,22,22,28,138.415,True,True,True,0.13849806785583496,0.03397011756896973,0.08426403999328613,0.019502878189086914,22,7,22,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,120,truth_n5_39,truth_n5_39,5,19,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",88,133,43,45,22,22,28,138.415,True,True,True,0.14361214637756348,0.03485894203186035,0.08748984336853027,0.020534038543701172,22,7,22,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,85,truth_n5_4,truth_n5_4,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",92,139,43,47,23,23,29,144.675,True,True,True,0.14160895347595215,0.034999847412109375,0.08464431762695312,0.02131199836730957,23,7,23,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,121,truth_n5_40,truth_n5_40,5,18,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",68,103,43,35,17,17,23,107.115,True,True,True,0.14252591133117676,0.03630423545837402,0.08409810066223145,0.021235942840576172,17,7,17,7,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
traditional,122,truth_n5_41,truth_n5_41,5,17,external_cirkit_aig_mc,"cut_rewrite -a,resub -a",80,121,49,41,20,20,26,125.985,True,True,True,0.14218807220458984,0.03586411476135254,0.0867152214050293,0.0187990665435791,20,8,20,8,4531533394725864a304e710d82087ff74fbe801,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,/Users/zhouzixiang/Desktop/tzb/src/tmp/cirkit/build/cli/cirkit,benchmark_exports/traditional_resource_external_seed42,,,5,1
