name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_affine_forms,candidate_polarities,candidate_transforms,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,rank_metric,shifted_constant_term,transform_index,transform_nonidentity,transform_rows_hex,transform_weight
truth_n5_22,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.33073170979817706,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4A15544D,4096,32,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_22,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.33073170979817706,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4A15544D,4096,32,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_22,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.33073170979817706,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4A15544D,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_23,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3302903175354004,15,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FC377A4C,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_23,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3302903175354004,15,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FC377A4C,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_23,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3302903175354004,15,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FC377A4C,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_24,5,phase_parity_affine_fprm_opt_score,3,68,92,92,0,0,5,8.020000000000001,8.020000000000001,24.020000000000003,32.02,40.02,72.02,168.02,500.02000000000004,992.02,1648.0200000000002,0.27226702372233075,21,24,24,5,3,16,8,19,0,True,phase oracle verified up to global phase,,,146D3F31,4096,32,128,1/1,1,1,0,0x0,0,score,1,60,1,0x9;0xa;0x4;0x8;0x10,7
truth_n5_24,5,phase_parity_affine_fprm_opt_rz1,4,62,81,81,0,0,5,8.505,8.505,23.505000000000003,31.005000000000003,38.505,68.505,158.505,469.755,931.005,1546.0049999999999,0.27226702372233075,13,19,19,0,4,15,8,19,0,True,phase oracle verified up to global phase,,,146D3F31,4096,32,128,1/1,1,1,0,0x0,0,score_rz1,1,119,1,0x1f;0x1d;0x10;0x1e;0xa,16
truth_n5_24,5,phase_parity_affine_fprm_opt_tperrz30,4,62,81,81,0,0,5,8.505,8.505,23.505000000000003,31.005000000000003,38.505,68.505,158.505,469.755,931.005,1546.0049999999999,0.27226702372233075,13,19,19,0,4,15,8,19,0,True,phase oracle verified up to global phase,,,146D3F31,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,119,1,0x1f;0x1d;0x10;0x1e;0xa,16
truth_n5_25,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3661922613779704,13,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DAF61A26,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_25,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3661922613779704,13,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DAF61A26,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_25,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3661922613779704,13,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DAF61A26,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_26,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3563237190246582,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3B982EF8,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_26,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3563237190246582,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3B982EF8,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_26,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3563237190246582,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3B982EF8,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_27,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.33068259557088214,21,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DDD1DFB2,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_27,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.33068259557088214,21,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DDD1DFB2,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_27,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.33068259557088214,21,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DDD1DFB2,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_28,5,phase_parity_affine_fprm_opt_score,5,62,84,84,0,0,5,9.58,9.58,25.58,33.58,41.58,73.58,169.58,501.58,993.58,1649.58,0.2769316037495931,19,22,22,1,5,16,8,21,0,True,phase oracle verified up to global phase,,,19DB3AD0,4096,32,128,0/1,1,0,30,0x1e,4,score,0,31,1,0x7;0x5;0x6;0xe;0x15,13
truth_n5_28,5,phase_parity_affine_fprm_opt_rz1,5,62,84,84,0,0,5,9.58,9.58,25.58,33.58,41.58,73.58,169.58,501.58,993.58,1649.58,0.2769316037495931,19,22,22,1,5,16,8,21,0,True,phase oracle verified up to global phase,,,19DB3AD0,4096,32,128,0/1,1,0,30,0x1e,4,score_rz1,0,31,1,0x7;0x5;0x6;0xe;0x15,13
truth_n5_28,5,phase_parity_affine_fprm_opt_tperrz30,6,64,87,87,0,0,5,10.735,10.735,25.735,33.235,40.735,70.735,160.735,471.985,933.2349999999999,1548.235,0.2769316037495931,13,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,19DB3AD0,4096,32,128,0/1,1,0,9,0x9,2,score_synth_tperrz30,1,101,1,0x1;0x12;0x14;0x18;0x10,8
truth_n5_29,5,phase_parity_affine_fprm_opt_score,5,60,83,83,0,0,5,9.475,9.475,25.475,33.475,41.475,73.475,169.475,501.47499999999997,993.4749999999999,1649.475,0.2581470807393392,18,23,23,2,5,16,8,21,0,True,phase oracle verified up to global phase,,,614FF3D7,4096,32,128,1/1,1,1,3,0x3,2,score,1,37,1,0x15;0x2;0x4;0x8;0x5,8
truth_n5_29,5,phase_parity_affine_fprm_opt_rz1,5,60,83,83,0,0,5,9.475,9.475,25.475,33.475,41.475,73.475,169.475,501.47499999999997,993.4749999999999,1649.475,0.2581470807393392,18,23,23,2,5,16,8,21,0,True,phase oracle verified up to global phase,,,614FF3D7,4096,32,128,1/1,1,1,3,0x3,2,score_rz1,1,37,1,0x15;0x2;0x4;0x8;0x5,8
truth_n5_29,5,phase_parity_affine_fprm_opt_tperrz30,6,66,87,87,0,0,5,10.815,10.815,25.814999999999998,33.315,40.815,70.815,160.815,472.065,933.3149999999999,1548.315,0.2581470807393392,13,21,21,0,6,15,8,21,0,True,phase oracle verified up to global phase,,,614FF3D7,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,46,1,0x15;0x1e;0xf;0x1c;0x1f,19
truth_n5_3,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3308165868123372,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,EC1B8CA1,4096,32,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_3,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3308165868123372,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,EC1B8CA1,4096,32,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_3,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3308165868123372,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,EC1B8CA1,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_30,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3224480152130127,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,47294739,4096,32,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_30,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3224480152130127,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,47294739,4096,32,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_30,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.3224480152130127,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,47294739,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_31,5,phase_parity_affine_fprm_opt_score,3,62,83,83,0,0,5,7.555000000000001,7.555000000000001,23.555,31.555,39.555,71.555,167.555,499.555,991.555,1647.5549999999998,0.2572917143503825,14,21,21,2,3,16,8,19,0,True,phase oracle verified up to global phase,,,7412B293,4096,32,128,1/1,1,1,8,0x8,1,score,0,96,1,0x1;0x6;0x5;0x18;0x10,8
truth_n5_31,5,phase_parity_affine_fprm_opt_rz1,4,58,78,78,0,0,5,8.27,8.27,23.27,30.77,38.269999999999996,68.27,158.27,469.52,930.77,1545.77,0.2572917143503825,16,20,20,1,4,15,8,19,0,True,phase oracle verified up to global phase,,,7412B293,4096,32,128,1/1,1,1,0,0x0,0,score_rz1,1,61,1,0x9;0xf;0xd;0x8;0x10,11
truth_n5_31,5,phase_parity_affine_fprm_opt_tperrz30,4,58,78,78,0,0,5,8.27,8.27,23.27,30.77,38.269999999999996,68.27,158.27,469.52,930.77,1545.77,0.2572917143503825,16,20,20,1,4,15,8,19,0,True,phase oracle verified up to global phase,,,7412B293,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,61,1,0x9;0xf;0xd;0x8;0x10,11
truth_n5_32,5,phase_parity_affine_fprm_opt_score,5,60,83,83,0,0,5,9.475,9.475,25.475,33.475,41.475,73.475,169.475,501.47499999999997,993.4749999999999,1649.475,0.26671965916951496,17,23,23,2,5,16,8,21,0,True,phase oracle verified up to global phase,,,A2BC372F,4096,32,128,1/1,1,1,2,0x2,1,score,1,30,1,0x9;0x2;0xc;0x8;0x1c,9
truth_n5_32,5,phase_parity_affine_fprm_opt_rz1,5,60,83,83,0,0,5,9.475,9.475,25.475,33.475,41.475,73.475,169.475,501.47499999999997,993.4749999999999,1649.475,0.26671965916951496,17,23,23,2,5,16,8,21,0,True,phase oracle verified up to global phase,,,A2BC372F,4096,32,128,1/1,1,1,2,0x2,1,score_rz1,1,30,1,0x9;0x2;0xc;0x8;0x1c,9
truth_n5_32,5,phase_parity_affine_fprm_opt_tperrz30,6,64,87,87,0,0,5,10.735,10.735,25.735,33.235,40.735,70.735,160.735,471.985,933.2349999999999,1548.235,0.26671965916951496,13,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,A2BC372F,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,6,1,0x1;0x3;0x4;0x8;0x10,6
truth_n5_33,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.327605406443278,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,D58842DE,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_33,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.327605406443278,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,D58842DE,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_33,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.327605406443278,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,D58842DE,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_34,5,phase_parity_affine_fprm_opt_score,3,70,90,90,0,0,5,8.05,8.05,24.05,32.05,40.05,72.05,168.05,500.05,992.05,1648.05,0.2678494453430176,10,20,20,1,3,16,8,19,0,True,phase oracle verified up to global phase,,,5D65A441,4096,32,128,1/1,1,1,13,0xd,3,score,0,108,1,0x1c;0x2;0x1;0x5;0x12,9
truth_n5_34,5,phase_parity_affine_fprm_opt_rz1,4,64,84,84,0,0,5,8.66,8.66,23.66,31.16,38.66,68.66,158.66,469.90999999999997,931.16,1546.1599999999999,0.2678494453430176,14,20,20,1,4,15,8,19,0,True,phase oracle verified up to global phase,,,5D65A441,4096,32,128,1/1,1,1,16,0x10,1,score_rz1,0,46,1,0x15;0x1e;0xf;0x1c;0x1f,19
truth_n5_34,5,phase_parity_affine_fprm_opt_tperrz30,4,64,84,84,0,0,5,8.66,8.66,23.66,31.16,38.66,68.66,158.66,469.90999999999997,931.16,1546.1599999999999,0.2678494453430176,14,20,20,1,4,15,8,19,0,True,phase oracle verified up to global phase,,,5D65A441,4096,32,128,1/1,1,1,16,0x10,1,score_synth_tperrz30,0,46,1,0x15;0x1e;0xf;0x1c;0x1f,19
truth_n5_35,5,phase_parity_affine_fprm_opt_score,5,62,84,84,0,0,5,9.58,9.58,25.58,33.58,41.58,73.58,169.58,501.58,993.58,1649.58,0.28223466873168945,10,22,22,1,5,16,8,21,0,True,phase oracle verified up to global phase,,,29A3B2E9,4096,32,128,1/1,1,1,2,0x2,1,score,0,44,1,0x1a;0x1f;0x4;0x1d;0x8,14
truth_n5_35,5,phase_parity_affine_fprm_opt_rz1,5,62,84,84,0,0,5,9.58,9.58,25.58,33.58,41.58,73.58,169.58,501.58,993.58,1649.58,0.28223466873168945,10,22,22,1,5,16,8,21,0,True,phase oracle verified up to global phase,,,29A3B2E9,4096,32,128,1/1,1,1,2,0x2,1,score_rz1,0,44,1,0x1a;0x1f;0x4;0x1d;0x8,14
truth_n5_35,5,phase_parity_affine_fprm_opt_tperrz30,6,66,89,89,0,0,5,10.865000000000002,10.865000000000002,25.865000000000002,33.365,40.865,70.86500000000001,160.865,472.11499999999995,933.365,1548.3650000000002,0.28223466873168945,16,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,29A3B2E9,4096,32,128,1/1,1,1,2,0x2,1,score_synth_tperrz30,0,54,1,0xb;0x9;0xc;0x8;0x11,10
truth_n5_36,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32715725898742676,10,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,5EC42E08,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_36,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32715725898742676,10,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,5EC42E08,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_36,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32715725898742676,10,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,5EC42E08,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_37,5,phase_parity_affine_fprm_opt_score,11,32,45,45,0,0,5,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,0.16721836725870767,8,13,13,2,11,0,4,11,1,True,phase oracle verified up to global phase,,,5AF30553,4096,32,128,1/1,1,1,24,0x18,2,score,0,112,1,0xd;0x1e;0x4;0x1c;0xc,13
truth_n5_37,5,phase_parity_affine_fprm_opt_rz1,11,32,45,45,0,0,5,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,0.16721836725870767,8,13,13,2,11,0,4,11,1,True,phase oracle verified up to global phase,,,5AF30553,4096,32,128,1/1,1,1,24,0x18,2,score_rz1,0,112,1,0xd;0x1e;0x4;0x1c;0xc,13
truth_n5_37,5,phase_parity_affine_fprm_opt_tperrz30,11,32,45,45,0,0,5,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,13.405,0.16721836725870767,8,13,13,2,11,0,4,11,1,True,phase oracle verified up to global phase,,,5AF30553,4096,32,128,1/1,1,1,24,0x18,2,score_synth_tperrz30,0,112,1,0xd;0x1e;0x4;0x1c;0xc,13
truth_n5_38,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32997862497965497,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,35A240AE,4096,32,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_38,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32997862497965497,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,35A240AE,4096,32,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_38,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32997862497965497,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,35A240AE,4096,32,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_39,5,phase_parity_affine_fprm_opt_score,3,70,91,91,0,0,5,8.075000000000001,8.075000000000001,24.075000000000003,32.075,40.075,72.075,168.075,500.075,992.0749999999999,1648.075,0.27443639437357586,13,21,21,2,3,16,8,19,0,True,phase oracle verified up to global phase,,,AB9099A4,4096,32,128,0/1,1,0,1,0x1,1,score,0,111,1,0x3;0x6;0x4;0x8;0x18,8
truth_n5_39,5,phase_parity_affine_fprm_opt_rz1,4,62,83,83,0,0,5,8.555,8.555,23.555,31.055,38.555,68.555,158.555,469.805,931.0550000000001,1546.0549999999998,0.27443639437357586,14,21,21,2,4,15,8,19,0,True,phase oracle verified up to global phase,,,AB9099A4,4096,32,128,0/1,1,0,16,0x10,1,score_rz1,1,88,1,0x16;0x1f;0x15;0x17;0xd,18
truth_n5_39,5,phase_parity_affine_fprm_opt_tperrz30,4,62,83,83,0,0,5,8.555,8.555,23.555,31.055,38.555,68.555,158.555,469.805,931.0550000000001,1546.0549999999998,0.27443639437357586,14,21,21,2,4,15,8,19,0,True,phase oracle verified up to global phase,,,AB9099A4,4096,32,128,0/1,1,0,16,0x10,1,score_synth_tperrz30,1,88,1,0x16;0x1f;0x15;0x17;0xd,18
truth_n5_4,5,phase_parity_affine_fprm_opt_score,3,68,90,90,0,0,5,7.970000000000001,7.970000000000001,23.97,31.97,39.97,71.97,167.97,499.97,991.97,1647.97,0.2797540028889974,14,22,22,3,3,16,8,19,0,True,phase oracle verified up to global phase,,,60E7A113,4096,32,128,1/1,1,1,3,0x3,2,score,0,71,1,0x19;0x3;0x6;0x9;0x11,11
truth_n5_4,5,phase_parity_affine_fprm_opt_rz1,4,60,81,81,0,0,5,8.425,8.425,23.425,30.925,38.425,68.425,158.425,469.67499999999995,930.925,1545.925,0.2797540028889974,13,21,21,2,4,15,8,19,0,True,phase oracle verified up to global phase,,,60E7A113,4096,32,128,1/1,1,1,1,0x1,1,score_rz1,1,60,1,0x9;0xa;0x4;0x8;0x10,7
truth_n5_4,5,phase_parity_affine_fprm_opt_tperrz30,4,60,81,81,0,0,5,8.425,8.425,23.425,30.925,38.425,68.425,158.425,469.67499999999995,930.925,1545.925,0.2797540028889974,13,21,21,2,4,15,8,19,0,True,phase oracle verified up to global phase,,,60E7A113,4096,32,128,1/1,1,1,1,0x1,1,score_synth_tperrz30,1,60,1,0x9;0xa;0x4;0x8;0x10,7
truth_n5_40,5,phase_parity_affine_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32594990730285645,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4458A885,4096,32,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_40,5,phase_parity_affine_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32594990730285645,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4458A885,4096,32,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_40,5,phase_parity_affine_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.32594990730285645,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4458A885,4096,32,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8;0x10,5
truth_n5_41,5,phase_parity_affine_fprm_opt_score,3,62,83,83,0,0,5,7.555000000000001,7.555000000000001,23.555,31.555,39.555,71.555,167.555,499.555,991.555,1647.5549999999998,0.2653470039367676,12,21,21,2,3,16,8,19,0,True,phase oracle verified up to global phase,,,B3AA7EFE,4096,32,128,0/1,1,0,1,0x1,1,score,1,46,1,0x15;0x1e;0xf;0x1c;0x1f,19
truth_n5_41,5,phase_parity_affine_fprm_opt_rz1,3,62,83,83,0,0,5,7.555000000000001,7.555000000000001,23.555,31.555,39.555,71.555,167.555,499.555,991.555,1647.5549999999998,0.2653470039367676,12,21,21,2,3,16,8,19,0,True,phase oracle verified up to global phase,,,B3AA7EFE,4096,32,128,0/1,1,0,1,0x1,1,score_rz1,1,46,1,0x15;0x1e;0xf;0x1c;0x1f,19
truth_n5_41,5,phase_parity_affine_fprm_opt_tperrz30,4,64,84,84,0,0,5,8.66,8.66,23.66,31.16,38.66,68.66,158.66,469.90999999999997,931.16,1546.1599999999999,0.2653470039367676,15,20,20,1,4,15,8,19,0,True,phase oracle verified up to global phase,,,B3AA7EFE,4096,32,128,0/1,1,0,2,0x2,1,score_synth_tperrz30,1,32,1,0x1;0x2;0x4;0xc;0x1d,9
truth_n5_42,5,phase_parity_affine_fprm_opt_score,5,62,85,85,0,0,5,9.605,9.605,25.605,33.605000000000004,41.605000000000004,73.605,169.605,501.605,993.605,1649.605,0.2731476624806722,11,23,23,2,5,16,8,21,0,True,phase oracle verified up to global phase,,,EFC89849,4096,32,128,1/1,1,1,19,0x13,3,score,1,112,1,0xd;0x1e;0x4;0x1c;0xc,13
