CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,profile,profile_label,score,skipped,terms,time_s,truth_table_hex
40,24,8,True,49,,0,25,and_cube_beam,4,5,sweep_truth_n4_5,2,cnot_depth,CNOT-depth,30.97,,8,0.0026929378509521484,3EB1
29,32,8,True,39,,0,20,sshr_h,4,5,sweep_truth_n4_5,1,cnot_depth,CNOT-depth,31.34,,8,0.0004241466522216797,3EB1
56,32,8,True,56,,0,24,and_direct_anf,4,5,sweep_truth_n4_6,1,cnot_depth,CNOT-depth,37.6,,8,5.8650970458984375e-05,3924
52,24,8,True,52,,1,24,and_mcts_factor,4,6,sweep_truth_n4_6,1,cnot_depth,CNOT-depth,31.36,,8,0.005193948745727539,3924
39,16,8,True,43,,1,25,and_affine_nmcts,4,6,sweep_truth_n4_4,1,cnot_depth,CNOT-depth,23.110000000000003,,5,0.20328593254089355,4668
58,36,8,True,72,,0,36,and_cube_beam,4,5,sweep_truth_n4_6,2,cnot_depth,CNOT-depth,43.96,,8,0.0012240409851074219,3924
32,24,8,True,42,,0,19,sshr_h,4,5,sweep_truth_n4_6,1,cnot_depth,CNOT-depth,26.91,,8,0.00028014183044433594,3924
68,40,8,True,68,,0,28,and_direct_anf,4,5,sweep_truth_n4_7,2,cnot_depth,CNOT-depth,47.96,,8,5.602836608886719e-05,23B8
61,28,8,True,61,,1,27,and_mcts_factor,4,6,sweep_truth_n4_7,2,cnot_depth,CNOT-depth,38.330000000000005,,8,0.013335704803466797,23B8
87,40,18,True,96,,1,48,and_affine_nmcts,5,7,sweep_truth_n5_9,2,balanced,Balanced,49.39999999999999,,11,3.9947450160980225,3B8FAA18
46,28,8,True,54,,0,26,and_cube_beam,4,5,sweep_truth_n4_7,2,cnot_depth,CNOT-depth,35.06,,8,0.0016999244689941406,23B8
30,36,8,True,44,,0,20,sshr_h,4,5,sweep_truth_n4_7,1,cnot_depth,CNOT-depth,34.52,,8,0.00034880638122558594,23B8
64,36,11,True,65,,0,29,and_direct_anf,4,5,sweep_truth_n4_8,1,cnot_depth,CNOT-depth,42.410000000000004,,11,6.794929504394531e-05,BC89
54,24,11,True,55,,1,27,and_mcts_factor,4,6,sweep_truth_n4_8,1,cnot_depth,CNOT-depth,31.99,,11,0.006623983383178711,BC89
31,16,8,True,34,,0,18,and_affine_nmcts,4,5,sweep_truth_n4_6,1,cnot_depth,CNOT-depth,20.88,,6,0.1590721607208252,3924
40,24,11,True,50,,0,26,and_cube_beam,4,5,sweep_truth_n4_8,1,cnot_depth,CNOT-depth,29.060000000000002,,11,0.001644134521484375,BC89
29,20,11,True,35,,0,17,sshr_h,4,5,sweep_truth_n4_8,1,cnot_depth,CNOT-depth,23.19,,11,0.00028395652770996094,BC89
69,40,10,True,70,,0,30,and_direct_anf,4,5,sweep_truth_n4_9,1,cnot_depth,CNOT-depth,46.32,,10,6.413459777832031e-05,1A3D
59,28,10,True,60,,1,28,and_mcts_factor,4,6,sweep_truth_n4_9,1,cnot_depth,CNOT-depth,35.9,,10,0.009780168533325195,1A3D
49,24,12,True,54,,1,28,and_affine_nmcts,4,6,sweep_truth_n4_2,2,cnot_depth,CNOT-depth,33.02,,8,0.6430408954620361,667
53,32,10,True,71,,0,39,and_cube_beam,4,5,sweep_truth_n4_9,2,cnot_depth,CNOT-depth,40.41,,10,0.0017251968383789062,1A3D
29,20,10,True,37,,0,19,sshr_h,4,5,sweep_truth_n4_9,1,cnot_depth,CNOT-depth,23.37,,10,0.00028204917907714844,1A3D
49,28,7,True,49,,0,21,and_direct_anf,4,5,sweep_truth_n4_10,2,cnot_depth,CNOT-depth,35.15,,7,5.2928924560546875e-05,AD3C
41,20,7,True,41,,1,19,and_mcts_factor,4,6,sweep_truth_n4_10,2,cnot_depth,CNOT-depth,27.85,,7,0.0033452510833740234,AD3C
40,16,11,True,45,,1,25,and_affine_nmcts,4,6,sweep_truth_n4_8,1,cnot_depth,CNOT-depth,23.450000000000003,,7,0.3067739009857178,BC89
34,20,7,True,38,,0,18,and_cube_beam,4,5,sweep_truth_n4_10,2,cnot_depth,CNOT-depth,26.34,,7,0.002490997314453125,AD3C
21,28,7,True,29,,0,15,sshr_h,4,5,sweep_truth_n4_10,1,cnot_depth,CNOT-depth,26.45,,7,0.00030112266540527344,AD3C
57,32,9,True,57,,0,25,and_direct_anf,4,5,sweep_truth_n4_11,1,cnot_depth,CNOT-depth,37.870000000000005,,9,6.508827209472656e-05,BD9C
49,24,9,True,49,,1,23,and_mcts_factor,4,6,sweep_truth_n4_11,1,cnot_depth,CNOT-depth,30.570000000000004,,9,0.005498170852661133,BD9C
41,20,10,True,45,,1,23,and_affine_nmcts,4,6,sweep_truth_n4_9,1,cnot_depth,CNOT-depth,26.21,,5,0.2989842891693115,1A3D
41,24,9,True,55,,0,31,and_cube_beam,4,5,sweep_truth_n4_11,1,cnot_depth,CNOT-depth,29.69,,9,0.0025429725646972656,BD9C
31,24,9,True,41,,0,18,sshr_h,4,5,sweep_truth_n4_11,1,cnot_depth,CNOT-depth,26.64,,9,0.0003628730773925781,BD9C
115,68,13,True,115,,0,47,and_direct_anf,5,6,sweep_truth_n5_0,2,cnot_depth,CNOT-depth,78.57000000000001,,13,8.440017700195312e-05,E465E150
36,16,8,True,38,,1,20,and_affine_nmcts,4,6,sweep_truth_n4_5,2,cnot_depth,CNOT-depth,24.119999999999997,,6,0.49650120735168457,3EB1
93,48,13,True,93,,1,41,and_mcts_factor,5,7,sweep_truth_n5_0,2,cnot_depth,CNOT-depth,59.78999999999999,,13,0.03371119499206543,E465E150
66,40,13,True,80,,0,40,and_cube_beam,5,6,sweep_truth_n5_0,2,cnot_depth,CNOT-depth,48.67999999999999,,13,0.010097742080688477,E465E150
62,72,13,True,78,,0,37,sshr_h,5,6,sweep_truth_n5_0,1,cnot_depth,CNOT-depth,66.57000000000001,,13,0.0027260780334472656,E465E150
173,104,17,True,173,,0,69,and_direct_anf,5,6,sweep_truth_n5_1,2,cnot_depth,CNOT-depth,117.27000000000001,,17,0.00011301040649414062,8B9D2434
48,24,11,True,53,,1,27,and_affine_nmcts,4,6,sweep_truth_n4_3,2,cnot_depth,CNOT-depth,32.75,,7,0.6671440601348877,BDD6
369,196,35,True,369,,1,151,and_mcts_factor,6,8,threshold3_n6,2,cnot_depth,CNOT-depth,228.85,,35,1.3462653160095215,FFFEFEE8FEE8E880
85,52,17,True,111,,0,59,and_cube_beam,5,6,sweep_truth_n5_1,2,cnot_depth,CNOT-depth,62.57000000000001,,17,0.008120059967041016,8B9D2434
60,64,17,True,82,,0,37,sshr_h,5,6,sweep_truth_n5_1,1,cnot_depth,CNOT-depth,61.33,,17,0.0028607845306396484,8B9D2434
140,84,14,True,140,,0,56,and_direct_anf,5,6,sweep_truth_n5_2,3,cnot_depth,CNOT-depth,97.56,,14,9.989738464355469e-05,16419F82
136,64,17,True,136,,1,60,and_mcts_factor,5,7,sweep_truth_n5_1,2,cnot_depth,CNOT-depth,81.55999999999999,,17,0.09990596771240234,8B9D2434
25,12,9,True,29,,0,17,and_affine_nmcts,4,5,sweep_truth_n4_11,1,cnot_depth,CNOT-depth,16.79,,5,0.18909311294555664,BD9C
103,64,14,True,123,,0,59,and_cube_beam,5,6,sweep_truth_n5_2,3,cnot_depth,CNOT-depth,76.57000000000001,,14,0.008693695068359375,16419F82
66,72,14,True,76,,0,27,sshr_h,5,6,sweep_truth_n5_2,2,cnot_depth,CNOT-depth,69.03,,14,0.002382040023803711,16419F82
110,64,15,True,111,,0,47,and_direct_anf,5,6,sweep_truth_n5_3,2,cnot_depth,CNOT-depth,74.75,,15,9.489059448242188e-05,972A8469
109,56,14,True,109,,1,47,and_mcts_factor,5,7,sweep_truth_n5_2,2,cnot_depth,CNOT-depth,69.21,,14,0.06402921676635742,16419F82
92,44,15,True,93,,1,43,and_mcts_factor,5,7,sweep_truth_n5_3,2,cnot_depth,CNOT-depth,57.029999999999994,,15,0.033709049224853516,972A8469
39,16,8,True,43,,1,25,and_affine_nmcts,4,6,sweep_truth_n4_7,2,cnot_depth,CNOT-depth,25.110000000000003,,5,0.5742208957672119,23B8
64,64,15,True,84,,0,39,sshr_h,5,6,sweep_truth_n5_3,1,cnot_depth,CNOT-depth,62.230000000000004,,15,0.002374887466430664,972A8469
119,72,12,True,120,,0,48,and_direct_anf,5,6,sweep_truth_n5_4,2,cnot_depth,CNOT-depth,82.3,,12,8.392333984375e-05,6C031199
116,72,15,True,146,,0,74,and_cube_beam,5,6,sweep_truth_n5_3,3,cnot_depth,CNOT-depth,86.10000000000001,,15,0.007919788360595703,972A8469
225,132,35,True,238,,1,100,and_affine_nmcts,6,8,threshold3_n6,2,cnot_depth,CNOT-depth,150.34,,16,1.3681657314300537,FFFEFEE8FEE8E880
90,56,12,True,108,,0,52,and_cube_beam,5,6,sweep_truth_n5_4,2,cnot_depth,CNOT-depth,65.75999999999999,,12,0.007730960845947266,6C031199
76,76,12,True,100,,0,47,sshr_h,5,6,sweep_truth_n5_4,1,cnot_depth,CNOT-depth,73.55,,12,0.0023338794708251953,6C031199
179,108,18,True,180,,0,72,and_direct_anf,5,6,sweep_truth_n5_5,3,cnot_depth,CNOT-depth,123.54,,18,0.00010228157043457031,822E8F3
95,44,12,True,96,,1,42,and_mcts_factor,5,7,sweep_truth_n5_4,2,cnot_depth,CNOT-depth,57.800000000000004,,12,0.04402279853820801,6C031199
134,68,18,True,135,,1,59,and_mcts_factor,5,7,sweep_truth_n5_5,2,cnot_depth,CNOT-depth,83.71,,18,0.08593201637268066,822E8F3
84,52,18,True,98,,0,46,and_cube_beam,5,6,sweep_truth_n5_5,3,cnot_depth,CNOT-depth,63.220000000000006,,18,0.00699305534362793,822E8F3
92,100,18,True,120,,0,50,sshr_h,5,6,sweep_truth_n5_5,2,cnot_depth,CNOT-depth,95.66,,18,0.002816915512084961,822E8F3
198,120,18,True,198,,0,78,and_direct_anf,5,6,sweep_truth_n5_6,2,cnot_depth,CNOT-depth,134.26,,18,0.00010085105895996094,7A0CA6E
112,48,13,True,118,,1,60,and_affine_nmcts,5,7,sweep_truth_n5_11,2,balanced,Balanced,58.85000000000001,,13,4.1949028968811035,9A1DE644
28,12,7,True,33,,1,19,and_affine_nmcts,4,6,sweep_truth_n4_10,2,cnot_depth,CNOT-depth,19.67,,5,0.49437713623046875,AD3C
151,76,18,True,151,,1,65,and_mcts_factor,5,7,sweep_truth_n5_6,2,cnot_depth,CNOT-depth,93.31,,18,0.13370895385742188,7A0CA6E
64,64,18,True,88,,0,43,sshr_h,5,6,sweep_truth_n5_6,1,cnot_depth,CNOT-depth,62.59,,18,0.0023641586303710938,7A0CA6E
88,52,10,True,88,,0,36,and_direct_anf,5,6,sweep_truth_n5_7,2,cnot_depth,CNOT-depth,61.04,,10,7.200241088867188e-05,17FC695A
85,52,18,True,103,,0,51,and_cube_beam,5,6,sweep_truth_n5_6,2,cnot_depth,CNOT-depth,61.85,,18,0.007571220397949219,7A0CA6E
75,36,10,True,75,,1,33,and_mcts_factor,5,7,sweep_truth_n5_7,2,cnot_depth,CNOT-depth,47.230000000000004,,10,0.019055843353271484,17FC695A
80,48,10,True,88,,0,40,and_cube_beam,5,6,sweep_truth_n5_7,2,cnot_depth,CNOT-depth,57.04,,10,0.012624025344848633,17FC695A
52,52,10,True,64,,0,27,sshr_h,5,6,sweep_truth_n5_7,1,cnot_depth,CNOT-depth,50.550000000000004,,10,0.002669811248779297,17FC695A
173,104,18,True,174,,0,70,and_direct_anf,5,6,sweep_truth_n5_8,3,cnot_depth,CNOT-depth,119.36000000000001,,18,0.00010514259338378906,37F8A88B
128,64,18,True,129,,1,57,and_mcts_factor,5,7,sweep_truth_n5_8,2,cnot_depth,CNOT-depth,79.53,,18,0.08791112899780273,37F8A88B
78,40,15,True,89,,1,43,and_affine_nmcts,5,7,threshold2_n5,2,cnot_depth,CNOT-depth,51.589999999999996,,6,3.5191850662231445,FFFEFEE8
122,76,18,True,146,,0,70,and_cube_beam,5,6,sweep_truth_n5_8,3,cnot_depth,CNOT-depth,89.74,,18,0.013722896575927734,37F8A88B
80,96,18,True,102,,0,44,sshr_h,5,6,sweep_truth_n5_8,2,cnot_depth,CNOT-depth,89.4,,18,0.002936124801635742,37F8A88B
198,120,18,True,198,,0,78,and_direct_anf,5,6,sweep_truth_n5_9,2,cnot_depth,CNOT-depth,134.26,,18,0.00010323524475097656,3B8FAA18
152,72,18,True,152,,1,66,and_mcts_factor,5,7,sweep_truth_n5_9,2,cnot_depth,CNOT-depth,90.97999999999999,,18,0.12739825248718262,3B8FAA18
68,32,13,True,74,,1,36,and_affine_nmcts,5,7,sweep_truth_n5_0,2,cnot_depth,CNOT-depth,43.32,,8,2.2771267890930176,E465E150
111,68,18,True,141,,0,73,and_cube_beam,5,6,sweep_truth_n5_9,3,cnot_depth,CNOT-depth,82.19000000000001,,18,0.011387109756469727,3B8FAA18
82,80,18,True,106,,0,48,sshr_h,5,6,sweep_truth_n5_9,1,cnot_depth,CNOT-depth,77.72000000000001,,18,0.0028731822967529297,3B8FAA18
134,80,15,True,135,,0,55,and_direct_anf,5,6,sweep_truth_n5_10,3,cnot_depth,CNOT-depth,93.47,,15,9.417533874511719e-05,815EF6D1
107,52,15,True,108,,1,48,and_mcts_factor,5,7,sweep_truth_n5_10,2,cnot_depth,CNOT-depth,66.18,,15,0.06403493881225586,815EF6D1
72,32,18,True,83,,1,45,and_affine_nmcts,5,7,sweep_truth_n5_6,2,cnot_depth,CNOT-depth,44.85,,12,2.244992971420288,7A0CA6E
92,56,15,True,105,,0,49,and_cube_beam,5,6,sweep_truth_n5_10,3,cnot_depth,CNOT-depth,67.85,,15,0.014867067337036133,815EF6D1
72,76,15,True,100,,0,46,sshr_h,5,6,sweep_truth_n5_10,2,cnot_depth,CNOT-depth,74.82,,15,0.0035147666931152344,815EF6D1
133,80,13,True,133,,0,53,and_direct_anf,5,6,sweep_truth_n5_11,3,cnot_depth,CNOT-depth,93.11,,13,9.393692016601562e-05,9A1DE644
106,52,13,True,106,,1,46,and_mcts_factor,5,7,sweep_truth_n5_11,2,cnot_depth,CNOT-depth,65.82,,13,0.05602002143859863,9A1DE644
75,36,10,True,75,,1,33,and_affine_nmcts,5,7,sweep_truth_n5_7,2,cnot_depth,CNOT-depth,47.230000000000004,,10,2.4481449127197266,17FC695A
92,56,13,True,110,,0,54,and_cube_beam,5,6,sweep_truth_n5_11,3,cnot_depth,CNOT-depth,68.29999999999998,,13,0.009456157684326172,9A1DE644
110,116,13,True,142,,0,59,sshr_h,5,6,sweep_truth_n5_11,2,cnot_depth,CNOT-depth,111.15,,13,0.0032062530517578125,9A1DE644
432,268,31,True,433,,0,165,and_direct_anf,6,7,sweep_truth_n6_0,4,cnot_depth,CNOT-depth,296.25,,31,0.00017213821411132812,8FADC1A606CB0FB3
73,36,15,True,80,,1,40,and_affine_nmcts,5,7,sweep_truth_n5_3,2,cnot_depth,CNOT-depth,47.339999999999996,,10,2.759652853012085,972A8469
82,36,12,True,84,,1,38,and_affine_nmcts,5,7,sweep_truth_n5_4,2,cnot_depth,CNOT-depth,49.260000000000005,,8,2.936689853668213,6C031199
258,160,31,True,326,,0,166,and_cube_beam,6,7,sweep_truth_n6_0,4,cnot_depth,CNOT-depth,186.18,,31,0.06520509719848633,8FADC1A606CB0FB3
120,192,31,True,166,,0,77,sshr_h,6,7,sweep_truth_n6_0,2,cnot_depth,CNOT-depth,164.45000000000002,,31,0.03229498863220215,8FADC1A606CB0FB3
524,324,39,True,525,,0,201,and_direct_anf,6,7,sweep_truth_n6_1,3,cnot_depth,CNOT-depth,354.92999999999995,,39,0.00020074844360351562,B74D0FB132E70629
299,152,31,True,300,,2,126,and_mcts_factor,6,9,sweep_truth_n6_0,3,cnot_depth,CNOT-depth,183.88,,31,0.6387479305267334,8FADC1A606CB0FB3
91,40,17,True,101,,1,51,and_affine_nmcts,5,7,sweep_truth_n5_1,2,cnot_depth,CNOT-depth,54.96999999999999,,10,3.540062189102173,8B9D2434
245,152,39,True,289,,0,137,and_cube_beam,6,7,sweep_truth_n6_1,4,cnot_depth,CNOT-depth,175.39000000000001,,39,0.0619349479675293,B74D0FB132E70629
152,204,39,True,208,,0,106,sshr_h,6,7,sweep_truth_n6_1,2,cnot_depth,CNOT-depth,181.65999999999997,,39,0.03622293472290039,B74D0FB132E70629
398,244,33,True,399,,0,155,and_direct_anf,6,7,sweep_truth_n6_2,4,cnot_depth,CNOT-depth,271.71000000000004,,33,0.00018215179443359375,B38A088CA65ED389
256,128,31,True,257,,2,113,and_affine_nmcts,6,9,sweep_truth_n6_0,3,cnot_depth,CNOT-depth,156.97,,24,0.767240047454834,8FADC1A606CB0FB3
96,48,14,True,102,,1,48,and_affine_nmcts,5,7,sweep_truth_n5_2,2,cnot_depth,CNOT-depth,61.12,,11,3.7072110176086426,16419F82
237,148,33,True,287,,0,139,and_cube_beam,6,7,sweep_truth_n6_2,4,cnot_depth,CNOT-depth,171.21,,33,0.05656099319458008,B38A088CA65ED389
146,220,33,True,198,,0,96,sshr_h,6,7,sweep_truth_n6_2,2,cnot_depth,CNOT-depth,190.08,,33,0.03709912300109863,B38A088CA65ED389
372,228,30,True,372,,0,144,and_direct_anf,6,7,sweep_truth_n6_3,3,cnot_depth,CNOT-depth,252.36,,30,0.00017523765563964844,6B65A6A48B8148F6
340,172,39,True,341,,1,145,and_mcts_factor,6,8,sweep_truth_n6_1,2,cnot_depth,CNOT-depth,205.73,,39,0.8331072330474854,B74D0FB132E70629
279,140,33,True,280,,2,120,and_mcts_factor,6,9,sweep_truth_n6_2,3,cnot_depth,CNOT-depth,170.82,,33,0.5263268947601318,B38A088CA65ED389
214,132,30,True,282,,0,150,and_cube_beam,6,7,sweep_truth_n6_3,4,cnot_depth,CNOT-depth,156.38,,30,0.05228018760681152,6B65A6A48B8148F6
124,156,30,True,166,,0,82,sshr_h,6,7,sweep_truth_n6_3,2,cnot_depth,CNOT-depth,141.82,,30,0.02882671356201172,6B65A6A48B8148F6
448,276,34,True,448,,0,172,and_direct_anf,6,7,sweep_truth_n6_4,3,cnot_depth,CNOT-depth,303.6,,34,0.0001857280731201172,72FF5D2A386ECBE0
106,48,18,True,113,,1,57,and_affine_nmcts,5,7,sweep_truth_n5_8,2,cnot_depth,CNOT-depth,63.89,,12,3.753185987472534,37F8A88B
260,128,33,True,261,,2,115,and_affine_nmcts,6,9,sweep_truth_n6_2,3,cnot_depth,CNOT-depth,158.03,,26,0.6495168209075928,B38A088CA65ED389
264,136,30,True,264,,1,112,and_mcts_factor,6,8,sweep_truth_n6_3,2,cnot_depth,CNOT-depth,162.16000000000003,,30,0.43703579902648926,6B65A6A48B8148F6
142,200,34,True,188,,0,90,sshr_h,6,7,sweep_truth_n6_4,2,cnot_depth,CNOT-depth,175.5,,34,0.03581809997558594,72FF5D2A386ECBE0
372,228,30,True,372,,0,144,and_direct_anf,6,7,sweep_truth_n6_5,3,cnot_depth,CNOT-depth,252.36,,30,0.00016999244689941406,4737819096DA1DAC
246,152,34,True,294,,0,142,and_cube_beam,6,7,sweep_truth_n6_4,4,cnot_depth,CNOT-depth,176.01999999999998,,34,0.06270194053649902,72FF5D2A386ECBE0
263,136,39,True,274,,2,128,and_affine_nmcts,6,9,sweep_truth_n6_1,3,cnot_depth,CNOT-depth,164.94000000000003,,30,0.938223123550415,B74D0FB132E70629
244,152,30,True,284,,0,132,and_cube_beam,6,7,sweep_truth_n6_5,4,cnot_depth,CNOT-depth,174.76,,30,0.052040815353393555,4737819096DA1DAC
142,212,30,True,194,,0,96,sshr_h,6,7,sweep_truth_n6_5,2,cnot_depth,CNOT-depth,183.84000000000003,,30,0.04234886169433594,4737819096DA1DAC
3,0,3,True,3,,0,3,and_direct_anf,3,4,parity_n3,0,ancilla_tight,Ancilla-tight,0.19499999999999998,,3,3.814697265625e-05,96
3,0,3,True,3,,0,3,and_mcts_factor,3,4,parity_n3,0,ancilla_tight,Ancilla-tight,0.19499999999999998,,3,8.416175842285156e-05,96
3,0,3,True,3,,0,3,and_affine_nmcts,3,4,parity_n3,0,ancilla_tight,Ancilla-tight,0.19499999999999998,,3,0.00568389892578125,96
52,32,3,True,64,,0,32,and_cube_beam,3,4,parity_n3,1,ancilla_tight,Ancilla-tight,43.36,,3,0.00031113624572753906,96
16,8,3,True,20,,0,10,sshr_h,3,4,parity_n3,0,ancilla_tight,Ancilla-tight,9.040000000000001,,3,0.0003001689910888672,96
21,12,3,True,21,,0,9,and_direct_anf,3,4,majority_n3,0,ancilla_tight,Ancilla-tight,13.245,,3,3.1948089599609375e-05,E8
21,12,3,True,21,,0,9,and_mcts_factor,3,4,majority_n3,0,ancilla_tight,Ancilla-tight,13.245,,3,8.58306884765625e-05,E8
233,120,30,True,235,,2,105,and_affine_nmcts,6,9,sweep_truth_n6_3,3,cnot_depth,CNOT-depth,145.79000000000002,,23,0.523597240447998,6B65A6A48B8148F6
27,16,3,True,33,,0,17,and_cube_beam,3,4,majority_n3,1,ancilla_tight,Ancilla-tight,25.745,,3,0.00039505958557128906,E8
11,4,3,True,11,,0,6,sshr_h,3,4,majority_n3,0,ancilla_tight,Ancilla-tight,4.665,,3,6.413459777832031e-05,E8
21,12,3,True,21,,0,9,and_direct_anf,3,4,threshold2_n3,0,ancilla_tight,Ancilla-tight,13.245,,3,3.504753112792969e-05,E8
21,12,3,True,21,,0,9,and_mcts_factor,3,4,threshold2_n3,0,ancilla_tight,Ancilla-tight,13.245,,3,9.107589721679688e-05,E8
12,4,3,True,12,,0,8,and_affine_nmcts,3,4,majority_n3,0,ancilla_tight,Ancilla-tight,4.74,,2,0.006927013397216797,E8
27,16,3,True,33,,0,17,and_cube_beam,3,4,threshold2_n3,1,ancilla_tight,Ancilla-tight,25.745,,3,0.00023317337036132812,E8
11,4,3,True,11,,0,6,sshr_h,3,4,threshold2_n3,0,ancilla_tight,Ancilla-tight,4.665,,3,5.3882598876953125e-05,E8
4,0,4,True,4,,0,4,and_direct_anf,4,5,parity_n4,0,ancilla_tight,Ancilla-tight,0.26,,4,3.6716461181640625e-05,6996
4,0,4,True,4,,0,4,and_mcts_factor,4,5,parity_n4,0,ancilla_tight,Ancilla-tight,0.26,,4,8.130073547363281e-05,6996
12,4,3,True,12,,0,8,and_affine_nmcts,3,4,threshold2_n3,0,ancilla_tight,Ancilla-tight,4.74,,2,0.007008075714111328,E8
152,96,4,True,184,,0,88,and_cube_beam,4,5,parity_n4,2,ancilla_tight,Ancilla-tight,121.72,,4,0.002816915512084961,6996
20,8,4,True,24,,0,14,sshr_h,4,5,parity_n4,0,ancilla_tight,Ancilla-tight,9.3,,4,0.00020003318786621094,6996
71,44,5,True,71,,0,27,and_direct_anf,4,5,majority_n4,2,ancilla_tight,Ancilla-tight,64.17500000000001,,5,4.315376281738281e-05,E880
4,0,4,True,4,,0,4,and_affine_nmcts,4,5,parity_n4,0,ancilla_tight,Ancilla-tight,0.26,,4,0.007855892181396484,6996
61,32,5,True,61,,1,25,and_mcts_factor,4,6,majority_n4,2,ancilla_tight,Ancilla-tight,51.605,,5,0.007827997207641602,E880
64,40,5,True,72,,0,32,and_cube_beam,4,5,majority_n4,2,ancilla_tight,Ancilla-tight,59.96,,5,0.0007600784301757812,E880
34,44,5,True,36,,0,9,sshr_h,4,5,majority_n4,1,ancilla_tight,Ancilla-tight,53.99,,5,0.00024008750915527344,E880
61,36,7,True,61,,0,25,and_direct_anf,4,5,threshold2_n4,2,ancilla_tight,Ancilla-tight,55.605,,7,4.887580871582031e-05,FEE8
59,32,7,True,59,,1,25,and_mcts_factor,4,6,threshold2_n4,2,ancilla_tight,Ancilla-tight,51.495,,7,0.002971172332763672,FEE8
114,52,18,True,125,,1,61,and_affine_nmcts,5,7,sweep_truth_n5_5,2,cnot_depth,CNOT-depth,68.93,,13,4.4363930225372314,822E8F3
53,32,7,True,68,,0,36,and_cube_beam,4,5,threshold2_n4,2,ancilla_tight,Ancilla-tight,51.5,,7,0.002907991409301758,FEE8
35,36,7,True,43,,0,19,sshr_h,4,5,threshold2_n4,1,ancilla_tight,Ancilla-tight,46.235,,7,0.00045013427734375,FEE8
5,0,5,True,5,,0,5,and_direct_anf,5,6,parity_n5,0,ancilla_tight,Ancilla-tight,0.325,,5,5.2928924560546875e-05,96696996
5,0,5,True,5,,0,5,and_mcts_factor,5,6,parity_n5,0,ancilla_tight,Ancilla-tight,0.325,,5,0.00010085105895996094,96696996
5,0,5,True,5,,0,5,and_affine_nmcts,5,6,parity_n5,0,ancilla_tight,Ancilla-tight,0.325,,5,0.010087013244628906,96696996
400,256,5,True,480,,0,224,and_cube_beam,5,6,parity_n5,3,ancilla_tight,Ancilla-tight,305.44,,5,0.01715993881225586,96696996
108,96,5,True,132,,0,54,sshr_h,5,6,parity_n5,1,ancilla_tight,Ancilla-tight,110.84,,5,0.0029129981994628906,96696996
225,140,15,True,225,,0,85,and_direct_anf,5,6,majority_n5,2,ancilla_tight,Ancilla-tight,169.225,,15,8.702278137207031e-05,FEE8E880
266,140,30,True,266,,1,112,and_mcts_factor,6,8,sweep_truth_n6_5,2,cnot_depth,CNOT-depth,165.28,,30,0.44112586975097656,4737819096DA1DAC
174,84,15,True,174,,1,72,and_mcts_factor,5,7,majority_n5,2,ancilla_tight,Ancilla-tight,110.28999999999999,,15,0.16680216789245605,FEE8E880
146,92,15,True,176,,0,84,and_cube_beam,5,6,majority_n5,3,ancilla_tight,Ancilla-tight,125.32000000000001,,15,0.006663799285888672,FEE8E880
88,80,15,True,114,,0,56,sshr_h,5,6,majority_n5,1,ancilla_tight,Ancilla-tight,93.78999999999999,,15,0.0028107166290283203,FEE8E880
165,100,15,True,165,,0,65,and_direct_anf,5,6,threshold2_n5,2,ancilla_tight,Ancilla-tight,125.725,,15,8.988380432128906e-05,FFFEFEE8
239,120,30,True,251,,1,119,and_affine_nmcts,6,8,sweep_truth_n6_5,3,cnot_depth,CNOT-depth,148.29,,26,0.5437829494476318,4737819096DA1DAC
143,80,15,True,143,,1,59,and_mcts_factor,5,7,threshold2_n5,2,ancilla_tight,Ancilla-tight,104.455,,15,0.07047915458679199,FFFEFEE8
132,80,15,True,166,,0,86,and_cube_beam,5,6,threshold2_n5,3,ancilla_tight,Ancilla-tight,112.63,,15,0.01568889617919922,FFFEFEE8
40,64,15,True,59,,0,28,sshr_h,5,6,threshold2_n5,1,ancilla_tight,Ancilla-tight,74.765,,15,0.002292156219482422,FFFEFEE8
6,0,6,True,6,,0,6,and_direct_anf,6,7,parity_n6,0,ancilla_tight,Ancilla-tight,0.38999999999999996,,6,8.296966552734375e-05,6996966996696996
6,0,6,True,6,,0,6,and_mcts_factor,6,7,parity_n6,0,ancilla_tight,Ancilla-tight,0.38999999999999996,,6,0.00013518333435058594,6996966996696996
6,0,6,True,6,,0,6,and_affine_nmcts,6,7,parity_n6,0,ancilla_tight,Ancilla-tight,0.38999999999999996,,6,0.0027611255645751953,6996966996696996
309,156,34,True,309,,1,131,and_mcts_factor,6,8,sweep_truth_n6_4,2,cnot_depth,CNOT-depth,187.05,,34,0.6990480422973633,72FF5D2A386ECBE0
120,96,6,True,144,,0,66,sshr_h,6,7,parity_n6,1,ancilla_tight,Ancilla-tight,111.61999999999999,,6,0.021882057189941406,6996966996696996
285,180,15,True,285,,0,105,and_direct_anf,6,7,majority_n6,2,ancilla_tight,Ancilla-tight,212.72500000000002,,15,0.00013875961303710938,FEE8E880E8808000
992,640,6,True,1184,,0,544,and_cube_beam,6,7,parity_n6,4,ancilla_tight,Ancilla-tight,734.88,,6,0.10019612312316895,6996966996696996
