name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches
terms_n22_0016_deep,22,deep,184,direct_logical_and,1942.3100000000002,1764,2830,2830,1066,6,7.080016075633466e-07,True,1,0
terms_n22_0016_deep,22,deep,184,screen_depth1,1678.245,1520,2453,2453,933,7,0.1368557090027025,True,5,0
terms_n22_0016_deep,22,deep,184,screen_depth2,1604.165,1452,2349,2349,897,7,0.6597223339995253,True,7,0
terms_n22_0016_deep,22,deep,184,screen_single,1796.02,1628,2620,2620,992,7,0.020592749999195803,True,3,0
terms_n22_0017_shallow,22,shallow,47,adaptive_all_depth,433.07,388,630,630,242,4,0.021487165991857182,True,3,0
terms_n22_0017_shallow,22,shallow,47,depth2_guard_direct,433.07,388,630,630,242,4,0.008550916994863655,True,3,0
terms_n22_0017_shallow,22,shallow,47,depth_policy,433.07,388,630,630,242,4,0.008437791002506856,True,3,0
terms_n22_0017_shallow,22,shallow,47,direct_logical_and,457.105,412,665,665,253,3,6.250047590583563e-07,True,1,0
terms_n22_0017_shallow,22,shallow,47,screen_depth1,433.07,388,630,630,242,4,0.008437791002506856,True,3,0
terms_n22_0017_shallow,22,shallow,47,screen_depth2,433.07,388,630,630,242,4,0.008550916994863655,True,3,0
terms_n22_0017_shallow,22,shallow,47,screen_single,433.07,388,630,630,242,4,0.004498457994486671,True,3,0
terms_n22_0018_mixed,22,mixed,114,adaptive_all_depth,1152.5,1044,1676,1676,632,5,0.4818753329964238,True,7,0
terms_n22_0018_mixed,22,mixed,114,depth2_guard_direct,1152.5,1044,1676,1676,632,5,0.39007295799819985,True,7,0
terms_n22_0018_mixed,22,mixed,114,depth_policy,1152.5,1044,1676,1676,632,5,0.39007295799819985,True,7,0
terms_n22_0018_mixed,22,mixed,114,direct_logical_and,1378.9600000000003,1252,1992,1992,740,5,7.499984349124134e-07,True,1,0
terms_n22_0018_mixed,22,mixed,114,screen_depth1,1204.635,1092,1747,1747,655,5,0.07988129199657124,True,5,0
terms_n22_0018_mixed,22,mixed,114,screen_depth2,1152.5,1044,1676,1676,632,5,0.39007295799819985,True,7,0
terms_n22_0018_mixed,22,mixed,114,screen_single,1291.765,1172,1869,1869,697,5,0.011921083001652732,True,3,0
terms_n22_0019_deep,22,deep,112,adaptive_all_depth,1234.93,1116,1786,1786,670,7,0.4721597509997082,True,7,0
terms_n22_0019_deep,22,deep,112,depth2_guard_direct,1234.93,1116,1786,1786,670,7,0.383706833999895,True,7,0
terms_n22_0019_deep,22,deep,112,depth_policy,1234.93,1116,1786,1786,670,7,0.383706833999895,True,7,0
terms_n22_0019_deep,22,deep,112,direct_logical_and,1387.18,1256,1996,1996,740,7,7.910057320259511e-07,True,1,0
terms_n22_0019_deep,22,deep,112,screen_depth1,1274.0149999999999,1152,1839,1839,687,7,0.07681687500007683,True,5,0
terms_n22_0019_deep,22,deep,112,screen_depth2,1234.93,1116,1786,1786,670,7,0.383706833999895,True,7,0
terms_n22_0019_deep,22,deep,112,screen_single,1326.15,1200,1910,1910,710,7,0.011636041999736335,True,3,0
terms_n22_0020_shallow,22,shallow,35,adaptive_all_depth,249.59,220,366,366,146,4,0.015792624006280676,True,3,0
terms_n22_0020_shallow,22,shallow,35,depth2_guard_direct,249.59,220,366,366,146,4,0.006290625002293382,True,3,0
terms_n22_0020_shallow,22,shallow,35,depth_policy,249.59,220,366,366,146,4,0.006059708000975661,True,3,0
terms_n22_0020_shallow,22,shallow,35,direct_logical_and,277.97499999999997,248,407,407,159,3,1.0830044629983604e-06,True,1,0
terms_n22_0020_shallow,22,shallow,35,screen_depth1,249.59,220,366,366,146,4,0.006059708000975661,True,3,0
terms_n22_0020_shallow,22,shallow,35,screen_depth2,249.59,220,366,366,146,4,0.006290625002293382,True,3,0
terms_n22_0020_shallow,22,shallow,35,screen_single,249.59,220,366,366,146,4,0.0034422910030116327,True,3,0
terms_n22_0021_mixed,22,mixed,94,adaptive_all_depth,825.08,744,1208,1208,464,5,0.3642874160068459,True,7,0
terms_n22_0021_mixed,22,mixed,94,depth2_guard_direct,825.08,744,1208,1208,464,5,0.2915363749998505,True,7,0
terms_n22_0021_mixed,22,mixed,94,depth_policy,825.08,744,1208,1208,464,5,0.2915363749998505,True,7,0
terms_n22_0021_mixed,22,mixed,94,direct_logical_and,966.7600000000001,876,1408,1408,532,4,8.330025593750179e-07,True,1,0
terms_n22_0021_mixed,22,mixed,94,screen_depth1,842.3500000000001,760,1230,1230,470,5,0.06319962500128895,True,5,0
terms_n22_0021_mixed,22,mixed,94,screen_depth2,825.08,744,1208,1208,464,5,0.2915363749998505,True,7,0
terms_n22_0021_mixed,22,mixed,94,screen_single,859.62,776,1252,1252,476,5,0.009551416005706415,True,3,0
terms_n22_0022_deep,22,deep,198,adaptive_all_depth,2218.23,2016,3206,3206,1190,7,0.8857160830011708,True,7,0
terms_n22_0022_deep,22,deep,198,depth2_guard_direct,2218.23,2016,3206,3206,1190,7,0.7172681250012829,True,7,0
terms_n22_0022_deep,22,deep,198,depth_policy,2218.23,2016,3206,3206,1190,7,0.7172681250012829,True,7,0
terms_n22_0022_deep,22,deep,198,direct_logical_and,2549.87,2320,3678,3678,1358,7,7.920025382190943e-07,True,1,0
terms_n22_0022_deep,22,deep,198,screen_depth1,2305.4249999999997,2096,3329,3329,1233,7,0.14687645799858728,True,5,0
terms_n22_0022_deep,22,deep,198,screen_depth2,2218.23,2016,3206,3206,1190,7,0.7172681250012829,True,7,0
terms_n22_0022_deep,22,deep,198,screen_single,2423.395,2204,3499,3499,1295,7,0.021571500001300592,True,3,0
terms_n22_0023_shallow,22,shallow,58,adaptive_all_depth,422.66999999999996,376,622,622,246,5,0.1683094149993849,True,7,0
terms_n22_0023_shallow,22,shallow,58,depth2_guard_direct,422.66999999999996,376,622,622,246,5,0.12525133300368907,True,7,0
terms_n22_0023_shallow,22,shallow,58,depth_policy,422.66999999999996,376,622,622,246,5,0.12525133300368907,True,7,0
terms_n22_0023_shallow,22,shallow,58,direct_logical_and,577.27,520,838,838,318,4,7.080016075633466e-07,True,1,0
terms_n22_0023_shallow,22,shallow,58,screen_depth1,435.59,388,638,638,250,5,0.03723766600160161,True,5,0
terms_n22_0023_shallow,22,shallow,58,screen_depth2,422.66999999999996,376,622,622,246,5,0.12525133300368907,True,7,0
terms_n22_0023_shallow,22,shallow,58,screen_single,479.025,428,697,697,269,5,0.005820415994094219,True,3,0
terms_n22_0024_mixed,22,mixed,122,adaptive_all_depth,1083.7450000000001,980,1593,1593,613,5,0.5045248750029714,True,7,0
terms_n22_0024_mixed,22,mixed,122,depth2_guard_direct,1083.7450000000001,980,1593,1593,613,5,0.41073133300233167,True,7,0
terms_n22_0024_mixed,22,mixed,122,depth_policy,1083.7450000000001,980,1593,1593,613,5,0.41073133300233167,True,7,0
terms_n22_0024_mixed,22,mixed,122,direct_logical_and,1225.2299999999998,1112,1790,1790,678,4,8.749993867240846e-07,True,1,0
terms_n22_0024_mixed,22,mixed,122,screen_depth1,1096.665,992,1609,1609,617,5,0.08155908299522707,True,5,0
terms_n22_0024_mixed,22,mixed,122,screen_depth2,1083.7450000000001,980,1593,1593,613,5,0.41073133300233167,True,7,0
terms_n22_0024_mixed,22,mixed,122,screen_single,1131.465,1024,1657,1657,633,5,0.012234459005412646,True,3,0
terms_n22_0025_deep,22,deep,204,adaptive_all_depth,2330.045,2120,3373,3373,1253,6,0.9344762089895085,True,7,0
terms_n22_0025_deep,22,deep,204,depth2_guard_direct,2330.045,2120,3373,3373,1253,6,0.7578840409987606,True,7,0
terms_n22_0025_deep,22,deep,204,depth_policy,2330.045,2120,3373,3373,1253,6,0.7578840409987606,True,7,0
terms_n22_0025_deep,22,deep,204,direct_logical_and,2596.11,2364,3750,3750,1386,6,7.500057108700275e-07,True,1,0
terms_n22_0025_deep,22,deep,204,screen_depth1,2395.4249999999997,2180,3465,3465,1285,6,0.15381670899660094,True,5,0
terms_n22_0025_deep,22,deep,204,screen_depth2,2330.045,2120,3373,3373,1253,6,0.7578840409987606,True,7,0
terms_n22_0025_deep,22,deep,204,screen_single,2491.4500000000003,2268,3602,3602,1334,6,0.022775458994146902,True,3,0
terms_n22_0026_shallow,22,shallow,52,adaptive_all_depth,343.91499999999996,304,507,507,203,5,0.08786608200171031,True,5,0
terms_n22_0026_shallow,22,shallow,52,depth2_guard_direct,343.91499999999996,304,507,507,203,5,0.059146416002477054,True,5,0
terms_n22_0026_shallow,22,shallow,52,depth_policy,343.91499999999996,304,507,507,203,5,0.02365608300169697,True,5,0
terms_n22_0026_shallow,22,shallow,52,direct_logical_and,459.43,412,670,670,258,4,5.420006345957518e-07,True,1,0
terms_n22_0026_shallow,22,shallow,52,screen_depth1,343.91499999999996,304,507,507,203,5,0.02365608300169697,True,5,0
terms_n22_0026_shallow,22,shallow,52,screen_depth2,343.91499999999996,304,507,507,203,5,0.059146416002477054,True,5,0
terms_n22_0026_shallow,22,shallow,52,screen_single,352.485,312,517,517,205,5,0.005063582997536287,True,3,0
terms_n22_0027_mixed,22,mixed,58,adaptive_all_depth,453.315,404,667,667,263,5,0.22485216799395857,True,7,0
terms_n22_0027_mixed,22,mixed,58,depth2_guard_direct,453.315,404,667,667,263,5,0.18158987499919022,True,7,0
terms_n22_0027_mixed,22,mixed,58,depth_policy,453.315,404,667,667,263,5,0.18158987499919022,True,7,0
terms_n22_0027_mixed,22,mixed,58,direct_logical_and,553.17,496,802,802,306,5,8.329952834174037e-07,True,1,0
terms_n22_0027_mixed,22,mixed,58,screen_depth1,470.585,420,689,689,269,5,0.037687208998249844,True,5,0
terms_n22_0027_mixed,22,mixed,58,screen_depth2,453.315,404,667,667,263,5,0.18158987499919022,True,7,0
terms_n22_0027_mixed,22,mixed,58,screen_single,496.555,444,723,723,279,5,0.005575083996518515,True,3,0
terms_n22_0028_deep,22,deep,272,adaptive_all_depth,2936.31,2672,4262,4262,1590,7,1.288354917000106,True,7,0
terms_n22_0028_deep,22,deep,272,depth2_guard_direct,2936.31,2672,4262,4262,1590,7,1.0439138329966227,True,7,0
terms_n22_0028_deep,22,deep,272,depth_policy,2936.31,2672,4262,4262,1590,7,1.0439138329966227,True,7,0
terms_n22_0028_deep,22,deep,272,direct_logical_and,3268.08,2976,4736,4736,1760,7,7.499984349124134e-07,True,1,0
terms_n22_0028_deep,22,deep,272,screen_depth1,3032.27,2760,4398,4398,1638,7,0.21269604199915193,True,5,0
terms_n22_0028_deep,22,deep,272,screen_depth2,2936.31,2672,4262,4262,1590,7,1.0439138329966227,True,7,0
terms_n22_0028_deep,22,deep,272,screen_single,3145.89,2864,4562,4562,1698,7,0.03174504200433148,True,3,0
terms_n22_0029_shallow,22,shallow,70,adaptive_all_depth,704.5900000000001,636,1030,1030,394,4,0.13519583200104535,True,7,0
terms_n22_0029_shallow,22,shallow,70,depth2_guard_direct,704.5900000000001,636,1030,1030,394,4,0.08883412500290433,True,7,0
terms_n22_0029_shallow,22,shallow,70,depth_policy,704.5900000000001,636,1030,1030,394,4,0.08883412500290433,True,7,0
terms_n22_0029_shallow,22,shallow,70,direct_logical_and,734.65,664,1066,1066,402,4,7.089984137564898e-07,True,1,0
terms_n22_0029_shallow,22,shallow,70,screen_depth1,708.745,640,1033,1033,393,4,0.03939704100048402,True,5,0
terms_n22_0029_shallow,22,shallow,70,screen_depth2,704.5900000000001,636,1030,1030,394,4,0.08883412500290433,True,7,0
terms_n22_0029_shallow,22,shallow,70,screen_single,721.6650000000001,652,1049,1049,397,4,0.006964665997656994,True,3,0
terms_n22_0030_mixed,22,mixed,132,adaptive_all_depth,1095.1200000000001,992,1616,1616,624,4,0.5472316239975044,True,7,0
terms_n22_0030_mixed,22,mixed,132,depth2_guard_direct,1095.1200000000001,992,1616,1616,624,4,0.44106566599657526,True,7,0
terms_n22_0030_mixed,22,mixed,132,depth_policy,1095.1200000000001,992,1616,1616,624,4,0.44106566599657526,True,7,0
terms_n22_0030_mixed,22,mixed,132,direct_logical_and,1234.5800000000002,1120,1812,1812,692,4,9.159994078800082e-07,True,1,0
terms_n22_0030_mixed,22,mixed,132,screen_depth1,1116.8049999999998,1012,1645,1645,633,4,0.0922095409987378,True,5,0
terms_n22_0030_mixed,22,mixed,132,screen_depth2,1095.1200000000001,992,1616,1616,624,4,0.44106566599657526,True,7,0
terms_n22_0030_mixed,22,mixed,132,screen_single,1155.955,1048,1699,1699,651,4,0.013956417002191301,True,3,0
terms_n22_0031_deep,22,deep,171,adaptive_all_depth,1873.41,1700,2714,2714,1014,7,0.7595872079909896,True,7,0
terms_n22_0031_deep,22,deep,171,depth2_guard_direct,1873.41,1700,2714,2714,1014,7,0.6173077919956995,True,7,0
terms_n22_0031_deep,22,deep,171,depth_policy,1873.41,1700,2714,2714,1014,7,0.6173077919956995,True,7,0
terms_n22_0031_deep,22,deep,171,direct_logical_and,2160.965,1964,3117,3117,1153,7,5.830006557516754e-07,True,1,0
terms_n22_0031_deep,22,deep,171,screen_depth1,1969.24,1788,2848,2848,1060,7,0.1239813329957542,True,5,0
terms_n22_0031_deep,22,deep,171,screen_depth2,1873.41,1700,2714,2714,1014,7,0.6173077919956995,True,7,0
terms_n22_0031_deep,22,deep,171,screen_single,2065.07,1876,2982,2982,1106,7,0.018298082999535836,True,3,0
terms_n22_0032_shallow,22,shallow,59,adaptive_all_depth,475.415,428,703,703,275,3,0.027082333006546833,True,3,0
terms_n22_0032_shallow,22,shallow,59,depth2_guard_direct,475.415,428,703,703,275,3,0.010883875002036802,True,3,0
terms_n22_0032_shallow,22,shallow,59,depth_policy,475.415,428,703,703,275,3,0.010696625002310611,True,3,0
terms_n22_0032_shallow,22,shallow,59,direct_logical_and,486.33500000000004,440,719,719,279,2,7.080016075633466e-07,True,1,0
terms_n22_0032_shallow,22,shallow,59,screen_depth1,475.415,428,703,703,275,3,0.010696625002310611,True,3,0
terms_n22_0032_shallow,22,shallow,59,screen_depth2,475.415,428,703,703,275,3,0.010883875002036802,True,3,0
terms_n22_0032_shallow,22,shallow,59,screen_single,475.415,428,703,703,275,3,0.005501833002199419,True,3,0
terms_n22_0033_mixed,22,mixed,123,adaptive_all_depth,731.005,656,1101,1101,445,5,0.5010734159950516,True,7,0
terms_n22_0033_mixed,22,mixed,123,depth2_guard_direct,731.005,656,1101,1101,445,5,0.40399883299687644,True,7,0
terms_n22_0033_mixed,22,mixed,123,depth_policy,731.005,656,1101,1101,445,5,0.40399883299687644,True,7,0
terms_n22_0033_mixed,22,mixed,123,direct_logical_and,916.445,828,1365,1365,537,4,6.67001586407423e-07,True,1,0
terms_n22_0033_mixed,22,mixed,123,screen_depth1,748.34,672,1124,1124,452,5,0.08453383299638517,True,5,0
terms_n22_0033_mixed,22,mixed,123,screen_depth2,731.005,656,1101,1101,445,5,0.40399883299687644,True,7,0
terms_n22_0033_mixed,22,mixed,123,screen_single,831.25,748,1242,1242,494,5,0.012540750001790002,True,3,0
terms_n22_0034_deep,22,deep,178,adaptive_all_depth,1965.2150000000001,1784,2847,2847,1063,7,0.819180165999569,True,7,0
terms_n22_0034_deep,22,deep,178,depth2_guard_direct,1965.2150000000001,1784,2847,2847,1063,7,0.6628276249975897,True,7,0
terms_n22_0034_deep,22,deep,178,depth_policy,1965.2150000000001,1784,2847,2847,1063,7,0.6628276249975897,True,7,0
terms_n22_0034_deep,22,deep,178,direct_logical_and,2244.07,2040,3238,3238,1198,7,7.920025382190943e-07,True,1,0
terms_n22_0034_deep,22,deep,178,screen_depth1,2047.93,1860,2962,2962,1102,7,0.1362674580013845,True,5,0
terms_n22_0034_deep,22,deep,178,screen_depth2,1965.2150000000001,1784,2847,2847,1063,7,0.6628276249975897,True,7,0
terms_n22_0034_deep,22,deep,178,screen_single,2143.825,1948,3097,3097,1149,7,0.02008508300059475,True,3,0
terms_n22_0035_shallow,22,shallow,54,adaptive_all_depth,451.34000000000003,408,668,668,260,2,0.025300499990407843,True,3,0
terms_n22_0035_shallow,22,shallow,54,depth2_guard_direct,451.34000000000003,408,668,668,260,2,0.010092999997141305,True,3,0
terms_n22_0035_shallow,22,shallow,54,depth_policy,451.34000000000003,408,668,668,260,2,0.010085124995384831,True,3,0
terms_n22_0035_shallow,22,shallow,54,direct_logical_and,464.26,420,684,684,264,2,5.830006557516754e-07,True,1,0
terms_n22_0035_shallow,22,shallow,54,screen_depth1,451.34000000000003,408,668,668,260,2,0.010085124995384831,True,3,0
terms_n22_0035_shallow,22,shallow,54,screen_depth2,451.34000000000003,408,668,668,260,2,0.010092999997141305,True,3,0
terms_n22_0035_shallow,22,shallow,54,screen_single,451.34000000000003,408,668,668,260,2,0.005122374997881707,True,3,0
terms_n22_0036_mixed,22,mixed,88,adaptive_all_depth,851.115,768,1243,1243,475,5,0.3698742080014199,True,7,0
terms_n22_0036_mixed,22,mixed,88,depth2_guard_direct,851.115,768,1243,1243,475,5,0.3002433750007185,True,7,0
terms_n22_0036_mixed,22,mixed,88,depth_policy,851.115,768,1243,1243,475,5,0.3002433750007185,True,7,0
terms_n22_0036_mixed,22,mixed,88,direct_logical_and,959.6700000000001,868,1390,1390,522,5,5.839974619448185e-07,True,1,0
terms_n22_0036_mixed,22,mixed,88,screen_depth1,872.735,788,1271,1271,483,5,0.06065195800329093,True,5,0
terms_n22_0036_mixed,22,mixed,88,screen_depth2,851.115,768,1243,1243,475,5,0.3002433750007185,True,7,0
terms_n22_0036_mixed,22,mixed,88,screen_single,894.355,808,1299,1299,491,5,0.008978874997410458,True,3,0
terms_n22_0037_deep,22,deep,159,adaptive_all_depth,1646.82,1492,2396,2396,904,7,0.7070526240058825,True,7,0
terms_n22_0037_deep,22,deep,159,depth2_guard_direct,1646.82,1492,2396,2396,904,7,0.5745636659994489,True,7,0
terms_n22_0037_deep,22,deep,159,depth_policy,1646.82,1492,2396,2396,904,7,0.5745636659994489,True,7,0
terms_n22_0037_deep,22,deep,159,direct_logical_and,1788.435,1624,2595,2595,971,6,7.499984349124134e-07,True,1,0
terms_n22_0037_deep,22,deep,159,screen_depth1,1683.97,1528,2450,2450,922,6,0.11542787500366103,True,5,0
terms_n22_0037_deep,22,deep,159,screen_depth2,1646.82,1492,2396,2396,904,7,0.5745636659994489,True,7,0
terms_n22_0037_deep,22,deep,159,screen_single,1727.535,1568,2511,2511,943,6,0.017061083002772648,True,3,0
terms_n22_0038_shallow,22,shallow,77,adaptive_all_depth,606.67,544,894,894,350,5,0.2969097910026903,True,7,0
terms_n22_0038_shallow,22,shallow,77,depth2_guard_direct,606.67,544,894,894,350,5,0.23877733299741521,True,7,0
terms_n22_0038_shallow,22,shallow,77,depth_policy,606.67,544,894,894,350,5,0.23877733299741521,True,7,0
terms_n22_0038_shallow,22,shallow,77,direct_logical_and,739.4549999999999,668,1079,1079,411,4,6.669943104498088e-07,True,1,0
terms_n22_0038_shallow,22,shallow,77,screen_depth1,619.5899999999999,556,910,910,354,5,0.05046120800398057,True,5,0
terms_n22_0038_shallow,22,shallow,77,screen_depth2,606.67,544,894,894,350,5,0.23877733299741521,True,7,0
terms_n22_0038_shallow,22,shallow,77,screen_single,641.275,576,939,939,363,5,0.007671250001294538,True,3,0
terms_n22_0039_mixed,22,mixed,81,adaptive_all_depth,558.755,500,827,827,327,5,0.3134268330031773,True,7,0
terms_n22_0039_mixed,22,mixed,81,depth2_guard_direct,558.755,500,827,827,327,5,0.2523555000007036,True,7,0
terms_n22_0039_mixed,22,mixed,81,depth_policy,558.755,500,827,827,327,5,0.2523555000007036,True,7,0
terms_n22_0039_mixed,22,mixed,81,direct_logical_and,783.215,708,1143,1143,435,4,5.830006557516754e-07,True,1,0
terms_n22_0039_mixed,22,mixed,81,screen_depth1,571.675,512,843,843,331,5,0.05285962500056485,True,5,0
terms_n22_0039_mixed,22,mixed,81,screen_depth2,558.755,500,827,827,327,5,0.2523555000007036,True,7,0
terms_n22_0039_mixed,22,mixed,81,screen_single,606.345,544,889,889,345,5,0.008211708001908846,True,3,0
terms_n22_0040_deep,22,deep,211,adaptive_all_depth,2110.455,1916,3071,3071,1155,7,0.9946495010008221,True,7,0
terms_n22_0040_deep,22,deep,211,depth2_guard_direct,2110.455,1916,3071,3071,1155,7,0.8025785420031752,True,7,0
terms_n22_0040_deep,22,deep,211,depth_policy,2110.455,1916,3071,3071,1155,7,0.8025785420031752,True,7,0
terms_n22_0040_deep,22,deep,211,direct_logical_and,2415.865,2196,3505,3505,1309,7,7.080016075633466e-07,True,1,0
terms_n22_0040_deep,22,deep,211,screen_depth1,2206.4150000000004,2004,3207,3207,1203,7,0.16716054199787322,True,5,0
terms_n22_0040_deep,22,deep,211,screen_depth2,2110.455,1916,3071,3071,1155,7,0.8025785420031752,True,7,0
terms_n22_0040_deep,22,deep,211,screen_single,2306.7250000000004,2096,3349,3349,1253,7,0.024910416999773588,True,3,0
terms_n22_0041_shallow,22,shallow,68,adaptive_all_depth,532.135,476,783,783,307,5,0.1262217920011608,True,7,0
terms_n22_0041_shallow,22,shallow,68,depth2_guard_direct,532.135,476,783,783,307,5,0.08783354199840687,True,7,0
terms_n22_0041_shallow,22,shallow,68,depth_policy,544.99,488,798,798,310,5,0.03166145800059894,True,5,0
terms_n22_0041_shallow,22,shallow,68,direct_logical_and,677.97,612,986,986,374,4,6.249974831007421e-07,True,1,0
terms_n22_0041_shallow,22,shallow,68,screen_depth1,544.99,488,798,798,310,5,0.03166145800059894,True,5,0
terms_n22_0041_shallow,22,shallow,68,screen_depth2,532.135,476,783,783,307,5,0.08783354199840687,True,7,0
terms_n22_0041_shallow,22,shallow,68,screen_single,584.0749999999999,524,851,851,327,5,0.00672679200215498,True,3,0
terms_n22_0042_mixed,22,mixed,75,adaptive_all_depth,564.975,504,831,831,327,6,0.30108337499405025,True,7,0
terms_n22_0042_mixed,22,mixed,75,depth2_guard_direct,564.975,504,831,831,327,6,0.2429744170003687,True,7,0
terms_n22_0042_mixed,22,mixed,75,depth_policy,564.975,504,831,831,327,6,0.2429744170003687,True,7,0
terms_n22_0042_mixed,22,mixed,75,direct_logical_and,750.025,676,1089,1089,413,5,7.080016075633466e-07,True,1,0
terms_n22_0042_mixed,22,mixed,75,screen_depth1,593.2950000000001,532,871,871,339,5,0.05040249999728985,True,5,0
terms_n22_0042_mixed,22,mixed,75,screen_depth2,564.975,504,831,831,327,6,0.2429744170003687,True,7,0
terms_n22_0042_mixed,22,mixed,75,screen_single,649.845,584,949,949,365,5,0.007706457996391691,True,3,0
terms_n22_0043_deep,22,deep,136,adaptive_all_depth,1501.6450000000002,1360,2173,2173,813,7,0.5832147070032079,True,7,0
terms_n22_0043_deep,22,deep,136,depth2_guard_direct,1501.6450000000002,1360,2173,2173,813,7,0.4727083749967278,True,7,0
terms_n22_0043_deep,22,deep,136,depth_policy,1501.6450000000002,1360,2173,2173,813,7,0.4727083749967278,True,7,0
terms_n22_0043_deep,22,deep,136,direct_logical_and,1680.19,1524,2422,2422,898,7,8.749993867240846e-07,True,1,0
terms_n22_0043_deep,22,deep,136,screen_depth1,1549.495,1404,2239,2239,835,7,0.09612579100212315,True,5,0
terms_n22_0043_deep,22,deep,136,screen_depth2,1501.6450000000002,1360,2173,2173,813,7,0.4727083749967278,True,7,0
terms_n22_0043_deep,22,deep,136,screen_single,1601.63,1452,2310,2310,858,7,0.014380541004356928,True,3,0
terms_n22_0044_shallow,22,shallow,35,adaptive_all_depth,203.74,176,300,300,124,5,0.023919749990454875,True,5,0
terms_n22_0044_shallow,22,shallow,35,depth2_guard_direct,203.74,176,300,300,124,5,0.011488416996144224,True,5,0
terms_n22_0044_shallow,22,shallow,35,depth_policy,203.74,176,300,300,124,5,0.009063082994543947,True,5,0
terms_n22_0044_shallow,22,shallow,35,direct_logical_and,275.625,244,401,401,157,4,9.159994078800082e-07,True,1,0
terms_n22_0044_shallow,22,shallow,35,screen_depth1,203.74,176,300,300,124,5,0.009063082994543947,True,5,0
terms_n22_0044_shallow,22,shallow,35,screen_depth2,203.74,176,300,300,124,5,0.011488416996144224,True,5,0
terms_n22_0044_shallow,22,shallow,35,screen_single,207.89499999999998,180,303,303,123,5,0.0033682499997667037,True,3,0
terms_n22_0045_mixed,22,mixed,144,adaptive_all_depth,1241.19,1124,1822,1822,698,5,0.6062466250077705,True,7,0
terms_n22_0045_mixed,22,mixed,144,depth2_guard_direct,1241.19,1124,1822,1822,698,5,0.4901453330021468,True,7,0
terms_n22_0045_mixed,22,mixed,144,depth_policy,1241.19,1124,1822,1822,698,5,0.4901453330021468,True,7,0
terms_n22_0045_mixed,22,mixed,144,direct_logical_and,1465.9099999999999,1332,2142,2142,810,4,8.749993867240846e-07,True,1,0
terms_n22_0045_mixed,22,mixed,144,screen_depth1,1271.5749999999998,1152,1863,1863,711,5,0.10095429200009676,True,5,0
terms_n22_0045_mixed,22,mixed,144,screen_depth2,1241.19,1124,1822,1822,698,5,0.4901453330021468,True,7,0
terms_n22_0045_mixed,22,mixed,144,screen_single,1358.8999999999999,1232,1988,1988,756,5,0.015147000005526934,True,3,0
terms_n22_0046_deep,22,deep,133,adaptive_all_depth,1505.54,1364,2172,2172,808,7,0.5805850829929113,True,7,0
terms_n22_0046_deep,22,deep,133,depth2_guard_direct,1505.54,1364,2172,2172,808,7,0.4713254579983186,True,7,0
terms_n22_0046_deep,22,deep,133,depth_policy,1505.54,1364,2172,2172,808,7,0.4713254579983186,True,7,0
terms_n22_0046_deep,22,deep,133,direct_logical_and,1775.6950000000002,1612,2551,2551,939,7,6.250047590583563e-07,True,1,0
terms_n22_0046_deep,22,deep,133,screen_depth1,1566.5049999999999,1420,2257,2257,837,7,0.0948946669959696,True,5,0
terms_n22_0046_deep,22,deep,133,screen_depth2,1505.54,1364,2172,2172,808,7,0.4713254579983186,True,7,0
terms_n22_0046_deep,22,deep,133,screen_single,1662.335,1508,2391,2391,883,7,0.01436495799862314,True,3,0
terms_n22_0047_shallow,22,shallow,47,adaptive_all_depth,500.15,448,717,718,270,5,0.022857542004203424,True,3,0
terms_n22_0047_shallow,22,shallow,47,depth2_guard_direct,500.15,448,717,718,270,5,0.008970667004177812,True,3,0
terms_n22_0047_shallow,22,shallow,47,depth_policy,500.15,448,717,718,270,5,0.008970667004177812,True,3,0
terms_n22_0047_shallow,22,shallow,47,direct_logical_and,567.8149999999999,512,814,815,303,4,7.90998456068337e-07,True,1,0
terms_n22_0047_shallow,22,shallow,47,screen_depth1,500.15,448,717,718,270,5,0.008970667004177812,True,3,0
terms_n22_0047_shallow,22,shallow,47,screen_depth2,500.15,448,717,718,270,5,0.009100916002353188,True,3,0
terms_n22_0047_shallow,22,shallow,47,screen_single,500.15,448,717,718,270,5,0.004785958997672424,True,3,0
terms_n24_0000_shallow,24,shallow,61,adaptive_all_depth,573.245,516,837,837,321,4,0.03322049999405863,True,3,0
terms_n24_0000_shallow,24,shallow,61,depth2_guard_direct,573.245,516,837,837,321,4,0.013338582997675985,True,3,0
terms_n24_0000_shallow,24,shallow,61,depth_policy,573.245,516,837,837,321,4,0.013338582997675985,True,3,0
terms_n24_0000_shallow,24,shallow,61,direct_logical_and,586.165,528,853,853,325,4,5.830006557516754e-07,True,1,0
terms_n24_0000_shallow,24,shallow,61,screen_depth1,573.245,516,837,837,321,4,0.013093374996969942,True,3,0
terms_n24_0000_shallow,24,shallow,61,screen_depth2,573.245,516,837,837,321,4,0.013338582997675985,True,3,0
terms_n24_0000_shallow,24,shallow,61,screen_single,573.245,516,837,837,321,4,0.0067885419994127005,True,3,0
terms_n24_0001_mixed,24,mixed,80,adaptive_all_depth,715.355,644,1043,1043,399,5,0.36550983399502,True,5,0
terms_n24_0001_mixed,24,mixed,80,depth2_guard_direct,715.355,644,1043,1043,399,5,0.2935561249978491,True,5,0
