CNOT,T,anf_terms,budget,candidate_top_k,correct,depth,explicit_ancilla,gates,max_polarities,mcts_simulations,method,model,n,n_qubits,name,neural_mcts_simulations,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
25,12,3,top12_s12_n16,12,True,30,1,18,8,12,and_pareto_resource_nmcts,no_prior,4,6,adder_carry_w2,16,2,17.63,,6,0.25318408012390137,EC80,no_prior
14,8,2,top12_s12_n16,12,True,14,0,6,8,12,and_affine_nmcts,no_prior,4,5,mul_w2_bit1,16,0,8.830000000000002,,2,0.002226114273071289,6AC0,no_prior
14,8,2,top12_s12_n16,12,True,14,0,6,8,12,and_resource_nmcts,no_prior,4,5,mul_w2_bit1,16,0,8.830000000000002,,2,0.0041599273681640625,6AC0,no_prior
14,8,2,top12_s12_n16,12,True,14,0,6,8,12,and_pareto_resource_nmcts,no_prior,4,5,mul_w2_bit1,16,0,8.830000000000002,,2,0.03705477714538574,6AC0,no_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_affine_nmcts,no_prior,6,8,mul_w3_bit2,16,2,26.25,,4,0.004091024398803711,1E665AAAB4CCF000,no_prior
65,32,9,top12_s12_n16,12,True,71,1,37,8,12,and_pareto_resource_nmcts,no_prior,6,8,mux_2_4,16,1,38.035,,11,0.36524391174316406,FEDCBA9876543210,no_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_resource_nmcts,no_prior,6,8,mul_w3_bit2,16,2,26.25,,4,0.028959989547729492,1E665AAAB4CCF000,no_prior
31,16,9,top12_s12_n16,12,True,33,0,17,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_0,16,1,19.905,,5,0.02873396873474121,A3B1,no_prior
31,16,9,top12_s12_n16,12,True,33,0,17,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_0,16,1,19.905,,5,0.04010772705078125,A3B1,no_prior
184,96,25,top12_s12_n16,12,True,190,1,84,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,truth_n6_29,16,3,113.05,,22,4.935716867446899,98AE43346C12ACE8,learned_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_1,16,1,24.25,,4,0.021212100982666016,1C80,no_prior
37,16,4,top12_s12_n16,12,True,39,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_1,16,1,20.275000000000002,,7,0.028802871704101562,1C80,no_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_pareto_resource_nmcts,no_prior,6,8,mul_w3_bit2,16,2,26.25,,4,0.3445577621459961,1E665AAAB4CCF000,no_prior
31,16,9,top12_s12_n16,12,True,33,0,17,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_0,16,1,19.905,,5,0.26970601081848145,A3B1,no_prior
49,24,12,top12_s12_n16,12,True,54,1,28,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_2,16,2,31.05,,8,0.06168198585510254,667,no_prior
49,24,12,top12_s12_n16,12,True,54,1,28,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_2,16,2,31.05,,8,0.07191991806030273,667,no_prior
37,16,4,top12_s12_n16,12,True,39,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_1,16,1,20.275000000000002,,7,0.24239110946655273,1C80,no_prior
55,28,11,top12_s12_n16,12,True,58,1,28,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_3,16,2,35.35,,8,0.05808091163635254,BDD6,no_prior
52,24,11,top12_s12_n16,12,True,58,1,32,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_3,16,2,31.27,,11,0.08094000816345215,BDD6,no_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_4,16,1,20.455,,5,0.0239560604095459,4668,no_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_4,16,1,20.455,,5,0.03348803520202637,4668,no_prior
70,32,15,top12_s12_n16,12,True,70,1,34,8,12,and_pareto_resource_nmcts,no_prior,5,7,majority_n5,16,2,40.19,,6,2.1070990562438965,FEE8E880,no_prior
36,16,8,top12_s12_n16,12,True,38,1,20,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_5,16,2,22.21,,6,0.04327201843261719,3EB1,no_prior
36,16,8,top12_s12_n16,12,True,38,1,20,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_5,16,2,22.21,,6,0.06188797950744629,3EB1,no_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_4,16,1,20.455,,5,0.31407594680786133,4668,no_prior
31,16,8,top12_s12_n16,12,True,36,0,20,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_6,16,1,19.979999999999997,,6,0.019088029861450195,3924,no_prior
31,16,8,top12_s12_n16,12,True,36,0,20,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_6,16,1,19.979999999999997,,6,0.032205820083618164,3924,no_prior
42,20,12,top12_s12_n16,12,True,46,1,24,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_2,16,2,26.61,,6,0.5895130634307861,667,no_prior
41,20,8,top12_s12_n16,12,True,43,1,21,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_7,16,2,26.495,,5,0.05130791664123535,23B8,no_prior
41,20,8,top12_s12_n16,12,True,43,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_7,16,2,26.495,,5,0.06438016891479492,23B8,no_prior
48,24,11,top12_s12_n16,12,True,55,1,29,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_3,16,2,31.035,,7,0.648475170135498,BDD6,no_prior
40,16,11,top12_s12_n16,12,True,45,1,25,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_8,16,1,20.525000000000002,,7,0.028544187545776367,BC89,no_prior
31,16,8,top12_s12_n16,12,True,36,0,20,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_6,16,1,19.979999999999997,,6,0.22562289237976074,3924,no_prior
40,16,11,top12_s12_n16,12,True,45,1,25,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_8,16,1,20.525000000000002,,7,0.03945493698120117,BC89,no_prior
44,20,10,top12_s12_n16,12,True,50,1,26,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_9,16,1,24.770000000000003,,6,0.028970956802368164,1A3D,no_prior
44,20,10,top12_s12_n16,12,True,50,1,26,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_9,16,1,24.770000000000003,,6,0.04782724380493164,1A3D,no_prior
36,16,8,top12_s12_n16,12,True,38,1,20,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_5,16,2,22.21,,6,0.45736002922058105,3EB1,no_prior
37,16,7,top12_s12_n16,12,True,37,1,19,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_10,16,2,22.225,,7,0.052777767181396484,AD3C,no_prior
55,28,7,top12_s12_n16,12,True,59,2,31,8,12,and_pareto_resource_nmcts,no_prior,6,9,adder_carry_w3,16,4,39.394999999999996,,13,1.4212629795074463,FEFCF8F0E0C08000,no_prior
37,16,7,top12_s12_n16,12,True,37,1,19,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_10,16,2,22.225,,7,0.0668020248413086,AD3C,no_prior
25,12,9,top12_s12_n16,12,True,29,0,17,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_11,16,1,15.605,,5,0.020122289657592773,BD9C,no_prior
25,12,9,top12_s12_n16,12,True,29,0,17,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_11,16,1,15.605,,5,0.033080101013183594,BD9C,no_prior
40,16,11,top12_s12_n16,12,True,45,1,25,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_8,16,1,20.525000000000002,,7,0.33624815940856934,BC89,no_prior
38,16,11,top12_s12_n16,12,True,41,1,23,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_12,16,1,20.365,,5,0.024163007736206055,E465,no_prior
38,16,11,top12_s12_n16,12,True,41,1,23,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_12,16,1,20.365,,5,0.03969717025756836,E465,no_prior
41,20,8,top12_s12_n16,12,True,43,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_7,16,2,26.495,,5,0.4967329502105713,23B8,no_prior
41,20,10,top12_s12_n16,12,True,45,1,23,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_9,16,1,24.545,,5,0.3565070629119873,1A3D,no_prior
45,20,9,top12_s12_n16,12,True,49,1,27,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_13,16,2,26.805,,5,0.05789613723754883,8B9D,no_prior
45,20,9,top12_s12_n16,12,True,49,1,27,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_13,16,2,26.805,,5,0.07268571853637695,8B9D,no_prior
25,12,9,top12_s12_n16,12,True,29,0,17,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_11,16,1,15.605,,5,0.2665252685546875,BD9C,no_prior
43,20,10,top12_s12_n16,12,True,45,1,23,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_14,16,2,26.625,,7,0.05051898956298828,1641,no_prior
43,20,10,top12_s12_n16,12,True,45,1,23,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_14,16,2,26.625,,7,0.06354618072509766,1641,no_prior
29,12,7,top12_s12_n16,12,True,33,0,21,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_15,16,1,15.865,,5,0.011857032775878906,972A,no_prior
29,12,7,top12_s12_n16,12,True,33,0,21,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_15,16,1,15.865,,5,0.025765180587768555,972A,no_prior
28,12,7,top12_s12_n16,12,True,33,1,19,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_10,16,2,17.805,,5,0.4889652729034424,AD3C,no_prior
25,12,8,top12_s12_n16,12,True,30,0,18,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_16,16,1,15.629999999999999,,6,0.015774965286254883,6C03,no_prior
25,12,8,top12_s12_n16,12,True,30,0,18,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_16,16,1,15.629999999999999,,6,0.022837162017822266,6C03,no_prior
35,16,11,top12_s12_n16,12,True,40,1,22,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_12,16,1,20.22,,6,0.31321287155151367,E465,no_prior
78,40,15,top12_s12_n16,12,True,89,1,43,8,12,and_pareto_resource_nmcts,no_prior,5,7,threshold2_n5,16,2,48.885,,6,2.9042162895202637,FFFEFEE8,no_prior
32,16,4,top12_s12_n16,12,True,32,1,14,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_17,16,2,21.900000000000002,,4,0.04960894584655762,822,no_prior
32,16,4,top12_s12_n16,12,True,32,1,14,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_17,16,2,21.900000000000002,,4,0.06125783920288086,822,no_prior
24,12,8,top12_s12_n16,12,True,28,0,16,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_16,16,1,15.540000000000001,,4,0.19087004661560059,6C03,no_prior
31,12,6,top12_s12_n16,12,True,35,1,21,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_18,16,2,17.975,,3,0.04589509963989258,7A0,no_prior
31,12,6,top12_s12_n16,12,True,35,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_18,16,2,17.975,,3,0.05958294868469238,7A0,no_prior
34,16,8,top12_s12_n16,12,True,36,1,18,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_19,16,1,20.08,,6,0.02289605140686035,17FC,no_prior
29,12,7,top12_s12_n16,12,True,33,0,21,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_15,16,1,15.865,,5,0.31944704055786133,972A,no_prior
26,12,8,top12_s12_n16,12,True,28,1,16,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_19,16,2,17.619999999999997,,6,0.030755996704101562,17FC,no_prior
31,16,6,top12_s12_n16,12,True,33,0,17,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_20,16,1,19.905,,5,0.018728971481323242,37F8,no_prior
44,20,9,top12_s12_n16,12,True,47,1,25,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_13,16,2,26.715,,9,0.5470407009124756,8B9D,no_prior
28,16,6,top12_s12_n16,12,True,32,0,16,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_20,16,1,19.76,,6,0.025422096252441406,37F8,no_prior
39,20,6,top12_s12_n16,12,True,40,1,18,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_21,16,1,24.34,,6,0.0200347900390625,3B8F,no_prior
36,16,6,top12_s12_n16,12,True,43,1,25,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_21,16,1,20.335,,7,0.02800583839416504,3B8F,no_prior
37,16,10,top12_s12_n16,12,True,43,1,25,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_14,16,2,22.375,,9,0.5071759223937988,1641,no_prior
33,12,9,top12_s12_n16,12,True,36,1,22,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_22,16,2,18.08,,6,0.0446317195892334,815E,no_prior
33,12,9,top12_s12_n16,12,True,36,1,22,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_22,16,2,18.08,,6,0.05747699737548828,815E,no_prior
25,12,8,top12_s12_n16,12,True,27,0,15,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_19,16,1,15.555,,5,0.2434852123260498,17FC,no_prior
27,12,7,top12_s12_n16,12,True,30,0,18,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_23,16,1,15.709999999999999,,4,0.008866071701049805,9A1D,no_prior
27,12,7,top12_s12_n16,12,True,30,0,18,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_23,16,1,15.709999999999999,,4,0.01400303840637207,9A1D,no_prior
28,16,6,top12_s12_n16,12,True,32,0,16,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_20,16,1,19.76,,6,0.2131509780883789,37F8,no_prior
32,16,4,top12_s12_n16,12,True,32,1,14,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_17,16,2,21.900000000000002,,4,0.4711911678314209,822,no_prior
39,20,12,top12_s12_n16,12,True,47,1,25,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_24,16,2,26.514999999999997,,5,0.06202888488769531,6CB,no_prior
34,16,6,top12_s12_n16,12,True,37,1,19,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_21,16,1,20.105,,5,0.22496914863586426,3B8F,no_prior
39,20,12,top12_s12_n16,12,True,47,1,25,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_24,16,2,26.514999999999997,,5,0.07586979866027832,6CB,no_prior
32,16,7,top12_s12_n16,12,True,37,1,19,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_25,16,1,20.025000000000002,,5,0.021213293075561523,8FAD,no_prior
31,12,6,top12_s12_n16,12,True,35,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_18,16,2,17.975,,3,0.46768808364868164,7A0,no_prior
27,12,7,top12_s12_n16,12,True,30,0,18,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_23,16,1,15.709999999999999,,4,0.11864233016967773,9A1D,no_prior
32,16,7,top12_s12_n16,12,True,37,1,19,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_25,16,1,20.025000000000002,,5,0.030498981475830078,8FAD,no_prior
40,16,8,top12_s12_n16,12,True,46,1,28,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_26,16,2,22.570000000000004,,6,0.051805973052978516,32E7,no_prior
24,12,9,top12_s12_n16,12,True,31,0,19,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_27,16,1,15.615,,5,0.010797262191772461,B74D,no_prior
40,16,8,top12_s12_n16,12,True,46,1,28,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_26,16,2,22.570000000000004,,6,0.0650019645690918,32E7,no_prior
24,12,9,top12_s12_n16,12,True,31,0,19,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_27,16,1,15.615,,5,0.01576089859008789,B74D,no_prior
41,20,9,top12_s12_n16,12,True,44,1,22,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_28,16,2,26.52,,8,0.05323600769042969,A65E,no_prior
41,20,9,top12_s12_n16,12,True,44,1,22,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_28,16,2,26.52,,8,0.07079911231994629,A65E,no_prior
27,16,7,top12_s12_n16,12,True,32,0,16,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_25,16,1,19.72,,7,0.23211383819580078,8FAD,no_prior
24,12,9,top12_s12_n16,12,True,31,0,19,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_27,16,1,15.615,,5,0.16050004959106445,B74D,no_prior
35,16,7,top12_s12_n16,12,True,35,1,17,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_29,16,1,20.095,,5,0.01994919776916504,B38A,no_prior
35,16,7,top12_s12_n16,12,True,35,1,17,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_29,16,1,20.095,,5,0.03181791305541992,B38A,no_prior
24,12,9,top12_s12_n16,12,True,28,0,16,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_30,16,1,15.540000000000001,,4,0.009536027908325195,8B81,no_prior
24,12,9,top12_s12_n16,12,True,28,0,16,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_30,16,1,15.540000000000001,,4,0.014316797256469727,8B81,no_prior
33,12,9,top12_s12_n16,12,True,36,1,22,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_22,16,2,18.08,,6,0.4729611873626709,815E,no_prior
40,16,10,top12_s12_n16,12,True,41,1,23,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_31,16,2,22.445,,7,0.0626821517944336,6B65,no_prior
24,12,9,top12_s12_n16,12,True,28,0,16,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_30,16,1,15.540000000000001,,4,0.12378501892089844,8B81,no_prior
40,16,10,top12_s12_n16,12,True,41,1,23,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_31,16,2,22.445,,7,0.07086491584777832,6B65,no_prior
35,16,7,top12_s12_n16,12,True,35,1,17,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_29,16,1,20.095,,5,0.22517895698547363,B38A,no_prior
32,16,8,top12_s12_n16,12,True,38,0,22,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_32,16,1,20.07,,6,0.018047809600830078,386E,no_prior
32,16,8,top12_s12_n16,12,True,38,0,22,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_32,16,1,20.07,,6,0.02997303009033203,386E,no_prior
35,16,12,top12_s12_n16,12,True,43,1,25,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_24,16,2,22.294999999999998,,5,0.5378048419952393,6CB,no_prior
31,16,6,top12_s12_n16,12,True,36,1,18,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_33,16,1,19.959999999999997,,4,0.020713329315185547,72FF,no_prior
31,16,6,top12_s12_n16,12,True,36,1,18,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_33,16,1,19.959999999999997,,4,0.029362201690673828,72FF,no_prior
40,16,8,top12_s12_n16,12,True,46,1,28,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_26,16,2,22.570000000000004,,6,0.5350408554077148,32E7,no_prior
28,12,5,top12_s12_n16,12,True,33,1,19,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_34,16,2,17.805,,5,0.04759502410888672,96DA,no_prior
28,12,5,top12_s12_n16,12,True,33,1,19,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_34,16,2,17.805,,5,0.06346487998962402,96DA,no_prior
39,20,6,top12_s12_n16,12,True,42,1,20,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_35,16,2,26.389999999999997,,6,0.052351951599121094,4737,no_prior
33,16,9,top12_s12_n16,12,True,37,1,19,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_28,16,2,22.065,,5,0.49248194694519043,A65E,no_prior
32,16,8,top12_s12_n16,12,True,38,0,22,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_32,16,1,20.07,,6,0.25063180923461914,386E,no_prior
39,20,6,top12_s12_n16,12,True,42,1,20,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_35,16,2,26.389999999999997,,6,0.06769204139709473,4737,no_prior
26,12,9,top12_s12_n16,12,True,29,0,17,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_36,16,1,15.645,,7,0.022346973419189453,CF36,no_prior
26,12,9,top12_s12_n16,12,True,29,0,17,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_36,16,1,15.645,,7,0.02850818634033203,CF36,no_prior
22,12,6,top12_s12_n16,12,True,27,0,15,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_33,16,1,15.435,,3,0.24867486953735352,72FF,no_prior
33,16,9,top12_s12_n16,12,True,42,1,24,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_37,16,2,22.189999999999998,,4,0.04918408393859863,DE8A,no_prior
33,16,9,top12_s12_n16,12,True,42,1,24,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_37,16,2,22.189999999999998,,4,0.06305623054504395,DE8A,no_prior
200,100,28,top12_s12_n16,12,True,206,2,92,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_30,16,4,120.01,,26,6.063432931900024,62801C4510435A10,learned_prior
32,16,8,top12_s12_n16,12,True,36,1,18,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_38,16,2,22.0,,4,0.04870891571044922,1A9,no_prior
32,16,8,top12_s12_n16,12,True,36,1,18,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_38,16,2,22.0,,4,0.06844687461853027,1A9,no_prior
205,104,29,top12_s12_n16,12,True,209,2,93,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_31,16,3,122.26500000000001,,29,5.528109073638916,988C24C961B1CD22,learned_prior
36,16,11,top12_s12_n16,12,True,39,1,21,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_39,16,2,22.235000000000003,,7,0.05037379264831543,C241,no_prior
36,16,11,top12_s12_n16,12,True,39,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_39,16,2,22.235000000000003,,7,0.0637810230255127,C241,no_prior
33,16,10,top12_s12_n16,12,True,39,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_31,16,2,22.115000000000002,,5,0.5647099018096924,6B65,no_prior
26,12,9,top12_s12_n16,12,True,29,0,17,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_36,16,1,15.645,,7,0.23253107070922852,CF36,no_prior
39,16,7,top12_s12_n16,12,True,46,1,26,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_40,16,1,20.51,,6,0.028769731521606445,CE4A,no_prior
39,16,7,top12_s12_n16,12,True,46,1,26,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_40,16,1,20.51,,6,0.03924393653869629,CE4A,no_prior
27,12,5,top12_s12_n16,12,True,29,1,15,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_34,16,2,17.665,,5,0.440964937210083,96DA,no_prior
33,16,6,top12_s12_n16,12,True,37,1,19,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_41,16,2,22.065,,5,0.04571700096130371,28DF,no_prior
33,16,6,top12_s12_n16,12,True,37,1,19,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_41,16,2,22.065,,5,0.054537057876586914,28DF,no_prior
46,20,11,top12_s12_n16,12,True,55,1,33,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_42,16,2,26.994999999999997,,7,0.05123186111450195,B2B9,no_prior
46,20,11,top12_s12_n16,12,True,55,1,33,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_42,16,2,26.994999999999997,,7,0.06455087661743164,B2B9,no_prior
31,16,6,top12_s12_n16,12,True,40,0,24,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_43,16,1,20.08,,6,0.0175931453704834,6C30,no_prior
39,20,6,top12_s12_n16,12,True,42,1,20,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_35,16,2,26.389999999999997,,6,0.4730520248413086,4737,no_prior
31,16,6,top12_s12_n16,12,True,40,0,24,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_43,16,1,20.08,,6,0.024502038955688477,6C30,no_prior
27,12,10,top12_s12_n16,12,True,31,0,19,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_44,16,1,15.735,,3,0.012029886245727539,571A,no_prior
27,12,10,top12_s12_n16,12,True,31,0,19,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_44,16,1,15.735,,3,0.025465011596679688,571A,no_prior
39,16,7,top12_s12_n16,12,True,46,1,26,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_40,16,1,20.51,,6,0.32036924362182617,CE4A,no_prior
33,16,9,top12_s12_n16,12,True,42,1,24,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_37,16,2,22.189999999999998,,4,0.4979071617126465,DE8A,no_prior
32,16,8,top12_s12_n16,12,True,36,1,18,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_38,16,2,22.0,,4,0.43062496185302734,1A9,no_prior
27,12,6,top12_s12_n16,12,True,27,0,15,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_45,16,1,15.635,,3,0.010104894638061523,4722,no_prior
27,12,6,top12_s12_n16,12,True,27,0,15,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_45,16,1,15.635,,3,0.018806934356689453,4722,no_prior
40,20,10,top12_s12_n16,12,True,45,1,23,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_46,16,2,26.505000000000003,,7,0.04864811897277832,27CD,no_prior
36,16,10,top12_s12_n16,12,True,41,1,23,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_46,16,2,22.285,,7,0.056934356689453125,27CD,no_prior
31,16,6,top12_s12_n16,12,True,40,0,24,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_43,16,1,20.08,,6,0.21253013610839844,6C30,no_prior
36,16,11,top12_s12_n16,12,True,39,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_39,16,2,22.235000000000003,,7,0.45784974098205566,C241,no_prior
40,16,10,top12_s12_n16,12,True,44,1,26,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_47,16,2,22.520000000000003,,6,0.05074286460876465,371E,no_prior
34,16,6,top12_s12_n16,12,True,35,1,17,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_41,16,2,22.055,,5,0.4150810241699219,28DF,no_prior
27,12,6,top12_s12_n16,12,True,27,0,15,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_45,16,1,15.635,,3,0.13055896759033203,4722,no_prior
40,16,10,top12_s12_n16,12,True,44,1,26,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_47,16,2,22.520000000000003,,6,0.07385492324829102,371E,no_prior
19,8,7,top12_s12_n16,12,True,22,0,14,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_49,16,1,11.23,,6,0.0181882381439209,C374,no_prior
26,12,13,top12_s12_n16,12,True,35,1,21,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_48,16,2,17.775,,5,0.05425620079040527,F50B,no_prior
