name,n,portfolio,selected_method,selected_score,selected_T,selected_CNOT,selected_depth,selected_peak_ancilla,selected_time_s,portfolio_run_all_time_s,revkit_lower_score,revkit_non_clifford_rz,revkit_total_rz,break_even_rz_score,break_even_impossible,revkit_score_rz0,relative_rz0,wins_rz0,revkit_score_rz0.25,relative_rz0.25,wins_rz0.25,revkit_score_rz0.5,relative_rz0.5,wins_rz0.5,revkit_score_rz0.75,relative_rz0.75,wins_rz0.75,revkit_score_rz1,relative_rz1,wins_rz1,revkit_score_rz1.5,relative_rz1.5,wins_rz1.5,revkit_score_rz2,relative_rz2,wins_rz2,revkit_score_rz4,relative_rz4,wins_rz4,revkit_score_rz10,relative_rz10,wins_rz10
truth_n5_23,5,traditional_baseline_family,and_esop_milp,67.755,56.0,91.0,107.0,3.0,7.068898916244507,7.088212251663208,5.5649999999999995,63.0,63.0,0.9871428571428571,0,5.5649999999999995,11.175202156334233,0,21.314999999999998,2.178747361013371,0,37.065,0.8280048563334682,0,52.815,0.2828741834706049,0,68.565,-0.011813607525705568,1,100.065,-0.3228901214210763,1,131.565,-0.48500741078554327,1,257.565,-0.7369401898549881,1,635.565,-0.8933940666965613,1
truth_n5_23,5,all_internal_score_portfolio,and_pareto_resource_nmcts,53.21,44.0,86.0,90.0,2.0,5.6427881717681885,16.93738317489624,5.5649999999999995,63.0,63.0,0.7562698412698413,0,5.5649999999999995,8.56154537286613,0,21.314999999999998,1.4963640628665262,0,37.065,0.4355861324699853,0,52.815,0.0074789359083594275,0,68.565,-0.22394807846568945,1,100.065,-0.468245640333783,1,131.565,-0.5955611294797248,1,257.565,-0.7934113718867082,1,635.565,-0.9162792161305294,1
truth_n5_24,5,resource_nmcts_family,and_pareto_resource_nmcts,49.41,40.0,88.0,94.0,2.0,5.105960130691528,5.714527130126953,3.93,40.0,41.0,1.137,0,3.93,11.572519083969464,0,13.93,2.547020818377602,0,23.93,1.0647722524028416,0,33.93,0.45623342175066306,0,43.93,0.12474391076712946,0,63.93,-0.22712341623650872,1,83.93,-0.41129512689145725,1,163.93,-0.6985908619532728,1,403.93,-0.8776768251924838,1
truth_n5_24,5,traditional_baseline_family,and_esop_milp,57.105,48.0,79.0,97.0,2.0,0.6241002082824707,0.6372270584106445,3.93,40.0,41.0,1.329375,0,3.93,13.530534351145038,0,13.93,3.0994256999282124,0,23.93,1.3863351441704972,0,33.93,0.683023872679045,0,43.93,0.29990894605053486,0,63.93,-0.10675739089629287,1,83.93,-0.3196115810794711,1,163.93,-0.651650094552553,1,403.93,-0.8586264946896739,1
truth_n5_24,5,all_internal_score_portfolio,and_affine_nmcts,49.41,40.0,88.0,94.0,2.0,3.2583489418029785,9.686146259307861,3.93,40.0,41.0,1.137,0,3.93,11.572519083969464,0,13.93,2.547020818377602,0,23.93,1.0647722524028416,0,33.93,0.45623342175066306,0,43.93,0.12474391076712946,0,63.93,-0.22712341623650872,1,83.93,-0.41129512689145725,1,163.93,-0.6985908619532728,1,403.93,-0.8776768251924838,1
truth_n5_25,5,resource_nmcts_family,and_pareto_resource_nmcts,40.37,32.0,70.0,78.0,2.0,3.6239778995513916,4.01361083984375,5.5649999999999995,63.0,63.0,0.5524603174603174,0,5.5649999999999995,6.254267744833783,0,21.314999999999998,0.8939713816561108,0,37.065,0.08916767840280589,0,52.815,-0.23563381615071477,1,68.565,-0.4112156347990958,1,100.065,-0.5965622345475441,1,131.565,-0.6931554744802949,1,257.565,-0.8432628656843904,1,635.565,-0.9364817131213959,1
truth_n5_25,5,traditional_baseline_family,and_esop_milp,50.14,40.0,66.0,76.0,3.0,0.697321891784668,0.7142906188964844,5.5649999999999995,63.0,63.0,0.7075396825396826,0,5.5649999999999995,8.009883198562445,0,21.314999999999998,1.3523340370631014,0,37.065,0.35275866720625937,0,52.815,-0.050648490012307056,1,68.565,-0.26872310945817834,1,100.065,-0.4989256982961075,1,131.565,-0.618895602933911,1,257.565,-0.8053306932230699,1,635.565,-0.9211095639313053,1
truth_n5_25,5,all_internal_score_portfolio,and_pareto_resource_nmcts,40.37,32.0,70.0,78.0,2.0,3.6239778995513916,7.0764923095703125,5.5649999999999995,63.0,63.0,0.5524603174603174,0,5.5649999999999995,6.254267744833783,0,21.314999999999998,0.8939713816561108,0,37.065,0.08916767840280589,0,52.815,-0.23563381615071477,1,68.565,-0.4112156347990958,1,100.065,-0.5965622345475441,1,131.565,-0.6931554744802949,1,257.565,-0.8432628656843904,1,635.565,-0.9364817131213959,1
truth_n5_26,5,resource_nmcts_family,and_pareto_resource_nmcts,58.445,48.0,107.0,109.0,2.0,6.72300386428833,7.863152980804443,5.5649999999999995,63.0,63.0,0.8393650793650794,0,5.5649999999999995,9.502246181491465,0,21.314999999999998,1.741965751817969,0,37.065,0.5768244975043842,0,52.815,0.10659850421281838,0,68.565,-0.14759717056807406,1,100.065,-0.4159296457302753,1,131.565,-0.5557709117166421,1,257.565,-0.7730864053734009,1,635.565,-0.9080424504181318,1
truth_n5_26,5,traditional_baseline_family,and_cube_beam,72.48500000000001,60.0,99.0,125.0,3.0,0.01041412353515625,10.020676136016846,5.5649999999999995,63.0,63.0,1.0622222222222224,0,5.5649999999999995,12.025157232704407,0,21.314999999999998,2.4006568144499187,0,37.065,0.9556185080264405,0,52.815,0.37243207422133895,0,68.565,0.057172026544155416,0,100.065,-0.2756208464498075,1,131.565,-0.4490555998935886,1,257.565,-0.7185758934637858,1,635.565,-0.8859518695963434,1
truth_n5_26,5,all_internal_score_portfolio,and_affine_nmcts,58.445,48.0,107.0,109.0,2.0,3.931204080581665,21.895873069763184,5.5649999999999995,63.0,63.0,0.8393650793650794,0,5.5649999999999995,9.502246181491465,0,21.314999999999998,1.741965751817969,0,37.065,0.5768244975043842,0,52.815,0.10659850421281838,0,68.565,-0.14759717056807406,1,100.065,-0.4159296457302753,1,131.565,-0.5557709117166421,1,257.565,-0.7730864053734009,1,635.565,-0.9080424504181318,1
truth_n5_27,5,resource_nmcts_family,and_fprm_polarity_archive,53.43,44.0,89.0,94.0,2.0,0.09724807739257812,6.657174110412598,5.5649999999999995,63.0,63.0,0.7597619047619047,0,5.5649999999999995,8.601078167115904,0,21.314999999999998,1.5066854327938075,0,37.065,0.44152165115337927,0,52.815,0.011644419199091205,0,68.565,-0.22073944432290524,1,100.065,-0.4660470694048868,1,131.565,-0.5938889522289362,1,257.565,-0.7925572185661871,1,635.565,-0.9159330674281939,1
truth_n5_27,5,traditional_baseline_family,and_esop_milp,59.089999999999996,48.0,78.0,98.0,3.0,1.693769931793213,1.7118818759918213,5.5649999999999995,63.0,63.0,0.8496031746031746,0,5.5649999999999995,9.618149146451033,0,21.314999999999998,1.7722261318320434,0,37.065,0.5942263590988803,0,52.815,0.11881094386064563,0,68.565,-0.13819003864945675,1,100.065,-0.4094838355069205,1,131.565,-0.5508683920495572,1,257.565,-0.7705821831382369,1,635.565,-0.9070276053590113,1
truth_n5_27,5,all_internal_score_portfolio,and_fprm_polarity_archive,53.43,44.0,89.0,94.0,2.0,0.09724807739257812,12.279356956481934,5.5649999999999995,63.0,63.0,0.7597619047619047,0,5.5649999999999995,8.601078167115904,0,21.314999999999998,1.5066854327938075,0,37.065,0.44152165115337927,0,52.815,0.011644419199091205,0,68.565,-0.22073944432290524,1,100.065,-0.4660470694048868,1,131.565,-0.5938889522289362,1,257.565,-0.7925572185661871,1,635.565,-0.9159330674281939,1
truth_n5_28,5,resource_nmcts_family,and_pareto_resource_nmcts,54.095,44.0,101.0,103.0,2.0,5.8504931926727295,6.5922112464904785,4.2299999999999995,44.0,45.0,1.1332954545454546,0,4.2299999999999995,11.78841607565012,0,15.23,2.551871306631648,0,26.23,1.0623332062523827,0,37.23,0.45299489658877257,0,48.23,0.12160481028405562,0,70.23,-0.22974512316673792,1,92.23,-0.4134771766236583,1,180.23,-0.6998557398879209,1,444.23,-0.8782274947662246,1
truth_n5_28,5,traditional_baseline_family,and_esop_milp,70.155,60.0,97.0,115.0,2.0,10.008134841918945,10.020774602890015,4.2299999999999995,44.0,45.0,1.4982954545454545,0,4.2299999999999995,15.585106382978724,0,15.23,3.6063690085357845,0,26.23,1.674609226077011,0,37.23,0.8843674456083805,0,48.23,0.4545925772340868,0,70.23,-0.001067919692439169,1,92.23,-0.23934728396400307,1,180.23,-0.6107473783498862,1,444.23,-0.8420750512122099,1
truth_n5_28,5,all_internal_score_portfolio,and_affine_nmcts,54.095,44.0,101.0,103.0,2.0,3.313417911529541,20.00598454475403,4.2299999999999995,44.0,45.0,1.1332954545454546,0,4.2299999999999995,11.78841607565012,0,15.23,2.551871306631648,0,26.23,1.0623332062523827,0,37.23,0.45299489658877257,0,48.23,0.12160481028405562,0,70.23,-0.22974512316673792,1,92.23,-0.4134771766236583,1,180.23,-0.6998557398879209,1,444.23,-0.8782274947662246,1
truth_n5_29,5,resource_nmcts_family,and_pareto_resource_nmcts,49.41499999999999,40.0,87.0,95.0,2.0,4.9459967613220215,5.888540983200073,3.9,43.0,43.0,1.0584883720930232,0,3.9,11.670512820512819,0,14.65,2.3730375426621158,0,25.4,0.9454724409448817,0,36.15,0.3669432918395572,0,46.9,0.05362473347547961,0,68.4,-0.2775584795321639,1,89.9,-0.45033370411568424,1,175.9,-0.7190733371233656,1,433.9,-0.8861143120534686,1
truth_n5_29,5,traditional_baseline_family,and_esop_milp,61.43,52.0,85.0,102.0,2.0,2.8724939823150635,2.8880774974823,3.9,43.0,43.0,1.337906976744186,0,3.9,14.751282051282052,0,14.65,3.193174061433447,0,25.4,1.4185039370078742,0,36.15,0.6993084370677732,0,46.9,0.30980810234541584,0,68.4,-0.10190058479532171,1,89.9,-0.3166852057842047,1,175.9,-0.6507674815235929,1,433.9,-0.8584235999078128,1
truth_n5_29,5,all_internal_score_portfolio,and_affine_nmcts,49.41499999999999,40.0,87.0,95.0,2.0,2.9856679439544678,11.844189643859863,3.9,43.0,43.0,1.0584883720930232,0,3.9,11.670512820512819,0,14.65,2.3730375426621158,0,25.4,0.9454724409448817,0,36.15,0.3669432918395572,0,46.9,0.05362473347547961,0,68.4,-0.2775584795321639,1,89.9,-0.45033370411568424,1,175.9,-0.7190733371233656,1,433.9,-0.8861143120534686,1
truth_n5_3,5,resource_nmcts_family,and_fprm_polarity_archive,55.114999999999995,44.0,85.0,87.0,3.0,0.1105656623840332,6.9761106967926025,5.5649999999999995,63.0,63.0,0.7865079365079365,0,5.5649999999999995,8.90386343216532,0,21.314999999999998,1.5857377433732114,0,37.065,0.48698232834210164,0,52.815,0.043548234403105124,0,68.565,-0.196164223729308,1,100.065,-0.4492080147903863,1,131.565,-0.5810815946490329,1,257.565,-0.7860151806340147,1,635.565,-0.9132818830489406,1
truth_n5_3,5,traditional_baseline_family,and_esop_milp,67.79499999999999,56.0,92.0,107.0,3.0,5.032339096069336,5.071784973144531,5.5649999999999995,63.0,63.0,0.9877777777777776,0,5.5649999999999995,11.182389937106917,0,21.314999999999998,2.1806239737274216,0,37.065,0.8290840415486306,0,52.815,0.2836315440689196,0,68.565,-0.011230219499744917,1,100.065,-0.3224903812521862,1,131.565,-0.48470337855812723,1,257.565,-0.736784889251257,1,635.565,-0.893331130568864,1
truth_n5_3,5,all_internal_score_portfolio,and_fprm_polarity_archive,55.114999999999995,44.0,85.0,87.0,3.0,0.1105656623840332,16.010541915893555,5.5649999999999995,63.0,63.0,0.7865079365079365,0,5.5649999999999995,8.90386343216532,0,21.314999999999998,1.5857377433732114,0,37.065,0.48698232834210164,0,52.815,0.043548234403105124,0,68.565,-0.196164223729308,1,100.065,-0.4492080147903863,1,131.565,-0.5810815946490329,1,257.565,-0.7860151806340147,1,635.565,-0.9132818830489406,1
truth_n5_30,5,resource_nmcts_family,and_fprm_polarity_archive,40.144999999999996,32.0,67.0,73.0,2.0,0.06790804862976074,6.369947910308838,5.5649999999999995,63.0,63.0,0.5488888888888889,0,5.5649999999999995,6.213836477987422,0,21.314999999999998,0.8834154351395731,0,37.065,0.08309726156751648,0,52.815,-0.23989396951623596,1,68.565,-0.4144971924451251,1,100.065,-0.5988107729975516,1,131.565,-0.6948656557595105,1,257.565,-0.8441364315803779,1,635.565,-0.9368357288396939,1
truth_n5_30,5,traditional_baseline_family,and_esop_milp,50.2,40.0,65.0,80.0,3.0,0.8980247974395752,0.9087181091308594,5.5649999999999995,63.0,63.0,0.7084920634920636,0,5.5649999999999995,8.020664869721475,0,21.314999999999998,1.3551489561341783,0,37.065,0.35437744502900326,0,52.815,-0.049512449114834704,1,68.565,-0.26784802741923713,1,100.065,-0.4983260880427722,1,131.565,-0.6184395545927868,1,257.565,-0.8050977423174733,1,635.565,-0.921015159739759,1
truth_n5_30,5,all_internal_score_portfolio,and_fprm_polarity_archive,40.144999999999996,32.0,67.0,73.0,2.0,0.06790804862976074,11.2202627658844,5.5649999999999995,63.0,63.0,0.5488888888888889,0,5.5649999999999995,6.213836477987422,0,21.314999999999998,0.8834154351395731,0,37.065,0.08309726156751648,0,52.815,-0.23989396951623596,1,68.565,-0.4144971924451251,1,100.065,-0.5988107729975516,1,131.565,-0.6948656557595105,1,257.565,-0.8441364315803779,1,635.565,-0.9368357288396939,1
truth_n5_31,5,resource_nmcts_family,and_pareto_resource_nmcts,44.675,36.0,75.0,83.0,2.0,3.8808059692382812,4.551742076873779,4.425,47.0,47.0,0.8563829787234043,0,4.425,9.096045197740114,0,16.175,1.7619783616692424,0,27.925,0.5998209489704565,0,39.675,0.12602394454946442,0,51.425,-0.1312591152163345,1,74.925,-0.4037370704037371,1,98.425,-0.5461010922021844,1,192.425,-0.7678316227101467,1,474.425,-0.90583337724614,1
truth_n5_31,5,traditional_baseline_family,and_esop_milp,57.154999999999994,48.0,79.0,99.0,2.0,3.2622580528259277,3.272987127304077,4.425,47.0,47.0,1.1219148936170211,0,4.425,11.91638418079096,0,16.175,2.533539412673879,0,27.925,1.0467323187108324,0,39.675,0.44057971014492747,0,51.425,0.11142440447253275,0,74.925,-0.23717050383717056,1,98.425,-0.41930403860807725,1,192.425,-0.7029751851370664,1,474.425,-0.8795278495020288,1
truth_n5_31,5,all_internal_score_portfolio,and_affine_nmcts,44.675,36.0,75.0,83.0,2.0,2.145242929458618,10.064100980758667,4.425,47.0,47.0,0.8563829787234043,0,4.425,9.096045197740114,0,16.175,1.7619783616692424,0,27.925,0.5998209489704565,0,39.675,0.12602394454946442,0,51.425,-0.1312591152163345,1,74.925,-0.4037370704037371,1,98.425,-0.5461010922021844,1,192.425,-0.7678316227101467,1,474.425,-0.90583337724614,1
truth_n5_32,5,resource_nmcts_family,and_pareto_resource_nmcts,49.16,40.0,85.0,88.0,2.0,4.930484056472778,5.804645538330078,4.59,51.0,51.0,0.8739215686274509,0,4.59,9.71023965141612,0,17.34,1.8350634371395615,0,30.09,0.6337653705550016,0,42.84,0.14752567693744148,0,55.59,-0.11566828566288913,1,81.09,-0.393760019731163,1,106.59,-0.5387935078337556,1,208.59,-0.764322354858814,1,514.59,-0.9044676344274083,1
truth_n5_32,5,traditional_baseline_family,and_esop_milp,61.55499999999999,52.0,85.0,107.0,2.0,3.0299019813537598,3.043696880340576,4.59,51.0,51.0,1.1169607843137253,0,4.59,12.410675381263614,0,17.34,2.549884659746251,0,30.09,1.0456962445995346,0,42.84,0.43685807656395864,0,55.59,0.10730347184745438,0,81.09,-0.24090516709828597,1,106.59,-0.4225068017637678,1,208.59,-0.7048995637374755,1,514.59,-0.8803804970947745,1
truth_n5_32,5,all_internal_score_portfolio,and_affine_nmcts,49.16,40.0,85.0,88.0,2.0,2.7506377696990967,11.673585891723633,4.59,51.0,51.0,0.8739215686274509,0,4.59,9.71023965141612,0,17.34,1.8350634371395615,0,30.09,0.6337653705550016,0,42.84,0.14752567693744148,0,55.59,-0.11566828566288913,1,81.09,-0.393760019731163,1,106.59,-0.5387935078337556,1,208.59,-0.764322354858814,1,514.59,-0.9044676344274083,1
truth_n5_33,5,resource_nmcts_family,and_fprm_polarity_archive,53.519999999999996,44.0,90.0,96.0,2.0,0.09395980834960938,6.759142637252808,5.5649999999999995,63.0,63.0,0.7611904761904762,0,5.5649999999999995,8.617250673854448,0,21.314999999999998,1.5109078114004224,0,37.065,0.44394981788749494,0,52.815,0.013348480545299598,0,68.565,-0.2194268212644936,1,100.065,-0.46514765402488384,1,131.565,-0.59320487971725,1,257.565,-0.7922077922077922,1,635.565,-0.9157914611408747,1
truth_n5_33,5,traditional_baseline_family,and_esop_milp,67.805,56.0,91.0,109.0,3.0,4.094611883163452,4.106761932373047,5.5649999999999995,63.0,63.0,0.9879365079365081,0,5.5649999999999995,11.184186882300093,0,21.314999999999998,2.1810931269059353,0,37.065,0.8293538378524217,0,52.815,0.2838208842184987,0,68.565,-0.011084372493254443,1,100.065,-0.32239044620996343,1,131.565,-0.4846273705012731,1,257.565,-0.7367460641003242,1,635.565,-0.8933153965369395,1
truth_n5_33,5,all_internal_score_portfolio,and_fprm_polarity_archive,53.519999999999996,44.0,90.0,96.0,2.0,0.09395980834960938,14.919301509857178,5.5649999999999995,63.0,63.0,0.7611904761904762,0,5.5649999999999995,8.617250673854448,0,21.314999999999998,1.5109078114004224,0,37.065,0.44394981788749494,0,52.815,0.013348480545299598,0,68.565,-0.2194268212644936,1,100.065,-0.46514765402488384,1,131.565,-0.59320487971725,1,257.565,-0.7922077922077922,1,635.565,-0.9157914611408747,1
truth_n5_34,5,resource_nmcts_family,and_pareto_resource_nmcts,49.665,40.0,93.0,97.0,2.0,5.2110981941223145,6.117938280105591,4.34,47.0,47.0,0.9643617021276596,0,4.34,10.443548387096776,0,16.09,2.086699813548788,0,27.84,0.7839439655172413,0,39.59,0.25448345541803474,0,51.34,-0.032625633034670906,1,74.84,-0.33638428647781937,1,98.34,-0.49496644295302017,1,192.34,-0.7417853800561506,1,474.34,-0.8952966226757177,1
truth_n5_34,5,traditional_baseline_family,and_esop_milp,61.62,52.0,86.0,108.0,2.0,6.3910369873046875,6.40421724319458,4.34,47.0,47.0,1.2187234042553192,0,4.34,13.198156682027651,0,16.09,2.8297078931013053,0,27.84,1.2133620689655173,0,39.59,0.5564536499115936,0,51.34,0.20023373587845722,0,74.84,-0.17664350614644583,1,98.34,-0.3733984136668701,1,192.34,-0.6796298221898721,1,474.34,-0.8700931821056626,1
truth_n5_34,5,all_internal_score_portfolio,and_affine_nmcts,49.665,40.0,93.0,97.0,2.0,3.0586421489715576,15.665558815002441,4.34,47.0,47.0,0.9643617021276596,0,4.34,10.443548387096776,0,16.09,2.086699813548788,0,27.84,0.7839439655172413,0,39.59,0.25448345541803474,0,51.34,-0.032625633034670906,1,74.84,-0.33638428647781937,1,98.34,-0.49496644295302017,1,192.34,-0.7417853800561506,1,474.34,-0.8952966226757177,1
truth_n5_35,5,resource_nmcts_family,and_pareto_resource_nmcts,49.765,40.0,93.0,101.0,2.0,5.401212930679321,6.389329195022583,6.41,44.0,47.0,0.9853409090909092,0,6.41,6.763650546021841,0,17.41,1.8584147041929928,0,28.41,0.7516719464977121,0,39.41,0.26275057092108617,0,50.41,-0.012795080341202065,1,72.41,-0.31273304792155776,1,94.41,-0.4728842283656392,1,182.41,-0.727180527383367,1,446.41,-0.8885217625053202,1
truth_n5_35,5,traditional_baseline_family,and_esop_milp,83.64999999999999,72.0,118.0,146.0,2.0,10.009081840515137,10.02332091331482,6.41,44.0,47.0,1.7554545454545454,0,6.41,12.049921996879874,0,17.41,3.8047099368179205,0,28.41,1.9443857796550508,0,39.41,1.1225577264653641,0,50.41,0.6593929775838127,0,72.41,0.1552271785664963,0,94.41,-0.11397097765067266,1,182.41,-0.5414176854339127,1,446.41,-0.8126162048341211,1
truth_n5_35,5,all_internal_score_portfolio,and_affine_nmcts,49.765,40.0,93.0,101.0,2.0,2.9014809131622314,19.467233180999756,6.41,44.0,47.0,0.9853409090909092,0,6.41,6.763650546021841,0,17.41,1.8584147041929928,0,28.41,0.7516719464977121,0,39.41,0.26275057092108617,0,50.41,-0.012795080341202065,1,72.41,-0.31273304792155776,1,94.41,-0.4728842283656392,1,182.41,-0.727180527383367,1,446.41,-0.8885217625053202,1
truth_n5_36,5,resource_nmcts_family,and_fprm_polarity_archive,53.445,44.0,91.0,93.0,2.0,0.0720360279083252,5.738558769226074,5.5649999999999995,63.0,63.0,0.76,0,5.5649999999999995,8.603773584905662,0,21.314999999999998,1.5073891625615767,0,37.065,0.44192634560906524,0,52.815,0.011928429423459293,0,68.565,-0.22052067381316995,1,100.065,-0.46589716684155297,1,131.565,-0.5937749401436553,1,257.565,-0.7924989808397881,1,635.565,-0.9159094663803072,1
truth_n5_36,5,traditional_baseline_family,and_esop_milp,58.89,48.0,78.0,90.0,3.0,1.2475152015686035,1.2581791877746582,5.5649999999999995,63.0,63.0,0.8464285714285714,0,5.5649999999999995,9.582210242587603,0,21.314999999999998,1.7628430682617877,0,37.065,0.5888304330230677,0,52.815,0.11502414086907134,0,68.565,-0.1411069787792605,1,100.065,-0.4114825363513716,1,131.565,-0.5523885531866378,1,257.565,-0.7713586861568925,1,635.565,-0.9073422859974983,1
truth_n5_36,5,all_internal_score_portfolio,and_fprm_polarity_archive,53.445,44.0,91.0,93.0,2.0,0.0720360279083252,10.309646129608154,5.5649999999999995,63.0,63.0,0.76,0,5.5649999999999995,8.603773584905662,0,21.314999999999998,1.5073891625615767,0,37.065,0.44192634560906524,0,52.815,0.011928429423459293,0,68.565,-0.22052067381316995,1,100.065,-0.46589716684155297,1,131.565,-0.5937749401436553,1,257.565,-0.7924989808397881,1,635.565,-0.9159094663803072,1
truth_n5_37,5,resource_nmcts_family,and_pareto_resource_nmcts,24.7,20.0,43.0,48.0,1.0,0.6741459369659424,0.8417277336120605,4.705,24.0,27.0,0.8331249999999999,0,4.705,4.249734325185972,0,10.705,1.3073330219523587,0,16.705,0.4785992217898834,0,22.705,0.08786610878661093,0,28.705,-0.13952273123149275,1,40.705,-0.3931949391966589,1,52.705,-0.5313537615027037,1,100.705,-0.7547291594260463,1,244.705,-0.899062136041356,1
truth_n5_37,5,traditional_baseline_family,and_esop_milp,28.675,24.0,41.0,51.0,1.0,0.3104870319366455,0.3207263946533203,4.705,24.0,27.0,0.9987499999999999,0,4.705,5.094580233793836,0,10.705,1.6786548341896308,0,16.705,0.7165519305597129,0,22.705,0.262937678925347,0,28.705,-0.0010451140916215847,1,40.705,-0.2955410883183884,1,52.705,-0.455933972108908,1,100.705,-0.7152574350826673,1,244.705,-0.8828180870844485,1
truth_n5_37,5,all_internal_score_portfolio,and_affine_nmcts,24.7,20.0,43.0,48.0,1.0,0.29790711402893066,1.4666273593902588,4.705,24.0,27.0,0.8331249999999999,0,4.705,4.249734325185972,0,10.705,1.3073330219523587,0,16.705,0.4785992217898834,0,22.705,0.08786610878661093,0,28.705,-0.13952273123149275,1,40.705,-0.3931949391966589,1,52.705,-0.5313537615027037,1,100.705,-0.7547291594260463,1,244.705,-0.899062136041356,1
truth_n5_38,5,resource_nmcts_family,and_pareto_resource_nmcts,49.245,40.0,87.0,89.0,2.0,5.551192760467529,6.172053813934326,5.5649999999999995,63.0,63.0,0.6933333333333334,0,5.5649999999999995,7.849056603773586,0,21.314999999999998,1.310344827586207,0,37.065,0.3286118980169972,0,52.815,-0.06759443339960239,1,68.565,-0.28177641653905056,1,100.065,-0.5078698845750262,1,131.565,-0.6256983240223464,1,257.565,-0.8088055442315532,1,635.565,-0.9225177597885346,1
truth_n5_38,5,traditional_baseline_family,and_esop_milp,63.365,52.0,84.0,101.0,3.0,6.020100116729736,6.030373573303223,5.5649999999999995,63.0,63.0,0.9174603174603175,0,5.5649999999999995,10.386343216531898,0,21.314999999999998,1.972789115646259,0,37.065,0.7095642789693782,0,52.815,0.19975385780554775,0,68.565,-0.07584044337489967,1,100.065,-0.36676160495677806,1,131.565,-0.5183749477444608,1,257.565,-0.7539844311144759,1,635.565,-0.9003013067113513,1
truth_n5_38,5,all_internal_score_portfolio,and_pareto_resource_nmcts,49.245,40.0,87.0,89.0,2.0,5.551192760467529,15.805129289627075,5.5649999999999995,63.0,63.0,0.6933333333333334,0,5.5649999999999995,7.849056603773586,0,21.314999999999998,1.310344827586207,0,37.065,0.3286118980169972,0,52.815,-0.06759443339960239,1,68.565,-0.28177641653905056,1,100.065,-0.5078698845750262,1,131.565,-0.6256983240223464,1,257.565,-0.8088055442315532,1,635.565,-0.9225177597885346,1
truth_n5_39,5,resource_nmcts_family,and_fprm_polarity_archive,41.87,32.0,61.0,70.0,3.0,0.08008885383605957,6.8146984577178955,4.475,47.0,47.0,0.7956382978723403,0,4.475,8.356424581005585,0,16.225,1.580585516178736,0,27.975,0.49669347631814104,0,39.725,0.0539962240402768,0,51.475,-0.18659543467702774,1,74.975,-0.4415471823941314,1,98.475,-0.5748159431327748,1,192.475,-0.7824652552279516,1,474.475,-0.911755097739607,1
truth_n5_39,5,traditional_baseline_family,and_esop_milp,63.440000000000005,52.0,84.0,104.0,3.0,7.48823094367981,7.499192953109741,4.475,47.0,47.0,1.2545744680851065,0,4.475,13.176536312849164,0,16.225,2.910015408320493,0,27.975,1.267739052725648,0,39.725,0.596979232221523,0,51.475,0.2324429334628461,0,74.975,-0.15385128376125362,1,98.475,-0.3557755775577557,1,192.475,-0.6703987530848162,1,474.475,-0.8662943253069182,1
truth_n5_39,5,all_internal_score_portfolio,and_fprm_polarity_archive,41.87,32.0,61.0,70.0,3.0,0.08008885383605957,18.362191438674927,4.475,47.0,47.0,0.7956382978723403,0,4.475,8.356424581005585,0,16.225,1.580585516178736,0,27.975,0.49669347631814104,0,39.725,0.0539962240402768,0,51.475,-0.18659543467702774,1,74.975,-0.4415471823941314,1,98.475,-0.5748159431327748,1,192.475,-0.7824652552279516,1,474.475,-0.911755097739607,1
truth_n5_4,5,resource_nmcts_family,and_pareto_resource_nmcts,55.65,44.0,92.0,98.0,3.0,6.591242074966431,7.816166162490845,4.375,47.0,47.0,1.0909574468085106,0,4.375,11.719999999999999,0,16.125,2.4511627906976745,0,27.875,0.9964125560538116,0,39.625,0.40441640378548893,0,51.375,0.08321167883211676,0,74.875,-0.2567612687813022,1,98.375,-0.43430749682337993,1,192.375,-0.7107212475633528,1,474.375,-0.8826877470355732,1
truth_n5_4,5,traditional_baseline_family,sshr_h,70.06,64.0,64.0,78.0,1.0,0.002346038818359375,10.018025875091553,4.375,47.0,47.0,1.3975531914893617,0,4.375,15.013714285714286,0,16.125,3.3448062015503877,0,27.875,1.5133632286995518,0,39.625,0.7680757097791798,0,51.375,0.363698296836983,0,74.875,-0.06430717863105172,1,98.375,-0.2878271918678526,1,192.375,-0.6358154645873944,1,474.375,-0.8523109354413703,1
truth_n5_4,5,all_internal_score_portfolio,and_pareto_resource_nmcts,55.65,44.0,92.0,98.0,3.0,6.591242074966431,21.809544801712036,4.375,47.0,47.0,1.0909574468085106,0,4.375,11.719999999999999,0,16.125,2.4511627906976745,0,27.875,0.9964125560538116,0,39.625,0.40441640378548893,0,51.375,0.08321167883211676,0,74.875,-0.2567612687813022,1,98.375,-0.43430749682337993,1,192.375,-0.7107212475633528,1,474.375,-0.8826877470355732,1
truth_n5_40,5,resource_nmcts_family,and_fprm_polarity_archive,44.555,36.0,75.0,79.0,2.0,0.06598520278930664,6.0417420864105225,5.5649999999999995,63.0,63.0,0.6188888888888889,0,5.5649999999999995,7.006289308176101,0,21.314999999999998,1.0903119868637112,0,37.065,0.20207743153918797,0,52.815,-0.15639496355202118,1,68.565,-0.3501786625829505,1,100.065,-0.5547394193774047,1,131.565,-0.6613461026868848,1,257.565,-0.8270145400190243,1,635.565,-0.9298970207610552,1
