CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
239,128,15,True,239,,1,93,and_rc_nmcts,8,10,adder_carry_w4,2,146.07500000000002,,15,259.77854013442993,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
270,260,15,True,270,,2,29,greedy_factor,8,11,adder_carry_w4,3,281.14000000000004,,15,0.016469955444335938,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
270,260,15,True,270,,2,29,mcts_factor,8,11,adder_carry_w4,3,281.14000000000004,,15,0.5095570087432861,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
239,128,15,True,239,,1,93,and_mcts_factor,8,10,adder_carry_w4,2,146.07500000000002,,15,0.6844780445098877,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
270,260,15,True,270,,2,29,fprm_greedy,8,11,adder_carry_w4,3,281.14000000000004,,15,0.5304896831512451,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
270,260,15,True,270,,2,29,fprm_mcts,8,11,adder_carry_w4,3,281.14000000000004,,15,8.489397048950195,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
239,128,15,True,239,,1,93,and_fprm_mcts,8,10,adder_carry_w4,2,146.07500000000002,,15,10.288112878799438,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
254,128,15,True,254,,1,108,and_affine_nmcts,8,10,adder_carry_w4,2,147.05,,16,320.4600188732147,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
306,660,15,True,326,,0,35,cube_greedy,8,9,adder_carry_w4,3,683.48,,15,0.2204270362854004,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
306,660,15,True,326,,0,35,cube_beam,8,9,adder_carry_w4,3,683.48,,15,0.5544230937957764,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
270,260,15,True,270,,2,29,neural_mcts,8,11,adder_carry_w4,3,281.14000000000004,,15,0.7403688430786133,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
,,15,,,,,,sshr_h,8,,adder_carry_w4,,,n>6 for SSHR reference in this harness,,,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
12,8,2,True,12,,0,2,direct_anf,4,5,mul_w2_bit1,0,8.68,,2,3.504753112792969e-05,6AC0
14,8,2,True,14,,0,6,and_direct_anf,4,5,mul_w2_bit1,0,8.830000000000002,,2,3.314018249511719e-05,6AC0
14,8,2,True,14,,0,6,and_rc_nmcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.021277904510498047,6AC0
14,8,2,True,14,,0,6,and_affine_nmcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.010940074920654297,6AC0
12,8,2,True,12,,0,2,greedy_factor,4,5,mul_w2_bit1,0,8.68,,2,4.6253204345703125e-05,6AC0
12,8,2,True,12,,0,2,mcts_factor,4,5,mul_w2_bit1,0,8.68,,2,9.083747863769531e-05,6AC0
14,8,2,True,14,,0,6,and_mcts_factor,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.00010013580322265625,6AC0
12,8,2,True,12,,0,2,fprm_greedy,4,5,mul_w2_bit1,0,8.68,,2,0.0007991790771484375,6AC0
12,8,2,True,12,,0,2,fprm_mcts,4,5,mul_w2_bit1,0,8.68,,2,0.0014548301696777344,6AC0
14,8,2,True,14,,0,6,and_fprm_mcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.0014836788177490234,6AC0
14,8,2,True,14,,0,6,and_fprm_neural_mcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.004527091979980469,6AC0
12,8,2,True,12,,0,2,cube_greedy,4,5,mul_w2_bit1,0,8.68,,2,0.00013899803161621094,6AC0
12,8,2,True,12,,0,2,cube_beam,4,5,mul_w2_bit1,0,8.68,,2,0.0012722015380859375,6AC0
12,8,2,True,12,,0,2,neural_mcts,4,5,mul_w2_bit1,0,8.68,,2,0.00010919570922851562,6AC0
42,36,2,True,46,,0,15,sshr_h,4,5,mul_w2_bit1,1,40.519999999999996,,2,0.0026340484619140625,6AC0
28,36,4,True,28,,0,4,direct_anf,6,7,mul_w3_bit2,1,39.58,,4,6.29425048828125e-05,1E665AAAB4CCF000
40,24,4,True,40,,0,16,and_direct_anf,6,7,mul_w3_bit2,2,30.360000000000003,,4,6.198883056640625e-05,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_rc_nmcts,6,8,mul_w3_bit2,2,26.25,,4,1.1449508666992188,1E665AAAB4CCF000
239,128,15,True,239,,1,93,and_fprm_neural_mcts,8,10,adder_carry_w4,2,146.07500000000002,,15,49.89726710319519,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
39,32,4,True,39,,1,6,greedy_factor,6,8,mul_w3_bit2,2,38.205000000000005,,4,0.00018906593322753906,1E665AAAB4CCF000
39,32,4,True,39,,1,6,mcts_factor,6,8,mul_w3_bit2,2,38.205000000000005,,4,0.0021009445190429688,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_mcts_factor,6,8,mul_w3_bit2,2,26.25,,4,0.001964092254638672,1E665AAAB4CCF000
39,32,4,True,39,,1,6,fprm_greedy,6,8,mul_w3_bit2,2,38.205000000000005,,4,0.020112276077270508,1E665AAAB4CCF000
39,32,4,True,39,,1,6,fprm_mcts,6,8,mul_w3_bit2,2,38.205000000000005,,4,0.1166677474975586,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_fprm_mcts,6,8,mul_w3_bit2,2,26.25,,4,0.09765291213989258,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_fprm_neural_mcts,6,8,mul_w3_bit2,2,26.25,,4,0.2572672367095947,1E665AAAB4CCF000
29,36,4,True,31,,0,7,cube_greedy,6,7,mul_w3_bit2,1,39.695,,4,0.0009410381317138672,1E665AAAB4CCF000
28,36,4,True,28,,0,4,cube_beam,6,7,mul_w3_bit2,1,39.58,,4,0.045818328857421875,1E665AAAB4CCF000
39,32,4,True,39,,1,6,neural_mcts,6,8,mul_w3_bit2,2,38.205000000000005,,4,0.01810908317565918,1E665AAAB4CCF000
44,48,4,True,50,,0,18,sshr_h,6,7,mul_w3_bit2,1,52.69,,4,0.017631053924560547,1E665AAAB4CCF000
92,176,10,True,92,,0,10,direct_anf,8,9,mul_w4_bit3,2,185.16,,10,0.0002238750457763672,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
154,96,10,True,154,,0,58,and_direct_anf,8,9,mul_w4_bit3,3,111.05,,10,0.0002288818359375,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
38,20,4,True,38,,1,16,and_affine_nmcts,6,8,mul_w3_bit2,2,26.25,,4,0.9603011608123779,1E665AAAB4CCF000
124,64,10,True,124,,1,50,and_affine_nmcts,8,10,mul_w4_bit3,3,77.32,,10,20.962320804595947,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
118,132,10,True,118,,1,16,greedy_factor,8,10,mul_w4_bit3,2,142.65,,10,0.011008977890014648,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,120,10,True,124,,2,16,mcts_factor,8,11,mul_w4_bit3,3,132.98,,10,0.14598512649536133,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,64,10,True,124,,1,50,and_mcts_factor,8,10,mul_w4_bit3,3,77.32,,10,0.1223909854888916,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
118,132,10,True,118,,1,16,fprm_greedy,8,10,mul_w4_bit3,2,142.65,,10,0.11574125289916992,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
126,64,10,True,128,,1,54,and_rc_nmcts,8,10,mul_w4_bit3,2,75.50000000000001,,12,23.83349299430847,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,120,10,True,124,,2,16,fprm_mcts,8,11,mul_w4_bit3,3,132.98,,10,2.6352248191833496,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,64,10,True,124,,1,50,and_fprm_mcts,8,10,mul_w4_bit3,3,77.32,,10,2.402430295944214,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
76,120,10,True,82,,0,14,cube_greedy,8,9,mul_w4_bit3,2,128.41000000000003,,10,0.018992900848388672,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
133,188,10,True,153,,0,35,cube_beam,8,9,mul_w4_bit3,2,199.96499999999997,,10,0.6010611057281494,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,120,10,True,124,,2,16,neural_mcts,8,11,mul_w4_bit3,3,132.98,,10,0.1556079387664795,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
,,10,,,,,,sshr_h,8,,mul_w4_bit3,,,n>6 for SSHR reference in this harness,,,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
26,16,6,True,26,,0,6,direct_anf,8,9,anf_n8_0,0,17.49,,6,0.00017714500427246094,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
30,16,6,True,30,,0,14,and_direct_anf,8,9,anf_n8_0,0,17.79,,6,0.0001709461212158203,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
30,16,6,True,30,,0,14,and_rc_nmcts,8,9,anf_n8_0,0,17.79,,6,0.0705721378326416,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
30,16,6,True,30,,0,14,and_affine_nmcts,8,9,anf_n8_0,0,17.79,,6,0.05078577995300293,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
26,16,6,True,26,,0,6,greedy_factor,8,9,anf_n8_0,0,17.49,,6,0.00021409988403320312,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
26,16,6,True,26,,0,6,mcts_factor,8,9,anf_n8_0,0,17.49,,6,0.00029206275939941406,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
30,16,6,True,30,,0,14,and_mcts_factor,8,9,anf_n8_0,0,17.79,,6,0.0002770423889160156,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
26,16,6,True,26,,0,6,fprm_greedy,8,9,anf_n8_0,0,17.49,,6,0.008795022964477539,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
26,16,6,True,26,,0,6,fprm_mcts,8,9,anf_n8_0,0,17.49,,6,0.009274721145629883,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
30,16,6,True,30,,0,14,and_fprm_mcts,8,9,anf_n8_0,0,17.79,,6,0.010493993759155273,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
30,16,6,True,30,,0,14,and_fprm_neural_mcts,8,9,anf_n8_0,0,17.79,,6,0.019115924835205078,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
57,64,6,True,65,,0,13,cube_greedy,8,9,anf_n8_0,1,69.38499999999999,,6,0.009192228317260742,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
41,40,6,True,45,,0,9,cube_beam,8,9,anf_n8_0,1,44.405,,6,0.21976113319396973,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
26,16,6,True,26,,0,6,neural_mcts,8,9,anf_n8_0,0,17.49,,6,0.0002951622009277344,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
,,6,,,,,,sshr_h,8,,anf_n8_0,,,n>6 for SSHR reference in this harness,,,11BB11BB11BB11BBDD77DD77DD77DD771144114411441144DD88DD88DD88DD88
