name,n,portfolio,selected_method,selected_score,selected_T,selected_CNOT,revkit_lower_score,revkit_non_clifford_rz,model,epsilon,t_per_rz,extra_T,revkit_synth_T,revkit_synth_depth,revkit_synth_gates,revkit_synth_score,relative,win
truth_n4_27,4,traditional_baseline_family,and_esop_milp,19.810000000000002,16.0,28.0,5.74,15.0,ross_selinger_z,1e-10,100,1500.0,1504.0,1532.0,1542.0,1543.24,-0.9871633705710064,1
truth_n4_27,4,traditional_baseline_family,and_esop_milp,19.810000000000002,16.0,28.0,5.74,15.0,selinger_su2,0.001,50,750.0,754.0,782.0,792.0,774.49,-0.9744218776226937,1
truth_n4_27,4,traditional_baseline_family,and_esop_milp,19.810000000000002,16.0,28.0,5.74,15.0,selinger_su2,1e-06,90,1350.0,1354.0,1382.0,1392.0,1389.49,-0.9857429704423926,1
truth_n4_27,4,traditional_baseline_family,and_esop_milp,19.810000000000002,16.0,28.0,5.74,15.0,selinger_su2,1e-10,143,2145.0,2149.0,2177.0,2187.0,2204.3650000000002,-0.9910132850049788,1
truth_n4_28,4,resource_nmcts_family,and_fprm_polarity_archive,22.065,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9769182488623881,1
truth_n4_28,4,resource_nmcts_family,and_fprm_polarity_archive,22.065,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9884428032683846,1
truth_n4_28,4,resource_nmcts_family,and_fprm_polarity_archive,22.065,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9930617571221936,1
truth_n4_28,4,resource_nmcts_family,and_fprm_polarity_archive,22.065,16.0,33.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9861352854315246,1
truth_n4_28,4,resource_nmcts_family,and_fprm_polarity_archive,22.065,16.0,33.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9922915684116753,1
truth_n4_28,4,resource_nmcts_family,and_fprm_polarity_archive,22.065,16.0,33.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9951468429184928,1
truth_n4_28,4,traditional_baseline_family,and_cube_beam,26.209999999999997,20.0,34.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9725822480255243,1
truth_n4_28,4,traditional_baseline_family,and_cube_beam,26.209999999999997,20.0,34.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9862717368531322,1
truth_n4_28,4,traditional_baseline_family,and_cube_beam,26.209999999999997,20.0,34.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9917583799761022,1
truth_n4_28,4,traditional_baseline_family,and_cube_beam,26.209999999999997,20.0,34.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9835307424047253,1
truth_n4_28,4,traditional_baseline_family,and_cube_beam,26.209999999999997,20.0,34.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.990843508183549,1
truth_n4_28,4,traditional_baseline_family,and_cube_beam,26.209999999999997,20.0,34.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9942351576203804,1
truth_n4_29,4,resource_nmcts_family,and_pareto_resource_nmcts,20.095,16.0,35.0,5.97,16.0,ross_selinger_z,0.001,30,480.0,484.0,516.0,527.0,497.96999999999997,-0.9596461634234995,1
truth_n4_29,4,resource_nmcts_family,and_pareto_resource_nmcts,20.095,16.0,35.0,5.97,16.0,ross_selinger_z,1e-06,60,960.0,964.0,996.0,1007.0,989.9700000000001,-0.9797014050930836,1
truth_n4_29,4,resource_nmcts_family,and_pareto_resource_nmcts,20.095,16.0,35.0,5.97,16.0,ross_selinger_z,1e-10,100,1600.0,1604.0,1636.0,1647.0,1645.97,-0.9877913935247908,1
truth_n4_29,4,resource_nmcts_family,and_pareto_resource_nmcts,20.095,16.0,35.0,5.97,16.0,selinger_su2,0.001,50,800.0,804.0,836.0,847.0,825.97,-0.9756710292141361,1
truth_n4_29,4,resource_nmcts_family,and_pareto_resource_nmcts,20.095,16.0,35.0,5.97,16.0,selinger_su2,1e-06,90,1440.0,1444.0,1476.0,1487.0,1481.97,-0.9864403462958089,1
truth_n4_29,4,resource_nmcts_family,and_pareto_resource_nmcts,20.095,16.0,35.0,5.97,16.0,selinger_su2,1e-10,143,2288.0,2292.0,2324.0,2335.0,2351.17,-0.9914531913898188,1
truth_n4_29,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,5.97,16.0,ross_selinger_z,0.001,30,480.0,484.0,516.0,527.0,497.96999999999997,-0.9526176275679258,1
truth_n4_29,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,5.97,16.0,ross_selinger_z,1e-06,60,960.0,964.0,996.0,1007.0,989.9700000000001,-0.9761659444225582,1
truth_n4_29,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,5.97,16.0,ross_selinger_z,1e-10,100,1600.0,1604.0,1636.0,1647.0,1645.97,-0.985664987818733,1
truth_n4_29,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,5.97,16.0,selinger_su2,0.001,50,800.0,804.0,836.0,847.0,825.97,-0.9714335871762897,1
truth_n4_29,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,5.97,16.0,selinger_su2,1e-06,90,1440.0,1444.0,1476.0,1487.0,1481.97,-0.9840786250733821,1
truth_n4_29,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,5.97,16.0,selinger_su2,1e-10,143,2288.0,2292.0,2324.0,2335.0,2351.17,-0.9899645708306929,1
truth_n4_3,4,resource_nmcts_family,and_pareto_resource_nmcts,30.985000000000003,24.0,48.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9675872169046498,1
truth_n4_3,4,resource_nmcts_family,and_pareto_resource_nmcts,30.985000000000003,24.0,48.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9837706892939452,1
truth_n4_3,4,resource_nmcts_family,and_pareto_resource_nmcts,30.985000000000003,24.0,48.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9902569020816301,1
truth_n4_3,4,resource_nmcts_family,and_pareto_resource_nmcts,30.985000000000003,24.0,48.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9805303339721638,1
truth_n4_3,4,resource_nmcts_family,and_pareto_resource_nmcts,30.985000000000003,24.0,48.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9891753567747907,1
truth_n4_3,4,resource_nmcts_family,and_pareto_resource_nmcts,30.985000000000003,24.0,48.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9931849049548832,1
truth_n4_3,4,traditional_baseline_family,and_cube_beam,39.349999999999994,32.0,53.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9588367592447303,1
truth_n4_3,4,traditional_baseline_family,and_cube_beam,39.349999999999994,32.0,53.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9793892729939242,1
truth_n4_3,4,traditional_baseline_family,and_cube_beam,39.349999999999994,32.0,53.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.987626564367021,1
truth_n4_3,4,traditional_baseline_family,and_cube_beam,39.349999999999994,32.0,53.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9752741210845456,1
truth_n4_3,4,traditional_baseline_family,and_cube_beam,39.349999999999994,32.0,53.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9862530349875107,1
truth_n4_3,4,traditional_baseline_family,and_cube_beam,39.349999999999994,32.0,53.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9913450382434936,1
truth_n4_30,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,5.694999999999999,15.0,ross_selinger_z,0.001,30,450.0,454.0,479.0,492.0,466.945,-0.966719849232779,1
truth_n4_30,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,5.694999999999999,15.0,ross_selinger_z,1e-06,60,900.0,904.0,929.0,942.0,928.1949999999999,-0.9832578283658068,1
truth_n4_30,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,5.694999999999999,15.0,ross_selinger_z,1e-10,100,1500.0,1504.0,1529.0,1542.0,1543.195,-0.9899299829250354,1
truth_n4_30,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,5.694999999999999,15.0,selinger_su2,0.001,50,750.0,754.0,779.0,792.0,774.4449999999999,-0.9799340172639762,1
truth_n4_30,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,5.694999999999999,15.0,selinger_su2,1e-06,90,1350.0,1354.0,1379.0,1392.0,1389.445,-0.9888156782024478,1
truth_n4_30,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,5.694999999999999,15.0,selinger_su2,1e-10,143,2145.0,2149.0,2174.0,2187.0,2204.32,-0.9929502068665167,1
truth_n4_30,4,traditional_baseline_family,and_cube_beam,19.794999999999998,16.0,27.0,5.694999999999999,15.0,ross_selinger_z,0.001,30,450.0,454.0,479.0,492.0,466.945,-0.957607426998897,1
truth_n4_30,4,traditional_baseline_family,and_cube_beam,19.794999999999998,16.0,27.0,5.694999999999999,15.0,ross_selinger_z,1e-06,60,900.0,904.0,929.0,942.0,928.1949999999999,-0.978673662323111,1
truth_n4_30,4,traditional_baseline_family,and_cube_beam,19.794999999999998,16.0,27.0,5.694999999999999,15.0,ross_selinger_z,1e-10,100,1500.0,1504.0,1529.0,1542.0,1543.195,-0.9871727163449855,1
truth_n4_30,4,traditional_baseline_family,and_cube_beam,19.794999999999998,16.0,27.0,5.694999999999999,15.0,selinger_su2,0.001,50,750.0,754.0,779.0,792.0,774.4449999999999,-0.9744397600862553,1
truth_n4_30,4,traditional_baseline_family,and_cube_beam,19.794999999999998,16.0,27.0,5.694999999999999,15.0,selinger_su2,1e-06,90,1350.0,1354.0,1379.0,1392.0,1389.445,-0.9857533043769274,1
truth_n4_30,4,traditional_baseline_family,and_cube_beam,19.794999999999998,16.0,27.0,5.694999999999999,15.0,selinger_su2,1e-10,143,2145.0,2149.0,2174.0,2187.0,2204.32,-0.9910199063656819,1
truth_n4_31,4,resource_nmcts_family,and_fprm_polarity_archive,22.115000000000002,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9768659448715937,1
truth_n4_31,4,resource_nmcts_family,and_fprm_polarity_archive,22.115000000000002,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9884166142887073,1
truth_n4_31,4,resource_nmcts_family,and_fprm_polarity_archive,22.115000000000002,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9930460348405762,1
truth_n4_31,4,resource_nmcts_family,and_fprm_polarity_archive,22.115000000000002,16.0,33.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9861038675421785,1
truth_n4_31,4,resource_nmcts_family,and_fprm_polarity_archive,22.115000000000002,16.0,33.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.992274100857657,1
truth_n4_31,4,resource_nmcts_family,and_fprm_polarity_archive,22.115000000000002,16.0,33.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9951358455083829,1
truth_n4_31,4,traditional_baseline_family,and_esop_milp,26.259999999999998,20.0,34.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9725299440347298,1
truth_n4_31,4,traditional_baseline_family,and_esop_milp,26.259999999999998,20.0,34.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9862455478734549,1
truth_n4_31,4,traditional_baseline_family,and_esop_milp,26.259999999999998,20.0,34.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9917426576944846,1
truth_n4_31,4,traditional_baseline_family,and_esop_milp,26.259999999999998,20.0,34.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.983499324515379,1
truth_n4_31,4,traditional_baseline_family,and_esop_milp,26.259999999999998,20.0,34.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9908260406295306,1
truth_n4_31,4,traditional_baseline_family,and_esop_milp,26.259999999999998,20.0,34.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9942241602102704,1
truth_n4_32,4,resource_nmcts_family,and_pareto_resource_nmcts,20.045,16.0,32.0,5.935,16.0,ross_selinger_z,0.001,30,480.0,484.0,517.0,526.0,497.935,-0.959743741653027,1
truth_n4_32,4,resource_nmcts_family,and_pareto_resource_nmcts,20.045,16.0,32.0,5.935,16.0,ross_selinger_z,1e-06,60,960.0,964.0,997.0,1006.0,989.935,-0.9797511957855819,1
truth_n4_32,4,resource_nmcts_family,and_pareto_resource_nmcts,20.045,16.0,32.0,5.935,16.0,ross_selinger_z,1e-10,100,1600.0,1604.0,1637.0,1646.0,1645.9350000000002,-0.9878215117850947,1
truth_n4_32,4,resource_nmcts_family,and_pareto_resource_nmcts,20.045,16.0,32.0,5.935,16.0,selinger_su2,0.001,50,800.0,804.0,837.0,846.0,825.935,-0.9757305356959083,1
truth_n4_32,4,resource_nmcts_family,and_pareto_resource_nmcts,20.045,16.0,32.0,5.935,16.0,selinger_su2,1e-06,90,1440.0,1444.0,1477.0,1486.0,1481.935,-0.9864737657184693,1
truth_n4_32,4,resource_nmcts_family,and_pareto_resource_nmcts,20.045,16.0,32.0,5.935,16.0,selinger_su2,1e-10,143,2288.0,2292.0,2325.0,2334.0,2351.135,-0.991474330482937,1
truth_n4_32,4,traditional_baseline_family,sshr_h,23.674999999999997,20.0,27.0,5.935,16.0,ross_selinger_z,0.001,30,480.0,484.0,517.0,526.0,497.935,-0.9524536335063813,1
truth_n4_32,4,traditional_baseline_family,sshr_h,23.674999999999997,20.0,27.0,5.935,16.0,ross_selinger_z,1e-06,60,960.0,964.0,997.0,1006.0,989.935,-0.9760842883623673,1
truth_n4_32,4,traditional_baseline_family,sshr_h,23.674999999999997,20.0,27.0,5.935,16.0,ross_selinger_z,1e-10,100,1600.0,1604.0,1637.0,1646.0,1645.9350000000002,-0.9856160783992077,1
truth_n4_32,4,traditional_baseline_family,sshr_h,23.674999999999997,20.0,27.0,5.935,16.0,selinger_su2,0.001,50,800.0,804.0,837.0,846.0,825.935,-0.9713355167174172,1
truth_n4_32,4,traditional_baseline_family,sshr_h,23.674999999999997,20.0,27.0,5.935,16.0,selinger_su2,1e-06,90,1440.0,1444.0,1477.0,1486.0,1481.935,-0.9840242655717019,1
truth_n4_32,4,traditional_baseline_family,sshr_h,23.674999999999997,20.0,27.0,5.935,16.0,selinger_su2,1e-10,143,2288.0,2292.0,2325.0,2334.0,2351.135,-0.9899303953197072,1
truth_n4_33,4,resource_nmcts_family,and_pareto_resource_nmcts,15.435,12.0,22.0,4.705,16.0,ross_selinger_z,0.001,30,480.0,483.0,513.0,521.0,496.705,-0.9689252171812243,1
truth_n4_33,4,resource_nmcts_family,and_pareto_resource_nmcts,15.435,12.0,22.0,4.705,16.0,ross_selinger_z,1e-06,60,960.0,963.0,993.0,1001.0,988.7049999999999,-0.9843886700279659,1
truth_n4_33,4,resource_nmcts_family,and_pareto_resource_nmcts,15.435,12.0,22.0,4.705,16.0,ross_selinger_z,1e-10,100,1600.0,1603.0,1633.0,1641.0,1644.705,-0.9906153383129498,1
truth_n4_33,4,resource_nmcts_family,and_pareto_resource_nmcts,15.435,12.0,22.0,4.705,16.0,selinger_su2,0.001,50,800.0,803.0,833.0,841.0,824.7049999999999,-0.9812842167805458,1
truth_n4_33,4,resource_nmcts_family,and_pareto_resource_nmcts,15.435,12.0,22.0,4.705,16.0,selinger_su2,1e-06,90,1440.0,1443.0,1473.0,1481.0,1480.705,-0.9895759114746017,1
truth_n4_33,4,resource_nmcts_family,and_pareto_resource_nmcts,15.435,12.0,22.0,4.705,16.0,selinger_su2,1e-10,143,2288.0,2291.0,2321.0,2329.0,2349.905,-0.9934316493645488,1
truth_n4_33,4,traditional_baseline_family,and_esop_milp,19.654999999999998,16.0,26.0,4.705,16.0,ross_selinger_z,0.001,30,480.0,483.0,513.0,521.0,496.705,-0.9604292286165833,1
truth_n4_33,4,traditional_baseline_family,and_esop_milp,19.654999999999998,16.0,26.0,4.705,16.0,ross_selinger_z,1e-06,60,960.0,963.0,993.0,1001.0,988.7049999999999,-0.9801204606025054,1
truth_n4_33,4,traditional_baseline_family,and_esop_milp,19.654999999999998,16.0,26.0,4.705,16.0,ross_selinger_z,1e-10,100,1600.0,1603.0,1633.0,1641.0,1644.705,-0.9880495286388745,1
truth_n4_33,4,traditional_baseline_family,and_esop_milp,19.654999999999998,16.0,26.0,4.705,16.0,selinger_su2,0.001,50,800.0,803.0,833.0,841.0,824.7049999999999,-0.9761672355569567,1
truth_n4_33,4,traditional_baseline_family,and_esop_milp,19.654999999999998,16.0,26.0,4.705,16.0,selinger_su2,1e-06,90,1440.0,1443.0,1473.0,1481.0,1480.705,-0.9867259177216259,1
truth_n4_33,4,traditional_baseline_family,and_esop_milp,19.654999999999998,16.0,26.0,4.705,16.0,selinger_su2,1e-10,143,2288.0,2291.0,2321.0,2329.0,2349.905,-0.9916358320868289,1
truth_n4_34,4,resource_nmcts_family,and_fprm_polarity_archive,17.665,12.0,27.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.981521000052304,1
truth_n4_34,4,resource_nmcts_family,and_fprm_polarity_archive,17.665,12.0,27.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9907474334799916,1
truth_n4_34,4,resource_nmcts_family,and_fprm_polarity_archive,17.665,12.0,27.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9944453179045343,1
truth_n4_34,4,resource_nmcts_family,and_fprm_polarity_archive,17.665,12.0,27.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9889000596939898,1
truth_n4_34,4,resource_nmcts_family,and_fprm_polarity_archive,17.665,12.0,27.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9938287131652955,1
truth_n4_34,4,resource_nmcts_family,and_fprm_polarity_archive,17.665,12.0,27.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9961146150081656,1
truth_n4_34,4,traditional_baseline_family,and_cube_beam,21.71,16.0,28.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9772896071970291,1
truth_n4_34,4,traditional_baseline_family,and_cube_beam,21.71,16.0,28.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9886287450240938,1
truth_n4_34,4,traditional_baseline_family,and_cube_beam,21.71,16.0,28.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9931733853216779,1
truth_n4_34,4,traditional_baseline_family,and_cube_beam,21.71,16.0,28.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9863583524458827,1
truth_n4_34,4,traditional_baseline_family,and_cube_beam,21.71,16.0,28.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.992415588045206,1
truth_n4_34,4,traditional_baseline_family,and_cube_beam,21.71,16.0,28.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9952249245302731,1
truth_n4_35,4,resource_nmcts_family,and_fprm_polarity_archive,26.389999999999997,20.0,39.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9723939536586642,1
truth_n4_35,4,resource_nmcts_family,and_fprm_polarity_archive,26.389999999999997,20.0,39.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9861774565262937,1
truth_n4_35,4,resource_nmcts_family,and_fprm_polarity_archive,26.389999999999997,20.0,39.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9917017797622791,1
truth_n4_35,4,resource_nmcts_family,and_fprm_polarity_archive,26.389999999999997,20.0,39.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9834176380030789,1
truth_n4_35,4,resource_nmcts_family,and_fprm_polarity_archive,26.389999999999997,20.0,39.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9907806249890828,1
truth_n4_35,4,resource_nmcts_family,and_fprm_polarity_archive,26.389999999999997,20.0,39.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9941955669439846,1
truth_n4_35,4,traditional_baseline_family,and_cube_beam,30.435000000000002,24.0,40.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9681625608033894,1
truth_n4_35,4,traditional_baseline_family,and_cube_beam,30.435000000000002,24.0,40.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.984058768070396,1
truth_n4_35,4,traditional_baseline_family,and_cube_beam,30.435000000000002,24.0,40.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9904298471794227,1
truth_n4_35,4,traditional_baseline_family,and_cube_beam,30.435000000000002,24.0,40.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9808759307549719,1
truth_n4_35,4,traditional_baseline_family,and_cube_beam,30.435000000000002,24.0,40.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9893674998689934,1
truth_n4_35,4,traditional_baseline_family,and_cube_beam,30.435000000000002,24.0,40.0,2.6999999999999997,31.0,selinger_su2,1e-10,143,4433.0,4433.0,4491.0,4496.0,4546.525,-0.9933058764660921,1
truth_n4_36,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,5.6899999999999995,15.0,ross_selinger_z,0.001,30,450.0,454.0,482.0,491.0,466.94000000000005,-0.9665802886880541,1
truth_n4_36,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,5.6899999999999995,15.0,ross_selinger_z,1e-06,60,900.0,904.0,932.0,941.0,928.1899999999999,-0.9831877094129434,1
truth_n4_36,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,5.6899999999999995,15.0,ross_selinger_z,1e-10,100,1500.0,1504.0,1532.0,1541.0,1543.19,-0.9898878297552473,1
truth_n4_36,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,5.6899999999999995,15.0,selinger_su2,0.001,50,750.0,754.0,782.0,791.0,774.4399999999999,-0.979849956097309,1
truth_n4_36,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,5.6899999999999995,15.0,selinger_su2,1e-06,90,1350.0,1354.0,1382.0,1391.0,1389.44,-0.9887688565177337,1
truth_n4_36,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,5.6899999999999995,15.0,selinger_su2,1e-10,143,2145.0,2149.0,2177.0,2186.0,2204.3150000000005,-0.9929207032570209,1
truth_n4_36,4,traditional_baseline_family,and_esop_milp,19.875,16.0,29.0,5.6899999999999995,15.0,ross_selinger_z,0.001,30,450.0,454.0,482.0,491.0,466.94000000000005,-0.9574356448365957,1
truth_n4_36,4,traditional_baseline_family,and_esop_milp,19.875,16.0,29.0,5.6899999999999995,15.0,ross_selinger_z,1e-06,60,900.0,904.0,932.0,941.0,928.1899999999999,-0.9785873581917496,1
truth_n4_36,4,traditional_baseline_family,and_esop_milp,19.875,16.0,29.0,5.6899999999999995,15.0,ross_selinger_z,1e-10,100,1500.0,1504.0,1532.0,1541.0,1543.19,-0.9871208341163434,1
truth_n4_36,4,traditional_baseline_family,and_esop_milp,19.875,16.0,29.0,5.6899999999999995,15.0,selinger_su2,0.001,50,750.0,754.0,782.0,791.0,774.4399999999999,-0.9743362946128815,1
truth_n4_36,4,traditional_baseline_family,and_esop_milp,19.875,16.0,29.0,5.6899999999999995,15.0,selinger_su2,1e-06,90,1350.0,1354.0,1382.0,1391.0,1389.44,-0.9856956759557808,1
truth_n4_36,4,traditional_baseline_family,and_esop_milp,19.875,16.0,29.0,5.6899999999999995,15.0,selinger_su2,1e-10,143,2145.0,2149.0,2177.0,2186.0,2204.3150000000005,-0.9909835935426652,1
truth_n4_37,4,resource_nmcts_family,and_pareto_resource_nmcts,22.189999999999998,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,0.001,30,930.0,930.0,988.0,993.0,955.95,-0.9767874888854019,1
truth_n4_37,4,resource_nmcts_family,and_pareto_resource_nmcts,22.189999999999998,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,1e-06,60,1860.0,1860.0,1918.0,1923.0,1909.2,-0.9883773308191912,1
truth_n4_37,4,resource_nmcts_family,and_pareto_resource_nmcts,22.189999999999998,16.0,33.0,2.6999999999999997,31.0,ross_selinger_z,1e-10,100,3100.0,3100.0,3158.0,3163.0,3180.2,-0.9930224514181498,1
truth_n4_37,4,resource_nmcts_family,and_pareto_resource_nmcts,22.189999999999998,16.0,33.0,2.6999999999999997,31.0,selinger_su2,0.001,50,1550.0,1550.0,1608.0,1613.0,1591.45,-0.9860567407081592,1
truth_n4_37,4,resource_nmcts_family,and_pareto_resource_nmcts,22.189999999999998,16.0,33.0,2.6999999999999997,31.0,selinger_su2,1e-06,90,2790.0,2790.0,2848.0,2853.0,2862.45,-0.9922478995266293,1
