name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,screen_depth3,2237.4500000000003,2032,3258,3258,1226,7,208,2241,984,1,39,3.536376290998305,0.08035999999992782,True,True,9,0,True,210,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,screen_depth4,2220.1150000000002,2016,3235,3235,1219,7,209,2219,978,1,46,11.171046082999965,0.08166083299875027,True,True,11,0,True,211,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,screen_single,2387.765,2172,3469,3469,1297,6,209,2407,1052,1,14,0.027689999995345715,0.08490154099854408,True,True,3,0,True,211,217,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,adaptive_all_depth,175.21,156,258,258,102,2,24,234,70,0,0,0.0126736680031172,0.008157333999406546,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,depth2_guard_direct,175.21,156,258,258,102,2,24,234,70,0,0,0.002506584001821466,0.007730249999440275,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,depth_frontier_policy,175.21,156,258,258,102,2,24,234,70,0,0,0.002506584001821466,0.007730249999440275,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,depth_policy,175.21,156,258,258,102,2,24,234,70,0,0,0.002506584001821466,0.007730249999440275,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,direct_logical_and,175.21,156,258,258,102,2,24,234,70,0,0,6.50000583846122e-06,0.008724499995878432,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,screen_depth1,175.21,156,258,258,102,2,24,234,70,0,0,0.0025195419948431663,0.008236582994868513,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,screen_depth2,175.21,156,258,258,102,2,24,234,70,0,0,0.002506584001821466,0.007730249999440275,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,screen_depth3,175.21,156,258,258,102,2,24,234,70,0,0,0.0024141250032698736,0.008157333999406546,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,screen_depth4,175.21,156,258,258,102,2,24,234,70,0,0,0.0025294580045738257,0.007976082997629419,True,True,1,0,True,24,24,0
truth_bridge_n23_004_shallow,23,shallow,24,217.53478337499837,screen_single,175.21,156,258,258,102,2,24,234,70,0,0,0.0027039589986088686,0.008579125002142973,True,True,1,0,True,24,24,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,adaptive_all_depth,870.14,784,1292,1292,508,5,114,982,365,1,38,7.584895748994313,0.03665458400064381,True,True,11,0,True,116,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,depth2_guard_direct,891.63,804,1318,1318,514,5,110,1006,372,1,26,0.4196252080000704,0.0369524999987334,True,True,7,0,True,112,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,depth_frontier_policy,870.14,784,1292,1292,508,5,114,982,365,1,38,5.308154708000075,0.03665458400064381,True,True,11,0,True,116,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,depth_policy,891.63,804,1318,1318,514,5,110,1006,372,1,26,0.4196252080000704,0.0369524999987334,True,True,7,0,True,112,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,direct_logical_and,1033.31,936,1518,1518,582,4,114,1156,434,0,0,6.1250029830262065e-06,0.04223387499951059,True,True,1,0,True,114,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,screen_depth1,913.315,824,1347,1347,523,5,109,1036,381,1,19,0.08577008299471345,0.0398686659973464,True,True,5,0,True,111,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,screen_depth2,891.63,804,1318,1318,514,5,110,1006,372,1,26,0.4196252080000704,0.0369524999987334,True,True,7,0,True,112,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,screen_depth3,874.295,788,1295,1295,507,5,111,984,366,1,33,1.757629542000359,0.04188758399686776,True,True,9,0,True,113,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,screen_depth4,870.14,784,1292,1292,508,5,114,982,365,1,38,5.308154708000075,0.03665458400064381,True,True,11,0,True,116,114,0
truth_bridge_n23_005_mixed,23,mixed,114,219.0476112920005,screen_single,961.23,868,1414,1414,546,5,111,1087,402,1,10,0.013716207999095786,0.04097924999950919,True,True,3,0,True,112,114,0
