CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,model,n,n_qubits,name,peak_ancilla,random_seed,score,skipped,terms,time_s,truth_table_hex,variant
4,0,4,True,4,0,4,and_pareto_resource_nmcts,random-prior:1007,4,5,parity_n4,0,1007,0.26,,4,0.06339883804321289,6996,random_prior
233,116,35,True,244,2,110,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_21,3,1006,136.07999999999998,,26,14.113142013549805,FF50BDE4382567B8,random_prior
49,24,5,True,58,1,32,and_affine_nmcts,random-prior:1007,4,6,majority_n4,2,1007,31.150000000000002,,8,0.13294482231140137,E880,random_prior
49,24,5,True,58,1,32,and_resource_nmcts,random-prior:1007,4,6,majority_n4,2,1007,31.150000000000002,,8,0.17756104469299316,E880,random_prior
49,24,7,True,51,1,25,and_affine_nmcts,random-prior:1007,4,6,threshold2_n4,2,1007,30.975,,7,0.1111452579498291,FEE8,random_prior
49,24,7,True,49,1,23,and_resource_nmcts,random-prior:1007,4,6,threshold2_n4,2,1007,30.925,,7,0.13076567649841309,FEE8,random_prior
49,24,5,True,58,1,32,and_pareto_resource_nmcts,random-prior:1007,4,6,majority_n4,2,1007,31.150000000000002,,8,1.115328073501587,E880,random_prior
5,0,5,True,5,0,5,and_affine_nmcts,random-prior:1007,5,6,parity_n5,0,1007,0.325,,5,0.002917051315307617,96696996,random_prior
5,0,5,True,5,0,5,and_resource_nmcts,random-prior:1007,5,6,parity_n5,0,1007,0.325,,5,0.012211084365844727,96696996,random_prior
227,116,34,True,237,2,107,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_22,3,1006,135.70499999999998,,29,13.789997816085815,2369B584FF5E9FF0,random_prior
5,0,5,True,5,0,5,and_pareto_resource_nmcts,random-prior:1007,5,6,parity_n5,0,1007,0.325,,5,0.10285520553588867,96696996,random_prior
70,32,15,True,70,1,34,and_affine_nmcts,random-prior:1007,5,7,majority_n5,2,1007,40.19,,6,0.1361398696899414,FEE8E880,random_prior
49,24,7,True,49,1,23,and_pareto_resource_nmcts,random-prior:1007,4,6,threshold2_n4,2,1007,30.925,,7,1.137869119644165,FEE8,random_prior
70,32,15,True,70,1,34,and_resource_nmcts,random-prior:1007,5,7,majority_n5,2,1007,40.19,,6,0.4462308883666992,FEE8E880,random_prior
155,76,36,True,161,2,73,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_27,3,1006,91.34500000000001,,19,10.813042879104614,28F49481A0A04DC4,random_prior
161,88,29,True,165,2,75,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_28,3,1006,103.66499999999999,,23,9.484231233596802,AE340454CAC5B68C,random_prior
6,0,6,True,6,0,6,and_affine_nmcts,random-prior:1007,6,7,parity_n6,0,1007,0.38999999999999996,,6,0.0008668899536132812,6996966996696996,random_prior
6,0,6,True,6,0,6,and_resource_nmcts,random-prior:1007,6,7,parity_n6,0,1007,0.38999999999999996,,6,0.05179286003112793,6996966996696996,random_prior
78,40,15,True,89,1,43,and_affine_nmcts,random-prior:1007,5,7,threshold2_n5,2,1007,48.885,,6,0.9812748432159424,FFFEFEE8,random_prior
214,108,32,True,220,2,98,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_26,3,1006,126.84,,24,12.417886018753052,27209BDF1C11F735,random_prior
219,108,15,True,219,1,87,and_affine_nmcts,random-prior:1007,6,8,majority_n6,2,1007,124.915,,15,0.07590103149414062,FEE8E880E8808000,random_prior
78,40,15,True,89,1,43,and_resource_nmcts,random-prior:1007,5,7,threshold2_n5,2,1007,48.885,,6,0.9379067420959473,FFFEFEE8,random_prior
6,0,6,True,6,0,6,and_pareto_resource_nmcts,random-prior:1007,6,7,parity_n6,0,1007,0.38999999999999996,,6,0.6163139343261719,6996966996696996,random_prior
225,132,35,True,238,1,100,and_affine_nmcts,random-prior:1007,6,8,threshold3_n6,2,1007,149.57,,16,0.24637699127197266,FFFEFEE8FEE8E880,random_prior
183,104,15,True,183,2,73,and_resource_nmcts,random-prior:1007,6,9,majority_n6,3,1007,120.795,,15,0.5017180442810059,FEE8E880E8808000,random_prior
67,36,9,True,67,1,29,and_affine_nmcts,random-prior:1007,6,8,mux_2_4,1,1007,41.975,,9,0.003793001174926758,FEDCBA9876543210,random_prior
65,32,9,True,71,1,37,and_resource_nmcts,random-prior:1007,6,8,mux_2_4,1,1007,38.035,,11,0.03725600242614746,FEDCBA9876543210,random_prior
184,96,25,True,190,1,84,and_pareto_resource_nmcts,random-prior:1006,6,8,truth_n6_29,3,1006,113.05,,22,9.368669986724854,98AE43346C12ACE8,random_prior
231,116,37,True,237,2,107,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_24,3,1006,135.86499999999998,,31,14.254445791244507,C17AF08A1745D6D8,random_prior
31,16,3,True,31,1,13,and_affine_nmcts,random-prior:1007,4,6,adder_carry_w2,1,1007,19.834999999999997,,3,0.044535160064697266,EC80,random_prior
25,12,3,True,30,1,18,and_resource_nmcts,random-prior:1007,4,6,adder_carry_w2,2,1007,17.63,,6,0.05336880683898926,EC80,random_prior
97,48,7,True,97,1,39,and_affine_nmcts,random-prior:1007,6,8,adder_carry_w3,2,1007,57.725,,7,0.02397894859313965,FEFCF8F0E0C08000,random_prior
60,32,7,True,60,2,26,and_resource_nmcts,random-prior:1007,6,9,adder_carry_w3,3,1007,41.559999999999995,,7,0.1508190631866455,FEFCF8F0E0C08000,random_prior
183,104,35,True,196,2,86,and_resource_nmcts,random-prior:1007,6,9,threshold3_n6,3,1007,121.11999999999999,,16,0.952282190322876,FFFEFEE8FEE8E880,random_prior
14,8,2,True,14,0,6,and_affine_nmcts,random-prior:1007,4,5,mul_w2_bit1,0,1007,8.830000000000002,,2,0.002919912338256836,6AC0,random_prior
14,8,2,True,14,0,6,and_resource_nmcts,random-prior:1007,4,5,mul_w2_bit1,0,1007,8.830000000000002,,2,0.007112026214599609,6AC0,random_prior
65,32,9,True,71,1,37,and_pareto_resource_nmcts,random-prior:1007,6,8,mux_2_4,1,1007,38.035,,11,0.5715641975402832,FEDCBA9876543210,random_prior
38,20,4,True,38,1,16,and_affine_nmcts,random-prior:1007,6,8,mul_w3_bit2,2,1007,26.25,,4,0.003902912139892578,1E665AAAB4CCF000,random_prior
38,20,4,True,38,1,16,and_resource_nmcts,random-prior:1007,6,8,mul_w3_bit2,2,1007,26.25,,4,0.036917924880981445,1E665AAAB4CCF000,random_prior
14,8,2,True,14,0,6,and_pareto_resource_nmcts,random-prior:1007,4,5,mul_w2_bit1,0,1007,8.830000000000002,,2,0.07019305229187012,6AC0,random_prior
31,16,9,True,33,0,17,and_affine_nmcts,random-prior:1007,4,5,truth_n4_0,1,1007,19.905,,5,0.05893826484680176,A3B1,random_prior
31,16,9,True,33,0,17,and_resource_nmcts,random-prior:1007,4,5,truth_n4_0,1,1007,19.905,,5,0.07358908653259277,A3B1,random_prior
25,12,3,True,30,1,18,and_pareto_resource_nmcts,random-prior:1007,4,6,adder_carry_w2,2,1007,17.63,,6,0.7663600444793701,EC80,random_prior
38,20,4,True,38,1,16,and_affine_nmcts,random-prior:1007,4,6,truth_n4_1,1,1007,24.25,,4,0.0327908992767334,1C80,random_prior
37,16,4,True,39,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_1,1,1007,20.275000000000002,,7,0.06002020835876465,1C80,random_prior
31,16,9,True,33,0,17,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_0,1,1007,19.905,,5,0.4981849193572998,A3B1,random_prior
38,20,4,True,38,1,16,and_pareto_resource_nmcts,random-prior:1007,6,8,mul_w3_bit2,2,1007,26.25,,4,0.6469979286193848,1E665AAAB4CCF000,random_prior
42,20,12,True,48,1,26,and_affine_nmcts,random-prior:1007,4,6,truth_n4_2,2,1007,26.66,,6,0.13249897956848145,667,random_prior
42,20,12,True,46,1,24,and_resource_nmcts,random-prior:1007,4,6,truth_n4_2,2,1007,26.61,,6,0.18137335777282715,667,random_prior
37,16,4,True,39,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_1,1,1007,20.275000000000002,,7,0.5202469825744629,1C80,random_prior
48,24,11,True,53,1,27,and_affine_nmcts,random-prior:1007,4,6,truth_n4_3,2,1007,30.985000000000003,,7,0.13074302673339844,BDD6,random_prior
48,24,11,True,53,1,27,and_resource_nmcts,random-prior:1007,4,6,truth_n4_3,2,1007,30.985000000000003,,7,0.2526509761810303,BDD6,random_prior
39,16,8,True,43,1,25,and_affine_nmcts,random-prior:1007,4,6,truth_n4_4,1,1007,20.455,,5,0.041513919830322266,4668,random_prior
39,16,8,True,43,1,25,and_resource_nmcts,random-prior:1007,4,6,truth_n4_4,1,1007,20.455,,5,0.06779098510742188,4668,random_prior
39,16,8,True,43,1,25,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_4,1,1007,20.455,,5,0.5995190143585205,4668,random_prior
42,20,12,True,46,1,24,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_2,2,1007,26.61,,6,1.1688048839569092,667,random_prior
36,16,8,True,38,1,20,and_affine_nmcts,random-prior:1007,4,6,truth_n4_5,2,1007,22.21,,6,0.10955691337585449,3EB1,random_prior
36,16,8,True,38,1,20,and_resource_nmcts,random-prior:1007,4,6,truth_n4_5,2,1007,22.21,,6,0.11556625366210938,3EB1,random_prior
70,32,15,True,70,1,34,and_pareto_resource_nmcts,random-prior:1007,5,7,majority_n5,2,1007,40.19,,6,4.418057918548584,FEE8E880,random_prior
31,16,8,True,34,0,18,and_affine_nmcts,random-prior:1007,4,5,truth_n4_6,1,1007,19.93,,6,0.04997587203979492,3924,random_prior
31,16,8,True,34,0,18,and_resource_nmcts,random-prior:1007,4,5,truth_n4_6,1,1007,19.93,,6,0.0382227897644043,3924,random_prior
48,24,11,True,53,1,27,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_3,2,1007,30.985000000000003,,7,1.1614530086517334,BDD6,random_prior
55,28,7,True,59,2,31,and_pareto_resource_nmcts,random-prior:1007,6,9,adder_carry_w3,4,1007,39.394999999999996,,13,2.4474987983703613,FEFCF8F0E0C08000,random_prior
39,16,8,True,43,1,25,and_resource_nmcts,random-prior:1007,4,6,truth_n4_7,2,1007,22.455,,5,0.1036689281463623,23B8,random_prior
39,16,8,True,43,1,25,and_affine_nmcts,random-prior:1007,4,6,truth_n4_7,2,1007,22.455,,5,0.1415419578552246,23B8,random_prior
40,16,11,True,45,1,25,and_affine_nmcts,random-prior:1007,4,6,truth_n4_8,1,1007,20.525000000000002,,7,0.08075118064880371,BC89,random_prior
40,16,11,True,45,1,25,and_resource_nmcts,random-prior:1007,4,6,truth_n4_8,1,1007,20.525000000000002,,7,0.08645176887512207,BC89,random_prior
41,20,10,True,45,1,23,and_affine_nmcts,random-prior:1007,4,6,truth_n4_9,1,1007,24.545,,5,0.07111907005310059,1A3D,random_prior
41,20,10,True,45,1,23,and_resource_nmcts,random-prior:1007,4,6,truth_n4_9,1,1007,24.545,,5,0.07674908638000488,1A3D,random_prior
31,16,8,True,34,0,18,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_6,1,1007,19.93,,6,0.48671507835388184,3924,random_prior
28,12,7,True,33,1,19,and_affine_nmcts,random-prior:1007,4,6,truth_n4_10,2,1007,17.805,,5,0.13508105278015137,AD3C,random_prior
28,12,7,True,33,1,19,and_resource_nmcts,random-prior:1007,4,6,truth_n4_10,2,1007,17.805,,5,0.1216130256652832,AD3C,random_prior
36,16,8,True,38,1,20,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_5,2,1007,22.21,,6,0.8529951572418213,3EB1,random_prior
25,12,9,True,29,0,17,and_affine_nmcts,random-prior:1007,4,5,truth_n4_11,1,1007,15.605,,5,0.0601809024810791,BD9C,random_prior
25,12,9,True,29,0,17,and_resource_nmcts,random-prior:1007,4,5,truth_n4_11,1,1007,15.605,,5,0.06399774551391602,BD9C,random_prior
40,16,11,True,45,1,25,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_8,1,1007,20.525000000000002,,7,0.6799418926239014,BC89,random_prior
35,16,11,True,40,1,22,and_affine_nmcts,random-prior:1007,4,6,truth_n4_12,1,1007,20.22,,6,0.06202125549316406,E465,random_prior
35,16,11,True,40,1,22,and_resource_nmcts,random-prior:1007,4,6,truth_n4_12,1,1007,20.22,,6,0.06822800636291504,E465,random_prior
39,16,8,True,43,1,25,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_7,2,1007,22.455,,5,0.9902939796447754,23B8,random_prior
41,20,10,True,45,1,23,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_9,1,1007,24.545,,5,0.7368948459625244,1A3D,random_prior
45,20,9,True,49,1,27,and_affine_nmcts,random-prior:1007,4,6,truth_n4_13,2,1007,26.805,,5,0.16282105445861816,8B9D,random_prior
45,20,9,True,49,1,27,and_resource_nmcts,random-prior:1007,4,6,truth_n4_13,2,1007,26.805,,5,0.1666278839111328,8B9D,random_prior
25,12,9,True,29,0,17,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_11,1,1007,15.605,,5,0.49555015563964844,BD9C,random_prior
35,16,10,True,39,1,21,and_affine_nmcts,random-prior:1007,4,6,truth_n4_14,2,1007,22.195,,5,0.13681507110595703,1641,random_prior
35,16,10,True,39,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_14,2,1007,22.195,,5,0.11800909042358398,1641,random_prior
28,12,7,True,30,0,18,and_affine_nmcts,random-prior:1007,4,5,truth_n4_15,1,1007,15.75,,4,0.016839981079101562,972A,random_prior
28,12,7,True,30,0,18,and_resource_nmcts,random-prior:1007,4,5,truth_n4_15,1,1007,15.75,,4,0.045675039291381836,972A,random_prior
28,12,7,True,33,1,19,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_10,2,1007,17.805,,5,0.8519079685211182,AD3C,random_prior
35,16,11,True,40,1,22,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_12,1,1007,20.22,,6,0.5915179252624512,E465,random_prior
24,12,8,True,28,0,16,and_affine_nmcts,random-prior:1007,4,5,truth_n4_16,1,1007,15.540000000000001,,4,0.04537010192871094,6C03,random_prior
24,12,8,True,28,0,16,and_resource_nmcts,random-prior:1007,4,5,truth_n4_16,1,1007,15.540000000000001,,4,0.05235600471496582,6C03,random_prior
32,16,4,True,32,1,14,and_affine_nmcts,random-prior:1007,4,6,truth_n4_17,2,1007,21.900000000000002,,4,0.12328600883483887,822,random_prior
32,16,4,True,32,1,14,and_resource_nmcts,random-prior:1007,4,6,truth_n4_17,2,1007,21.900000000000002,,4,0.11020517349243164,822,random_prior
24,12,8,True,28,0,16,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_16,1,1007,15.540000000000001,,4,0.3923070430755615,6C03,random_prior
28,12,7,True,30,0,18,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_15,1,1007,15.75,,4,0.5587377548217773,972A,random_prior
31,12,6,True,33,1,19,and_resource_nmcts,random-prior:1007,4,6,truth_n4_18,2,1007,17.924999999999997,,3,0.1390080451965332,7A0,random_prior
44,20,9,True,47,1,25,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_13,2,1007,26.715,,9,1.1799860000610352,8B9D,random_prior
25,12,8,True,27,0,15,and_affine_nmcts,random-prior:1007,4,5,truth_n4_19,1,1007,15.555,,5,0.0286257266998291,17FC,random_prior
35,16,10,True,39,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_14,2,1007,22.195,,5,1.086075782775879,1641,random_prior
25,12,8,True,27,0,15,and_resource_nmcts,random-prior:1007,4,5,truth_n4_19,1,1007,15.555,,5,0.03195905685424805,17FC,random_prior
31,12,6,True,33,1,19,and_affine_nmcts,random-prior:1007,4,6,truth_n4_18,2,1007,17.924999999999997,,3,0.49462199211120605,7A0,random_prior
31,16,6,True,33,0,17,and_affine_nmcts,random-prior:1007,4,5,truth_n4_20,1,1007,19.905,,5,0.03810477256774902,37F8,random_prior
28,16,6,True,32,0,16,and_resource_nmcts,random-prior:1007,4,5,truth_n4_20,1,1007,19.76,,6,0.08275628089904785,37F8,random_prior
34,16,6,True,37,1,19,and_affine_nmcts,random-prior:1007,4,6,truth_n4_21,1,1007,20.105,,5,0.03451800346374512,3B8F,random_prior
34,16,6,True,37,1,19,and_resource_nmcts,random-prior:1007,4,6,truth_n4_21,1,1007,20.105,,5,0.07839417457580566,3B8F,random_prior
32,16,4,True,32,1,14,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_17,2,1007,21.900000000000002,,4,0.8613748550415039,822,random_prior
78,40,15,True,89,1,43,and_pareto_resource_nmcts,random-prior:1007,5,7,threshold2_n5,2,1007,48.885,,6,6.736454010009766,FFFEFEE8,random_prior
33,12,9,True,36,1,22,and_affine_nmcts,random-prior:1007,4,6,truth_n4_22,2,1007,18.08,,6,0.1610398292541504,815E,random_prior
33,12,9,True,36,1,22,and_resource_nmcts,random-prior:1007,4,6,truth_n4_22,2,1007,18.08,,6,0.11254096031188965,815E,random_prior
28,16,6,True,32,0,16,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_20,1,1007,19.76,,6,0.46831202507019043,37F8,random_prior
25,12,8,True,27,0,15,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_19,1,1007,15.555,,5,0.5427048206329346,17FC,random_prior
27,12,7,True,30,0,18,and_affine_nmcts,random-prior:1007,4,5,truth_n4_23,1,1007,15.709999999999999,,4,0.0814511775970459,9A1D,random_prior
27,12,7,True,30,0,18,and_resource_nmcts,random-prior:1007,4,5,truth_n4_23,1,1007,15.709999999999999,,4,0.04047584533691406,9A1D,random_prior
31,12,6,True,33,1,19,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_18,2,1007,17.924999999999997,,3,0.8632309436798096,7A0,random_prior
35,16,12,True,43,1,25,and_affine_nmcts,random-prior:1007,4,6,truth_n4_24,2,1007,22.294999999999998,,5,0.1347508430480957,6CB,random_prior
34,16,6,True,37,1,19,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_21,1,1007,20.105,,5,0.5076298713684082,3B8F,random_prior
35,16,12,True,43,1,25,and_resource_nmcts,random-prior:1007,4,6,truth_n4_24,2,1007,22.294999999999998,,5,0.19592976570129395,6CB,random_prior
32,16,7,True,37,1,19,and_affine_nmcts,random-prior:1007,4,6,truth_n4_25,1,1007,20.025000000000002,,5,0.08106088638305664,8FAD,random_prior
27,12,7,True,30,0,18,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_23,1,1007,15.709999999999999,,4,0.23541975021362305,9A1D,random_prior
27,16,7,True,32,0,16,and_resource_nmcts,random-prior:1007,4,5,truth_n4_25,1,1007,19.72,,7,0.06729912757873535,8FAD,random_prior
40,16,8,True,46,1,28,and_affine_nmcts,random-prior:1007,4,6,truth_n4_26,2,1007,22.570000000000004,,6,0.09869813919067383,32E7,random_prior
40,16,8,True,46,1,28,and_resource_nmcts,random-prior:1007,4,6,truth_n4_26,2,1007,22.570000000000004,,6,0.09129571914672852,32E7,random_prior
24,12,9,True,31,0,19,and_affine_nmcts,random-prior:1007,4,5,truth_n4_27,1,1007,15.615,,5,0.013969898223876953,B74D,random_prior
24,12,9,True,31,0,19,and_resource_nmcts,random-prior:1007,4,5,truth_n4_27,1,1007,15.615,,5,0.05040884017944336,B74D,random_prior
33,16,9,True,37,1,19,and_affine_nmcts,random-prior:1007,4,6,truth_n4_28,2,1007,22.065,,5,0.14119386672973633,A65E,random_prior
200,100,28,True,206,2,92,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_30,4,1006,120.01,,26,11.09661602973938,62801C4510435A10,random_prior
27,16,7,True,32,0,16,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_25,1,1007,19.72,,7,0.424623966217041,8FAD,random_prior
24,12,9,True,31,0,19,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_27,1,1007,15.615,,5,0.3010060787200928,B74D,random_prior
33,16,9,True,37,1,19,and_resource_nmcts,random-prior:1007,4,6,truth_n4_28,2,1007,22.065,,5,0.13506817817687988,A65E,random_prior
35,16,7,True,35,1,17,and_affine_nmcts,random-prior:1007,4,6,truth_n4_29,1,1007,20.095,,5,0.026237964630126953,B38A,random_prior
24,12,9,True,28,0,16,and_affine_nmcts,random-prior:1007,4,5,truth_n4_30,1,1007,15.540000000000001,,4,0.013285160064697266,8B81,random_prior
35,16,7,True,35,1,17,and_resource_nmcts,random-prior:1007,4,6,truth_n4_29,1,1007,20.095,,5,0.058485984802246094,B38A,random_prior
24,12,9,True,28,0,16,and_resource_nmcts,random-prior:1007,4,5,truth_n4_30,1,1007,15.540000000000001,,4,0.033464908599853516,8B81,random_prior
33,12,9,True,36,1,22,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_22,2,1007,18.08,,6,1.0380949974060059,815E,random_prior
33,16,10,True,39,1,21,and_affine_nmcts,random-prior:1007,4,6,truth_n4_31,2,1007,22.115000000000002,,5,0.21204710006713867,6B65,random_prior
24,12,9,True,28,0,16,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_30,1,1007,15.540000000000001,,4,0.2879679203033447,8B81,random_prior
32,16,8,True,37,0,21,and_affine_nmcts,random-prior:1007,4,5,truth_n4_32,1,1007,20.045,,7,0.04261589050292969,386E,random_prior
35,16,7,True,35,1,17,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_29,1,1007,20.095,,5,0.40270018577575684,B38A,random_prior
32,16,8,True,37,0,21,and_resource_nmcts,random-prior:1007,4,5,truth_n4_32,1,1007,20.045,,7,0.0404970645904541,386E,random_prior
33,16,10,True,39,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_31,2,1007,22.115000000000002,,5,0.18657469749450684,6B65,random_prior
22,12,6,True,27,0,15,and_affine_nmcts,random-prior:1007,4,5,truth_n4_33,1,1007,15.435,,3,0.0352330207824707,72FF,random_prior
22,12,6,True,27,0,15,and_resource_nmcts,random-prior:1007,4,5,truth_n4_33,1,1007,15.435,,3,0.10144400596618652,72FF,random_prior
40,16,8,True,46,1,28,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_26,2,1007,22.570000000000004,,6,0.9504592418670654,32E7,random_prior
35,16,12,True,43,1,25,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_24,2,1007,22.294999999999998,,5,1.2037198543548584,6CB,random_prior
28,12,5,True,33,1,19,and_affine_nmcts,random-prior:1007,4,6,truth_n4_34,2,1007,17.805,,5,0.12262892723083496,96DA,random_prior
28,12,5,True,33,1,19,and_resource_nmcts,random-prior:1007,4,6,truth_n4_34,2,1007,17.805,,5,0.13069605827331543,96DA,random_prior
39,20,6,True,42,1,20,and_affine_nmcts,random-prior:1007,4,6,truth_n4_35,2,1007,26.389999999999997,,6,0.11565780639648438,4737,random_prior
39,20,6,True,42,1,20,and_resource_nmcts,random-prior:1007,4,6,truth_n4_35,2,1007,26.389999999999997,,6,0.1269528865814209,4737,random_prior
25,12,9,True,29,0,17,and_affine_nmcts,random-prior:1007,4,5,truth_n4_36,1,1007,15.605,,5,0.021025657653808594,CF36,random_prior
33,16,9,True,37,1,19,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_28,2,1007,22.065,,5,0.9578402042388916,A65E,random_prior
22,12,6,True,27,0,15,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_33,1,1007,15.435,,3,0.4181852340698242,72FF,random_prior
32,16,8,True,37,0,21,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_32,1,1007,20.045,,7,0.4968299865722656,386E,random_prior
25,12,9,True,29,0,17,and_resource_nmcts,random-prior:1007,4,5,truth_n4_36,1,1007,15.605,,5,0.07595205307006836,CF36,random_prior
205,104,29,True,209,2,93,and_pareto_resource_nmcts,random-prior:1006,6,9,truth_n6_31,3,1006,122.26500000000001,,29,11.206604719161987,988C24C961B1CD22,random_prior
33,16,9,True,42,1,24,and_affine_nmcts,random-prior:1007,4,6,truth_n4_37,2,1007,22.189999999999998,,4,0.167341947555542,DE8A,random_prior
33,16,9,True,42,1,24,and_resource_nmcts,random-prior:1007,4,6,truth_n4_37,2,1007,22.189999999999998,,4,0.1712501049041748,DE8A,random_prior
32,16,8,True,36,1,18,and_affine_nmcts,random-prior:1007,4,6,truth_n4_38,2,1007,22.0,,4,0.15543031692504883,1A9,random_prior
32,16,8,True,36,1,18,and_resource_nmcts,random-prior:1007,4,6,truth_n4_38,2,1007,22.0,,4,0.14214706420898438,1A9,random_prior
36,16,11,True,39,1,21,and_affine_nmcts,random-prior:1007,4,6,truth_n4_39,2,1007,22.235000000000003,,7,0.1231088638305664,C241,random_prior
33,16,10,True,39,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_31,2,1007,22.115000000000002,,5,0.9824278354644775,6B65,random_prior
39,16,7,True,41,1,21,and_affine_nmcts,random-prior:1007,4,6,truth_n4_40,1,1007,20.384999999999998,,5,0.08736991882324219,CE4A,random_prior
25,12,9,True,29,0,17,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_36,1,1007,15.605,,5,0.5173630714416504,CF36,random_prior
36,16,11,True,39,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_39,2,1007,22.235000000000003,,7,0.2024538516998291,C241,random_prior
27,12,5,True,29,1,15,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_34,2,1007,17.665,,5,0.762347936630249,96DA,random_prior
39,16,7,True,41,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_40,1,1007,20.384999999999998,,5,0.05701112747192383,CE4A,random_prior
27,12,6,True,29,1,15,and_affine_nmcts,random-prior:1007,4,6,truth_n4_41,2,1007,17.665,,3,0.0878288745880127,28DF,random_prior
27,12,6,True,29,1,15,and_resource_nmcts,random-prior:1007,4,6,truth_n4_41,2,1007,17.665,,3,0.14054107666015625,28DF,random_prior
39,20,6,True,42,1,20,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_35,2,1007,26.389999999999997,,6,0.8665409088134766,4737,random_prior
40,16,11,True,46,1,28,and_affine_nmcts,random-prior:1007,4,6,truth_n4_42,2,1007,22.570000000000004,,6,0.2048201560974121,B2B9,random_prior
30,16,6,True,32,0,16,and_affine_nmcts,random-prior:1007,4,5,truth_n4_43,1,1007,19.84,,4,0.03995800018310547,6C30,random_prior
40,16,11,True,46,1,28,and_resource_nmcts,random-prior:1007,4,6,truth_n4_42,2,1007,22.570000000000004,,6,0.19001293182373047,B2B9,random_prior
30,16,6,True,32,0,16,and_resource_nmcts,random-prior:1007,4,5,truth_n4_43,1,1007,19.84,,4,0.05377388000488281,6C30,random_prior
27,12,10,True,31,0,19,and_affine_nmcts,random-prior:1007,4,5,truth_n4_44,1,1007,15.735,,3,0.030170917510986328,571A,random_prior
27,12,10,True,31,0,19,and_resource_nmcts,random-prior:1007,4,5,truth_n4_44,1,1007,15.735,,3,0.044183969497680664,571A,random_prior
33,16,9,True,42,1,24,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_37,2,1007,22.189999999999998,,4,1.0598280429840088,DE8A,random_prior
32,16,8,True,36,1,18,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_38,2,1007,22.0,,4,0.9259810447692871,1A9,random_prior
27,12,6,True,27,0,15,and_affine_nmcts,random-prior:1007,4,5,truth_n4_45,1,1007,15.635,,3,0.036833763122558594,4722,random_prior
27,12,6,True,27,0,15,and_resource_nmcts,random-prior:1007,4,5,truth_n4_45,1,1007,15.635,,3,0.023001909255981445,4722,random_prior
