name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n26_002_mixed,26,mixed,68,0.299497625004733,screen_depth2,388.65000000000003,344,586,586,242,5,68,559,158,1,22,0.27640424997662194,0.24059491598745808,True,True,7,0,True,70,68,0
truth_bridge_n26_002_mixed,26,mixed,68,0.299497625004733,screen_depth3,380.08,336,576,576,240,5,70,551,156,1,28,0.8604608750029001,0.24142037497949786,True,True,9,0,True,72,68,0
truth_bridge_n26_002_mixed,26,mixed,68,0.299497625004733,screen_depth4,380.08,336,576,576,240,5,70,551,156,1,28,1.7613610409898683,0.2503260420053266,True,True,9,0,True,72,68,0
truth_bridge_n26_002_mixed,26,mixed,68,0.299497625004733,screen_single,438.71999999999997,392,656,656,264,4,67,616,179,1,8,0.00881699999445118,0.26878291700268164,True,True,3,0,True,68,68,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,adaptive_all_depth,2180.12,1980,3168,3168,1188,7,196,2163,953,1,59,18.400796708010603,1.0502012920042034,True,True,11,0,True,198,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,depth2_guard_direct,2323.9950000000003,2112,3371,3371,1259,7,201,2301,1015,1,38,1.0700100829999428,1.1266858750022948,True,True,7,0,True,203,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,depth_frontier_policy,2180.12,1980,3168,3168,1188,7,196,2163,953,1,59,12.865481291984906,1.0502012920042034,True,True,11,0,True,198,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,depth_policy,2323.9950000000003,2112,3371,3371,1259,7,201,2301,1015,1,38,1.0700100829999428,1.1266858750022948,True,True,7,0,True,203,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,direct_logical_and,2633.755,2396,3811,3811,1415,7,217,2611,1151,0,0,7.624999852851033e-06,1.3346365419856738,True,True,1,0,True,217,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,screen_depth1,2402.555,2184,3483,3483,1299,7,205,2389,1048,1,26,0.24339141600648873,1.2389372500183526,True,True,5,0,True,207,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,screen_depth2,2323.9950000000003,2112,3371,3371,1259,7,201,2301,1015,1,38,1.0700100829999428,1.1266858750022948,True,True,7,0,True,203,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,screen_depth3,2249.915,2044,3267,3267,1223,7,199,2237,982,1,48,4.189657667011488,1.0734907090081833,True,True,9,0,True,201,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,screen_depth4,2180.12,1980,3168,3168,1188,7,196,2163,953,1,59,12.865481291984906,1.0502012920042034,True,True,11,0,True,198,217,0
truth_bridge_n26_003_deep,26,deep,217,1.3315097499871626,screen_single,2498.515,2272,3619,3619,1347,7,209,2489,1090,1,14,0.032256250007776543,1.2715920839982573,True,True,3,0,True,211,217,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,adaptive_all_depth,448.315,400,651,651,251,5,49,445,192,1,24,0.21955808307393454,0.2485596250044182,True,True,7,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,depth2_guard_direct,448.315,400,651,651,251,5,49,445,192,1,24,0.053506583004491404,0.2485596250044182,True,True,7,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,depth_frontier_policy,448.315,400,651,651,251,5,49,445,192,1,24,0.053506583004491404,0.2485596250044182,True,True,7,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,depth_policy,452.47,404,654,654,250,5,46,447,193,1,19,0.026378583017503843,0.24607062499853782,True,True,5,0,True,48,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,direct_logical_and,615.9649999999999,556,885,885,329,4,51,587,267,0,0,7.749971700832248e-06,0.3145834170281887,True,True,1,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,screen_depth1,452.47,404,654,654,250,5,46,447,193,1,19,0.026378583017503843,0.24607062499853782,True,True,5,0,True,48,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,screen_depth2,448.315,400,651,651,251,5,49,445,192,1,24,0.053506583004491404,0.2485596250044182,True,True,7,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,screen_depth3,448.315,400,651,651,251,5,49,445,192,1,24,0.06567245902260765,0.2550168329908047,True,True,7,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,screen_depth4,448.315,400,651,651,251,5,49,445,192,1,24,0.06672716600587592,0.24668545799795538,True,True,7,0,True,51,51,0
truth_bridge_n26_004_shallow,26,shallow,51,0.3215608749887906,screen_single,487.14,436,700,700,264,5,44,471,209,1,13,0.007273292023455724,0.2560793340089731,True,True,3,0,True,46,51,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,adaptive_all_depth,1389.52,1256,2032,2032,776,7,146,1495,603,1,44,12.339759417984169,0.712155791989062,True,True,11,0,True,148,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,depth2_guard_direct,1450.3549999999998,1312,2115,2115,803,7,145,1557,626,1,29,0.7111208749993239,0.764089000003878,True,True,7,0,True,147,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,depth_frontier_policy,1389.52,1256,2032,2032,776,7,146,1495,603,1,44,8.660481332975905,0.712155791989062,True,True,11,0,True,148,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,depth_policy,1450.3549999999998,1312,2115,2115,803,7,145,1557,626,1,29,0.7111208749993239,0.764089000003878,True,True,7,0,True,147,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,direct_logical_and,1672.53,1516,2426,2426,910,7,152,1757,726,0,0,7.0829992182552814e-06,0.8755883749981876,True,True,1,0,True,152,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,screen_depth1,1498.205,1356,2181,2181,825,7,145,1601,647,1,21,0.14441779200569727,0.7522632920008618,True,True,5,0,True,147,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,screen_depth2,1450.3549999999998,1312,2115,2115,803,7,145,1557,626,1,29,0.7111208749993239,0.764089000003878,True,True,7,0,True,147,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,screen_depth3,1406.855,1272,2055,2055,783,7,145,1517,609,1,37,2.802429959003348,0.7340627910161857,True,True,9,0,True,147,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,screen_depth4,1389.52,1256,2032,2032,776,7,146,1495,603,1,44,8.660481332975905,0.712155791989062,True,True,11,0,True,148,152,0
truth_bridge_n26_005_mixed,26,mixed,152,0.9031497910036705,screen_single,1567.935,1420,2279,2279,859,7,147,1661,678,1,11,0.02130945899989456,0.8398203749966342,True,True,3,0,True,149,152,0
