name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n24_003_shallow,24,shallow,65,0.10494983299577143,screen_depth1,488.375,436,719,719,283,5,63,556,200,1,16,0.04358829199918546,0.07107324998651166,True,True,5,0,True,65,65,0
truth_bridge_n24_003_shallow,24,shallow,65,0.10494983299577143,screen_depth2,475.45500000000004,424,703,703,279,5,65,540,195,1,22,0.14461225000559352,0.07264283299446106,True,True,7,0,True,67,65,0
truth_bridge_n24_003_shallow,24,shallow,65,0.10494983299577143,screen_depth3,475.45500000000004,424,703,703,279,5,65,540,195,1,22,0.3165577499894425,0.07027954199293163,True,True,7,0,True,67,65,0
truth_bridge_n24_003_shallow,24,shallow,65,0.10494983299577143,screen_depth4,475.45500000000004,424,703,703,279,5,65,540,195,1,22,0.4418015830015065,0.06213708400900941,True,True,7,0,True,67,65,0
truth_bridge_n24_003_shallow,24,shallow,65,0.10494983299577143,screen_single,536.2249999999999,480,785,785,305,5,64,601,221,1,8,0.007547290995717049,0.08095970799331553,True,True,3,0,True,65,65,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,adaptive_all_depth,875.735,792,1287,1287,495,4,97,925,384,1,26,2.1761518320126925,0.09565229099825956,True,True,9,0,True,99,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,depth2_guard_direct,884.3050000000001,800,1297,1297,497,4,95,933,386,1,20,0.2828525829972932,0.10638429199752863,True,True,7,0,True,97,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,depth_frontier_policy,884.3050000000001,800,1297,1297,497,4,95,933,386,1,20,0.2828525829972932,0.10638429199752863,True,True,7,0,True,97,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,depth_policy,884.3050000000001,800,1297,1297,497,4,95,933,386,1,20,0.2828525829972932,0.10638429199752863,True,True,7,0,True,97,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,direct_logical_and,966.6949999999999,876,1407,1407,531,4,93,1015,422,0,0,6.249989382922649e-06,0.12084162500104867,True,True,1,0,True,93,93,0
