correct,cost,func_id,method,n,preset,steps,time_s,truth_table_hex
True,30,617,sshr_h,4,main,21,0.000106,3309
True,22,617,sshr_h_literal,4,main,12,0.000046,3309
True,22,617,beam,4,main,12,0.001305,3309
True,22,617,mcts_rollout,4,main,12,0.002840,3309
True,22,617,xor_beam_rule,4,main,12,0.001541,3309
True,22,617,xor_beam_v2,4,main,12,0.002672,3309
True,22,617,xor_beam_best,4,main,12,0.003774,3309
True,22,617,pv_greedy,4,main,2,0.001398,3309
True,22,617,pv_greedy_lookahead,4,main,2,0.001640,3309
True,22,617,pv_mcts,4,main,2,0.002746,3309
True,19,618,sshr_h,4,main,9,0.000096,3788
True,36,618,sshr_h_literal,4,main,15,0.000073,3788
True,30,618,beam,4,main,11,0.001540,3788
True,30,618,mcts_rollout,4,main,11,0.003402,3788
True,19,618,xor_beam_rule,4,main,9,0.003298,3788
True,17,618,xor_beam_v2,4,main,5,0.003059,3788
True,19,618,xor_beam_best,4,main,9,0.008034,3788
True,30,618,pv_greedy,4,main,3,0.001419,3788
True,30,618,pv_greedy_lookahead,4,main,3,0.001822,3788
True,30,618,pv_mcts,4,main,3,0.003415,3788
True,26,619,sshr_h,4,main,19,0.000095,2845
True,40,619,sshr_h_literal,4,main,15,0.000032,2845
True,40,619,beam,4,main,15,0.001984,2845
True,40,619,mcts_rollout,4,main,15,0.003001,2845
True,26,619,xor_beam_rule,4,main,19,0.001686,2845
True,26,619,xor_beam_v2,4,main,19,0.002097,2845
True,26,619,xor_beam_best,4,main,19,0.003982,2845
True,40,619,pv_greedy,4,main,3,0.001404,2845
True,40,619,pv_greedy_lookahead,4,main,3,0.001556,2845
True,40,619,pv_mcts,4,main,3,0.002847,2845
True,20,620,sshr_h,4,main,14,0.000064,1088
True,30,620,sshr_h_literal,4,main,12,0.000015,1088
True,24,620,beam,4,main,8,0.001403,1088
True,24,620,mcts_rollout,4,main,8,0.001918,1088
True,20,620,xor_beam_rule,4,main,14,0.000336,1088
True,20,620,xor_beam_v2,4,main,14,0.000774,1088
True,20,620,xor_beam_best,4,main,14,0.001320,1088
True,24,620,pv_greedy,4,main,2,0.001357,1088
True,24,620,pv_greedy_lookahead,4,main,2,0.001378,1088
True,24,620,pv_mcts,4,main,2,0.001830,1088
True,20,621,sshr_h,4,main,10,0.000055,1028
True,30,621,sshr_h_literal,4,main,14,0.000013,1028
True,26,621,beam,4,main,10,0.001381,1028
True,26,621,mcts_rollout,4,main,10,0.001936,1028
True,20,621,xor_beam_rule,4,main,10,0.000339,1028
True,20,621,xor_beam_v2,4,main,10,0.000751,1028
True,20,621,xor_beam_best,4,main,10,0.001303,1028
True,26,621,pv_greedy,4,main,2,0.001357,1028
True,26,621,pv_greedy_lookahead,4,main,2,0.001413,1028
True,26,621,pv_mcts,4,main,2,0.001813,1028
True,22,622,sshr_h,4,main,10,0.000059,53
True,28,622,sshr_h_literal,4,main,12,0.000021,53
True,28,622,beam,4,main,12,0.001418,53
True,28,622,mcts_rollout,4,main,12,0.002291,53
True,22,622,xor_beam_rule,4,main,10,0.000558,53
True,22,622,xor_beam_v2,4,main,10,0.001220,53
True,22,622,xor_beam_best,4,main,10,0.001810,53
True,28,622,pv_greedy,4,main,2,0.001392,53
True,28,622,pv_greedy_lookahead,4,main,2,0.003254,53
True,28,622,pv_mcts,4,main,2,0.002062,53
True,23,623,sshr_h,4,main,13,0.000104,2674
True,38,623,sshr_h_literal,4,main,21,0.000066,2674
True,34,623,beam,4,main,17,0.001555,2674
True,34,623,mcts_rollout,4,main,17,0.003708,2674
True,23,623,xor_beam_rule,4,main,13,0.003567,2674
True,23,623,xor_beam_v2,4,main,13,0.003647,2674
True,23,623,xor_beam_best,4,main,13,0.008502,2674
True,34,623,pv_greedy,4,main,3,0.001404,2674
True,34,623,pv_greedy_lookahead,4,main,3,0.001829,2674
True,34,623,pv_mcts,4,main,3,0.003582,2674
True,50,624,sshr_h,4,main,22,0.000134,2791
True,32,624,sshr_h_literal,4,main,15,0.000066,2791
True,32,624,beam,4,main,15,0.001396,2791
True,32,624,mcts_rollout,4,main,15,0.003477,2791
True,28,624,xor_beam_rule,4,main,19,0.005105,2791
True,28,624,xor_beam_v2,4,main,19,0.004146,2791
True,28,624,xor_beam_best,4,main,19,0.010877,2791
True,32,624,pv_greedy,4,main,3,0.001417,2791
True,32,624,pv_greedy_lookahead,4,main,3,0.001827,2791
True,32,624,pv_mcts,4,main,3,0.003476,2791
True,50,625,sshr_h,4,main,24,0.000133,2E4C
True,30,625,sshr_h_literal,4,main,11,0.000067,2E4C
True,30,625,beam,4,main,11,0.001485,2E4C
True,30,625,mcts_rollout,4,main,11,0.003820,2E4C
True,26,625,xor_beam_rule,4,main,17,0.004588,2E4C
True,26,625,xor_beam_v2,4,main,17,0.004161,2E4C
True,26,625,xor_beam_best,4,main,17,0.009825,2E4C
True,30,625,pv_greedy,4,main,3,0.001442,2E4C
True,30,625,pv_greedy_lookahead,4,main,3,0.001826,2E4C
True,30,625,pv_mcts,4,main,3,0.003498,2E4C
True,16,626,sshr_h,4,main,5,0.000033,208
True,16,626,sshr_h_literal,4,main,5,0.000007,208
True,16,626,beam,4,main,5,0.001298,208
True,16,626,mcts_rollout,4,main,5,0.001608,208
True,16,626,xor_beam_rule,4,main,5,0.000092,208
True,16,626,xor_beam_v2,4,main,5,0.000474,208
True,16,626,xor_beam_best,4,main,5,0.000667,208
True,16,626,pv_greedy,4,main,1,0.001358,208
True,16,626,pv_greedy_lookahead,4,main,1,0.001363,208
True,16,626,pv_mcts,4,main,1,0.001517,208
True,34,627,sshr_h,4,main,21,0.000095,26D0
True,46,627,sshr_h_literal,4,main,13,0.000051,26D0
True,46,627,beam,4,main,15,0.002199,26D0
True,46,627,mcts_rollout,4,main,15,0.003861,26D0
True,30,627,xor_beam_rule,4,main,13,0.002637,26D0
True,29,627,xor_beam_v2,4,main,21,0.003259,26D0
True,30,627,xor_beam_best,4,main,13,0.006047,26D0
True,46,627,pv_greedy,4,main,3,0.001435,26D0
True,46,627,pv_greedy_lookahead,4,main,3,0.001688,26D0
True,46,627,pv_mcts,4,main,3,0.003583,26D0
True,7,628,sshr_h,4,main,8,0.000074,5656
True,14,628,sshr_h_literal,4,main,8,0.000102,5656
True,14,628,beam,4,main,8,0.001322,5656
True,14,628,mcts_rollout,4,main,8,0.003759,5656
True,7,628,xor_beam_rule,4,main,8,0.001991,5656
True,7,628,xor_beam_v2,4,main,8,0.002591,5656
True,7,628,xor_beam_best,4,main,8,0.005631,5656
True,14,628,pv_greedy,4,main,2,0.001404,5656
True,14,628,pv_greedy_lookahead,4,main,2,0.002033,5656
True,14,628,pv_mcts,4,main,2,0.003351,5656
True,28,629,sshr_h,4,main,13,0.000100,88B1
True,24,629,sshr_h_literal,4,main,12,0.000045,88B1
True,24,629,beam,4,main,12,0.001299,88B1
True,24,629,mcts_rollout,4,main,12,0.002841,88B1
True,24,629,xor_beam_rule,4,main,12,0.001563,88B1
True,24,629,xor_beam_v2,4,main,12,0.002818,88B1
True,24,629,xor_beam_best,4,main,12,0.003829,88B1
True,24,629,pv_greedy,4,main,2,0.001473,88B1
True,24,629,pv_greedy_lookahead,4,main,2,0.001694,88B1
True,24,629,pv_mcts,4,main,2,0.002795,88B1
True,36,630,sshr_h,4,main,21,0.000100,2A90
True,40,630,sshr_h_literal,4,main,13,0.000036,2A90
True,40,630,beam,4,main,13,0.002005,2A90
True,40,630,mcts_rollout,4,main,13,0.002984,2A90
True,24,630,xor_beam_rule,4,main,11,0.001881,2A90
True,24,630,xor_beam_v2,4,main,11,0.002126,2A90
True,24,630,xor_beam_best,4,main,11,0.004372,2A90
True,40,630,pv_greedy,4,main,3,0.001364,2A90
True,40,630,pv_greedy_lookahead,4,main,3,0.001509,2A90
True,40,630,pv_mcts,4,main,3,0.002670,2A90
True,16,631,sshr_h,4,main,7,0.000030,84
True,16,631,sshr_h_literal,4,main,7,0.000007,84
True,16,631,beam,4,main,7,0.001215,84
True,16,631,mcts_rollout,4,main,7,0.001517,84
True,16,631,xor_beam_rule,4,main,7,0.000086,84
True,16,631,xor_beam_v2,4,main,7,0.000464,84
True,16,631,xor_beam_best,4,main,7,0.000660,84
True,16,631,pv_greedy,4,main,1,0.001315,84
True,16,631,pv_greedy_lookahead,4,main,1,0.001388,84
True,16,631,pv_mcts,4,main,1,0.001489,84
True,16,632,sshr_h,4,main,6,0.000063,7030
True,16,632,sshr_h_literal,4,main,6,0.000028,7030
True,16,632,beam,4,main,6,0.001274,7030
True,16,632,mcts_rollout,4,main,6,0.002640,7030
True,16,632,xor_beam_rule,4,main,6,0.001108,7030
True,16,632,xor_beam_v2,4,main,6,0.001475,7030
True,16,632,xor_beam_best,4,main,6,0.002785,7030
True,16,632,pv_greedy,4,main,2,0.001311,7030
True,16,632,pv_greedy_lookahead,4,main,2,0.001447,7030
True,16,632,pv_mcts,4,main,2,0.002246,7030
True,21,633,sshr_h,4,main,9,0.000092,61CC
True,32,633,sshr_h_literal,4,main,13,0.000062,61CC
True,32,633,beam,4,main,13,0.001400,61CC
True,32,633,mcts_rollout,4,main,13,0.003623,61CC
True,21,633,xor_beam_rule,4,main,9,0.003863,61CC
True,19,633,xor_beam_v2,4,main,9,0.003181,61CC
True,21,633,xor_beam_best,4,main,9,0.009337,61CC
True,32,633,pv_greedy,4,main,3,0.001411,61CC
True,32,633,pv_greedy_lookahead,4,main,3,0.001748,61CC
True,32,633,pv_mcts,4,main,3,0.003907,61CC
True,28,634,sshr_h,4,main,15,0.000107,9116
True,48,634,sshr_h_literal,4,main,21,0.000063,9116
True,48,634,beam,4,main,21,0.002262,9116
True,48,634,mcts_rollout,4,main,21,0.004147,9116
True,28,634,xor_beam_rule,4,main,15,0.002475,9116
True,28,634,xor_beam_v2,4,main,15,0.002992,9116
True,28,634,xor_beam_best,4,main,15,0.006112,9116
True,48,634,pv_greedy,4,main,3,0.001503,9116
True,48,634,pv_greedy_lookahead,4,main,3,0.001694,9116
True,48,634,pv_mcts,4,main,3,0.003547,9116
True,19,635,sshr_h,4,main,13,0.000097,3315
True,30,635,sshr_h_literal,4,main,15,0.000076,3315
True,30,635,beam,4,main,15,0.001549,3315
True,30,635,mcts_rollout,4,main,15,0.003659,3315
True,19,635,xor_beam_rule,4,main,13,0.003667,3315
True,19,635,xor_beam_v2,4,main,13,0.003178,3315
True,19,635,xor_beam_best,4,main,13,0.008136,3315
True,30,635,pv_greedy,4,main,3,0.001426,3315
True,30,635,pv_greedy_lookahead,4,main,3,0.001835,3315
True,30,635,pv_mcts,4,main,3,0.003893,3315
True,34,636,sshr_h,4,main,16,0.000075,2049
True,34,636,sshr_h_literal,4,main,16,0.000020,2049
True,34,636,beam,4,main,16,0.001461,2049
True,34,636,mcts_rollout,4,main,16,0.002485,2049
True,34,636,xor_beam_rule,4,main,16,0.000549,2049
True,34,636,xor_beam_v2,4,main,16,0.001608,2049
True,34,636,xor_beam_best,4,main,16,0.001597,2049
True,34,636,pv_greedy,4,main,2,0.001437,2049
True,34,636,pv_greedy_lookahead,4,main,2,0.001471,2049
True,34,636,pv_mcts,4,main,2,0.002095,2049
True,26,637,sshr_h,4,main,18,0.000068,21A0
True,30,637,sshr_h_literal,4,main,10,0.000020,21A0
True,30,637,beam,4,main,10,0.001408,21A0
True,30,637,mcts_rollout,4,main,10,0.002235,21A0
True,24,637,xor_beam_rule,4,main,10,0.000564,21A0
True,24,637,xor_beam_v2,4,main,10,0.001262,21A0
True,24,637,xor_beam_best,4,main,10,0.001853,21A0
True,30,637,pv_greedy,4,main,2,0.001398,21A0
True,30,637,pv_greedy_lookahead,4,main,2,0.001531,21A0
True,30,637,pv_mcts,4,main,2,0.002293,21A0
True,34,638,sshr_h,4,main,20,0.000149,86A9
True,36,638,sshr_h_literal,4,main,17,0.000066,86A9
True,34,638,beam,4,main,17,0.001416,86A9
True,34,638,mcts_rollout,4,main,17,0.004266,86A9
True,28,638,xor_beam_rule,4,main,15,0.004828,86A9
True,19,638,xor_beam_v2,4,main,11,0.003896,86A9
True,28,638,xor_beam_best,4,main,15,0.010015,86A9
True,34,638,pv_greedy,4,main,3,0.001510,86A9
True,34,638,pv_greedy_lookahead,4,main,3,0.001867,86A9
True,34,638,pv_mcts,4,main,3,0.003405,86A9
True,19,639,sshr_h,4,main,14,0.000070,A7A4
True,38,639,sshr_h_literal,4,main,13,0.000099,A7A4
True,34,639,beam,4,main,11,0.002213,A7A4
True,34,639,mcts_rollout,4,main,11,0.004608,A7A4
True,19,639,xor_beam_rule,4,main,14,0.002085,A7A4
True,19,639,xor_beam_v2,4,main,14,0.003458,A7A4
True,19,639,xor_beam_best,4,main,14,0.005550,A7A4
True,34,639,pv_greedy,4,main,3,0.001495,A7A4
True,34,639,pv_greedy_lookahead,4,main,3,0.002114,A7A4
True,34,639,pv_mcts,4,main,3,0.004536,A7A4
True,16,640,sshr_h,4,main,8,0.000071,2055
True,16,640,sshr_h_literal,4,main,8,0.000029,2055
True,16,640,beam,4,main,8,0.001339,2055
True,16,640,mcts_rollout,4,main,8,0.002508,2055
True,16,640,xor_beam_rule,4,main,8,0.001143,2055
True,16,640,xor_beam_v2,4,main,8,0.001432,2055
True,16,640,xor_beam_best,4,main,8,0.002926,2055
True,16,640,pv_greedy,4,main,2,0.001417,2055
True,16,640,pv_greedy_lookahead,4,main,2,0.001847,2055
True,16,640,pv_mcts,4,main,2,0.002405,2055
True,26,641,sshr_h,4,main,8,0.000068,2048
True,28,641,sshr_h_literal,4,main,10,0.000015,2048
True,26,641,beam,4,main,8,0.001461,2048
True,26,641,mcts_rollout,4,main,8,0.001964,2048
True,26,641,xor_beam_rule,4,main,8,0.000305,2048
True,26,641,xor_beam_v2,4,main,8,0.000868,2048
True,26,641,xor_beam_best,4,main,8,0.000997,2048
True,26,641,pv_greedy,4,main,2,0.001381,2048
True,26,641,pv_greedy_lookahead,4,main,2,0.001452,2048
True,26,641,pv_mcts,4,main,2,0.001855,2048
True,26,642,sshr_h,4,main,14,0.000070,8450
True,30,642,sshr_h_literal,4,main,10,0.000019,8450
True,30,642,beam,4,main,10,0.001421,8450
True,30,642,mcts_rollout,4,main,10,0.002315,8450
True,26,642,xor_beam_rule,4,main,14,0.000533,8450
True,26,642,xor_beam_v2,4,main,14,0.001186,8450
True,26,642,xor_beam_best,4,main,14,0.001819,8450
True,30,642,pv_greedy,4,main,2,0.001411,8450
True,30,642,pv_greedy_lookahead,4,main,2,0.001613,8450
True,30,642,pv_mcts,4,main,2,0.002207,8450
True,38,643,sshr_h,4,main,20,0.000134,961D
True,42,643,sshr_h_literal,4,main,21,0.000088,961D
True,40,643,beam,4,main,19,0.001613,961D
True,40,643,mcts_rollout,4,main,19,0.004008,961D
True,30,643,xor_beam_rule,4,main,15,0.005651,961D
True,26,643,xor_beam_v2,4,main,20,0.005444,961D
True,30,643,xor_beam_best,4,main,15,0.012176,961D
True,40,643,pv_greedy,4,main,3,0.001460,961D
True,40,643,pv_greedy_lookahead,4,main,3,0.002000,961D
True,40,643,pv_mcts,4,main,3,0.004643,961D
True,32,644,sshr_h,4,main,13,0.000100,60E0
True,18,644,sshr_h_literal,4,main,6,0.000031,60E0
True,18,644,beam,4,main,6,0.001265,60E0
True,18,644,mcts_rollout,4,main,6,0.002592,60E0
True,18,644,xor_beam_rule,4,main,6,0.001222,60E0
True,18,644,xor_beam_v2,4,main,6,0.001893,60E0
True,18,644,xor_beam_best,4,main,6,0.002840,60E0
True,18,644,pv_greedy,4,main,2,0.001403,60E0
True,18,644,pv_greedy_lookahead,4,main,2,0.001514,60E0
True,18,644,pv_mcts,4,main,2,0.002275,60E0
True,26,645,sshr_h,4,main,13,0.000102,5D0
True,18,645,sshr_h_literal,4,main,8,0.000032,5D0
True,18,645,beam,4,main,8,0.001343,5D0
True,18,645,mcts_rollout,4,main,8,0.002563,5D0
True,18,645,xor_beam_rule,4,main,8,0.001203,5D0
True,18,645,xor_beam_v2,4,main,8,0.001570,5D0
True,18,645,xor_beam_best,4,main,8,0.002840,5D0
True,18,645,pv_greedy,4,main,2,0.001347,5D0
True,18,645,pv_greedy_lookahead,4,main,2,0.001642,5D0
True,18,645,pv_mcts,4,main,2,0.002326,5D0
True,40,646,sshr_h,4,main,18,0.000137,2729
True,34,646,sshr_h_literal,4,main,17,0.000061,2729
True,34,646,beam,4,main,17,0.001404,2729
True,34,646,mcts_rollout,4,main,17,0.003804,2729
True,24,646,xor_beam_rule,4,main,17,0.004828,2729
True,24,646,xor_beam_v2,4,main,17,0.004033,2729
True,24,646,xor_beam_best,4,main,17,0.009926,2729
True,34,646,pv_greedy,4,main,3,0.001416,2729
True,34,646,pv_greedy_lookahead,4,main,3,0.001839,2729
True,34,646,pv_mcts,4,main,3,0.004006,2729
True,28,647,sshr_h,4,main,19,0.000116,2682
True,42,647,sshr_h_literal,4,main,15,0.000037,2682
True,40,647,beam,4,main,13,0.002193,2682
True,40,647,mcts_rollout,4,main,13,0.003062,2682
True,26,647,xor_beam_rule,4,main,17,0.001747,2682
True,26,647,xor_beam_v2,4,main,17,0.002084,2682
True,26,647,xor_beam_best,4,main,17,0.004166,2682
True,40,647,pv_greedy,4,main,3,0.001477,2682
True,40,647,pv_greedy_lookahead,4,main,3,0.001762,2682
True,40,647,pv_mcts,4,main,3,0.002901,2682
True,28,648,sshr_h,4,main,17,0.000114,5530
True,20,648,sshr_h_literal,4,main,8,0.000046,5530
True,20,648,beam,4,main,8,0.001392,5530
True,20,648,mcts_rollout,4,main,8,0.004779,5530
True,20,648,xor_beam_rule,4,main,8,0.001665,5530
True,20,648,xor_beam_v2,4,main,8,0.002626,5530
True,20,648,xor_beam_best,4,main,8,0.004025,5530
True,20,648,pv_greedy,4,main,2,0.001446,5530
True,20,648,pv_greedy_lookahead,4,main,2,0.001702,5530
True,20,648,pv_mcts,4,main,2,0.002724,5530
True,26,649,sshr_h,4,main,15,0.000097,114C
True,18,649,sshr_h_literal,4,main,10,0.000042,114C
True,18,649,beam,4,main,10,0.001415,114C
True,18,649,mcts_rollout,4,main,10,0.002741,114C
True,18,649,xor_beam_rule,4,main,10,0.001109,114C
True,18,649,xor_beam_v2,4,main,10,0.001585,114C
True,18,649,xor_beam_best,4,main,10,0.002838,114C
True,18,649,pv_greedy,4,main,2,0.001368,114C
True,18,649,pv_greedy_lookahead,4,main,2,0.001501,114C
True,18,649,pv_mcts,4,main,2,0.002373,114C
True,34,650,sshr_h,4,main,21,0.000139,8C91
True,28,650,sshr_h_literal,4,main,16,0.000062,8C91
True,28,650,beam,4,main,16,0.001761,8C91
True,28,650,mcts_rollout,4,main,16,0.002857,8C91
True,28,650,xor_beam_rule,4,main,16,0.001618,8C91
True,27,650,xor_beam_v2,4,main,13,0.003180,8C91
True,28,650,xor_beam_best,4,main,16,0.003914,8C91
True,28,650,pv_greedy,4,main,2,0.001421,8C91
True,28,650,pv_greedy_lookahead,4,main,2,0.001744,8C91
True,28,650,pv_mcts,4,main,2,0.003469,8C91
True,34,651,sshr_h,4,main,17,0.000101,6841
True,42,651,sshr_h_literal,4,main,15,0.000030,6841
True,40,651,beam,4,main,15,0.002050,6841
True,40,651,mcts_rollout,4,main,15,0.002973,6841
True,34,651,xor_beam_rule,4,main,17,0.001584,6841
True,34,651,xor_beam_v2,4,main,17,0.002329,6841
True,34,651,xor_beam_best,4,main,17,0.003789,6841
True,40,651,pv_greedy,4,main,3,0.001418,6841
True,40,651,pv_greedy_lookahead,4,main,3,0.001593,6841
True,40,651,pv_mcts,4,main,3,0.002846,6841
True,22,652,sshr_h,4,main,10,0.000068,4C08
True,32,652,sshr_h_literal,4,main,8,0.000021,4C08
True,28,652,beam,4,main,6,0.001436,4C08
True,28,652,mcts_rollout,4,main,6,0.002259,4C08
True,22,652,xor_beam_rule,4,main,10,0.000575,4C08
True,22,652,xor_beam_v2,4,main,10,0.001262,4C08
True,22,652,xor_beam_best,4,main,10,0.002070,4C08
True,28,652,pv_greedy,4,main,2,0.001524,4C08
True,28,652,pv_greedy_lookahead,4,main,2,0.001456,4C08
True,28,652,pv_mcts,4,main,2,0.002096,4C08
True,33,653,sshr_h,4,main,15,0.000110,7D14
True,40,653,sshr_h_literal,4,main,15,0.000094,7D14
True,16,653,beam,4,main,10,0.001435,7D14
True,16,653,mcts_rollout,4,main,10,0.004296,7D14
True,16,653,xor_beam_rule,4,main,10,0.002766,7D14
True,16,653,xor_beam_v2,4,main,10,0.003339,7D14
True,16,653,xor_beam_best,4,main,10,0.005907,7D14
True,16,653,pv_greedy,4,main,2,0.001427,7D14
True,16,653,pv_greedy_lookahead,4,main,2,0.002013,7D14
True,16,653,pv_mcts,4,main,2,0.003280,7D14
True,30,654,sshr_h,4,main,19,0.000106,C422
True,20,654,sshr_h_literal,4,main,6,0.000032,C422
True,20,654,beam,4,main,6,0.001308,C422
True,20,654,mcts_rollout,4,main,6,0.002713,C422
True,20,654,xor_beam_rule,4,main,6,0.001171,C422
True,20,654,xor_beam_v2,4,main,6,0.001833,C422
True,20,654,xor_beam_best,4,main,6,0.003056,C422
True,20,654,pv_greedy,4,main,2,0.001435,C422
True,20,654,pv_greedy_lookahead,4,main,2,0.001558,C422
True,20,654,pv_mcts,4,main,2,0.002394,C422
True,26,655,sshr_h,4,main,18,0.000062,8818
True,32,655,sshr_h_literal,4,main,12,0.000021,8818
True,32,655,beam,4,main,12,0.001461,8818
True,32,655,mcts_rollout,4,main,12,0.002311,8818
True,22,655,xor_beam_rule,4,main,8,0.000565,8818
True,22,655,xor_beam_v2,4,main,8,0.001208,8818
True,22,655,xor_beam_best,4,main,8,0.001932,8818
True,32,655,pv_greedy,4,main,2,0.001570,8818
True,32,655,pv_greedy_lookahead,4,main,2,0.001462,8818
True,32,655,pv_mcts,4,main,2,0.002143,8818
True,40,656,sshr_h,4,main,24,0.000145,26B2
True,34,656,sshr_h_literal,4,main,15,0.000059,26B2
True,32,656,beam,4,main,15,0.001393,26B2
True,32,656,mcts_rollout,4,main,15,0.003750,26B2
True,32,656,xor_beam_rule,4,main,15,0.005255,26B2
True,32,656,xor_beam_v2,4,main,15,0.004480,26B2
True,32,656,xor_beam_best,4,main,15,0.011109,26B2
True,32,656,pv_greedy,4,main,3,0.001461,26B2
True,32,656,pv_greedy_lookahead,4,main,3,0.001728,26B2
True,32,656,pv_mcts,4,main,3,0.003328,26B2
True,11,657,sshr_h,4,main,6,0.000085,BE82
True,16,657,sshr_h_literal,4,main,8,0.000090,BE82
True,16,657,beam,4,main,8,0.001498,BE82
True,16,657,mcts_rollout,4,main,8,0.004448,BE82
True,11,657,xor_beam_rule,4,main,6,0.002499,BE82
True,11,657,xor_beam_v2,4,main,6,0.002833,BE82
True,11,657,xor_beam_best,4,main,6,0.006738,BE82
True,38,657,pv_greedy,4,main,3,0.001627,BE82
True,16,657,pv_greedy_lookahead,4,main,2,0.002068,BE82
True,16,657,pv_mcts,4,main,2,0.003313,BE82
True,34,658,sshr_h,4,main,12,0.000069,2448
True,34,658,sshr_h_literal,4,main,12,0.000023,2448
True,34,658,beam,4,main,12,0.001481,2448
True,34,658,mcts_rollout,4,main,12,0.002230,2448
True,34,658,xor_beam_rule,4,main,12,0.000514,2448
True,34,658,xor_beam_v2,4,main,12,0.001545,2448
True,34,658,xor_beam_best,4,main,12,0.001553,2448
True,34,658,pv_greedy,4,main,2,0.001379,2448
True,34,658,pv_greedy_lookahead,4,main,2,0.001481,2448
True,34,658,pv_mcts,4,main,2,0.002047,2448
True,34,659,sshr_h,4,main,15,0.000093,B005
True,20,659,sshr_h_literal,4,main,14,0.000031,B005
True,20,659,beam,4,main,14,0.001292,B005
True,20,659,mcts_rollout,4,main,14,0.002537,B005
True,20,659,xor_beam_rule,4,main,14,0.001087,B005
True,20,659,xor_beam_v2,4,main,14,0.001676,B005
True,20,659,xor_beam_best,4,main,14,0.003047,B005
True,20,659,pv_greedy,4,main,2,0.001390,B005
True,20,659,pv_greedy_lookahead,4,main,2,0.001547,B005
True,20,659,pv_mcts,4,main,2,0.002330,B005
True,24,660,sshr_h,4,main,8,0.000070,6C0
True,30,660,sshr_h_literal,4,main,8,0.000022,6C0
True,30,660,beam,4,main,8,0.001440,6C0
True,30,660,mcts_rollout,4,main,8,0.002250,6C0
True,22,660,xor_beam_rule,4,main,6,0.000540,6C0
True,22,660,xor_beam_v2,4,main,6,0.001212,6C0
True,22,660,xor_beam_best,4,main,6,0.001874,6C0
True,30,660,pv_greedy,4,main,2,0.001556,6C0
True,30,660,pv_greedy_lookahead,4,main,2,0.001577,6C0
True,30,660,pv_mcts,4,main,2,0.002123,6C0
True,18,661,sshr_h,4,main,8,0.000066,2C00
True,24,661,sshr_h_literal,4,main,6,0.000014,2C00
True,24,661,beam,4,main,6,0.001366,2C00
True,24,661,mcts_rollout,4,main,6,0.001911,2C00
True,18,661,xor_beam_rule,4,main,8,0.000354,2C00
True,18,661,xor_beam_v2,4,main,8,0.000755,2C00
True,18,661,xor_beam_best,4,main,8,0.001313,2C00
True,24,661,pv_greedy,4,main,2,0.001371,2C00
True,24,661,pv_greedy_lookahead,4,main,2,0.001391,2C00
True,24,661,pv_mcts,4,main,2,0.001858,2C00
True,20,662,sshr_h,4,main,14,0.000070,8401
True,26,662,sshr_h_literal,4,main,10,0.000014,8401
True,26,662,beam,4,main,10,0.001427,8401
True,26,662,mcts_rollout,4,main,10,0.002157,8401
True,20,662,xor_beam_rule,4,main,14,0.000367,8401
True,20,662,xor_beam_v2,4,main,14,0.000745,8401
True,20,662,xor_beam_best,4,main,14,0.001341,8401
True,26,662,pv_greedy,4,main,2,0.001365,8401
True,26,662,pv_greedy_lookahead,4,main,2,0.001399,8401
True,26,662,pv_mcts,4,main,2,0.001806,8401
True,28,663,sshr_h,4,main,17,0.000100,5244
True,40,663,sshr_h_literal,4,main,13,0.000036,5244
True,38,663,beam,4,main,13,0.002006,5244
True,38,663,mcts_rollout,4,main,13,0.002912,5244
True,26,663,xor_beam_rule,4,main,11,0.001965,5244
True,26,663,xor_beam_v2,4,main,11,0.002126,5244
True,26,663,xor_beam_best,4,main,11,0.004598,5244
True,38,663,pv_greedy,4,main,3,0.001452,5244
True,38,663,pv_greedy_lookahead,4,main,3,0.001807,5244
True,38,663,pv_mcts,4,main,3,0.002947,5244
True,16,664,sshr_h,4,main,4,0.000060,D000
True,24,664,sshr_h_literal,4,main,4,0.000012,D000
True,24,664,beam,4,main,4,0.001381,D000
True,24,664,mcts_rollout,4,main,4,0.001972,D000
True,16,664,xor_beam_rule,4,main,4,0.000339,D000
True,16,664,xor_beam_v2,4,main,4,0.000766,D000
True,16,664,xor_beam_best,4,main,4,0.001321,D000
True,24,664,pv_greedy,4,main,2,0.001360,D000
True,24,664,pv_greedy_lookahead,4,main,2,0.001409,D000
True,24,664,pv_mcts,4,main,2,0.001836,D000
True,18,665,sshr_h,4,main,9,0.000034,210
True,18,665,sshr_h_literal,4,main,9,0.000008,210
True,18,665,beam,4,main,9,0.001286,210
True,18,665,mcts_rollout,4,main,9,0.001591,210
True,18,665,xor_beam_rule,4,main,9,0.000093,210
True,18,665,xor_beam_v2,4,main,9,0.000467,210
True,18,665,xor_beam_best,4,main,9,0.000687,210
True,18,665,pv_greedy,4,main,1,0.001347,210
True,18,665,pv_greedy_lookahead,4,main,1,0.001344,210
True,18,665,pv_mcts,4,main,1,0.001508,210
True,44,666,sshr_h,4,main,28,0.000138,E4C1
True,32,666,sshr_h_literal,4,main,13,0.000063,E4C1
True,32,666,beam,4,main,13,0.001373,E4C1
True,32,666,mcts_rollout,4,main,13,0.003869,E4C1
True,26,666,xor_beam_rule,4,main,15,0.004867,E4C1
True,26,666,xor_beam_v2,4,main,15,0.003935,E4C1
